ifa,age,fnlwgt,logfnl,education_num,capital_gain,capital_loss,hours_per_week,income_label,gender_label
2134a,27,79787,4.901932136,14,0,0,25,0,1
2146a,25,282631,5.451219795,9,0,0,40,0,0
2157a,26,60726,4.783374675,10,0,0,40,0,0
2176a,27,359155,5.555281917,13,0,0,40,1,1
2198a,25,192149,5.283638129,13,0,0,40,0,1
2212a,27,158156,5.199085672,9,0,0,42,0,1
2256a,26,156976,5.195833258,11,0,0,40,0,0
2261a,25,73289,4.865038796,9,0,0,40,0,0
2262a,27,408623,5.611322808,13,0,0,50,0,0
2284a,27,29174,4.464995979,13,0,0,40,0,1
2300a,25,157900,5.19838213,10,0,0,40,0,1
2303a,26,386585,5.587244999,10,0,0,60,0,0
2313a,26,62438,4.795448983,13,0,0,40,1,1
2328a,25,41107,4.613915783,13,0,0,40,0,0
2341a,27,253873,5.404616515,10,0,0,25,0,1
2350a,25,207342,5.316687283,10,0,0,40,0,0
2362a,26,256000,5.408239965,15,99999,0,60,1,0
2369a,25,122999,5.089901581,9,0,0,40,0,0
2379a,25,212302,5.326954085,10,0,0,40,0,1
2389a,27,200500,5.302114377,4,0,0,45,0,0
2396a,25,302465,5.480675127,8,0,1741,40,0,0
2410a,27,387776,5.588580926,10,0,0,40,0,0
2435a,26,44308,4.646482147,13,0,0,40,0,0
2450a,25,345121,5.537971386,6,0,0,25,0,1
2462a,26,284343,5.453842541,12,0,0,40,0,0
2486a,27,297296,5.473189066,9,0,0,40,0,0
2493a,26,181666,5.259273654,9,0,0,40,0,1
2501a,27,253814,5.404515573,10,0,0,40,0,1
2516a,27,211570,5.325454086,7,0,0,40,0,0
2517a,25,374918,5.573936292,8,0,0,40,0,1
2534a,27,466224,5.668594626,10,0,0,40,0,0
2540a,27,188343,5.274949484,9,0,0,40,0,1
2543a,25,198632,5.298049215,10,0,0,50,0,0
2548a,26,183224,5.26298236,10,0,0,35,0,1
2554a,27,93021,4.968581004,9,0,0,40,0,1
2556a,25,63062,4.79976774,10,0,0,60,0,0
2587a,26,152046,5.181974999,7,0,0,35,0,1
2612a,25,60726,4.783374675,9,0,0,30,0,0
2617a,27,258102,5.41179137,3,0,0,40,0,0
2622a,25,135645,5.13240379,14,0,0,20,0,0
2641a,27,229125,5.360072478,7,0,0,40,0,0
2643a,27,243871,5.387160159,10,0,0,45,0,1
2656a,27,147638,5.169198153,13,0,0,40,0,1
2660a,26,206983,5.315934677,15,0,0,60,0,0
2681a,26,336969,5.527589949,13,0,0,28,0,0
2686a,27,409815,5.61258785,10,0,0,40,0,1
2695a,27,358636,5.554653882,10,2829,0,70,0,0
2707a,27,204098,5.309838749,9,0,0,50,0,0
2724a,26,231638,5.364809807,9,0,0,40,0,1
2733a,25,186925,5.271667389,10,2597,0,48,0,0
2736a,26,225279,5.35272071,10,0,1602,40,0,0
2777a,26,188767,5.275926074,13,0,0,40,0,0
2778a,27,300777,5.478244623,9,0,0,70,0,0
2789a,27,194773,5.289528754,14,0,0,50,0,1
2798a,26,34402,4.536583692,13,0,0,45,0,0
2805a,25,216010,5.334473857,12,0,0,40,0,1
2815a,27,214858,5.332151529,13,0,0,40,0,0
2848a,26,188343,5.274949484,9,0,0,40,0,1
2855a,27,217200,5.336859821,10,0,0,40,0,0
2863a,25,98281,4.992469567,8,0,0,43,0,0
2869a,25,210278,5.322793838,13,0,0,30,0,0
2877a,25,503012,5.701578346,3,0,0,40,0,0
2916a,26,198163,5.297022568,14,0,0,40,0,1
2941a,25,76978,4.886366623,9,0,0,35,0,1
2951a,27,169662,5.229584582,13,0,0,42,1,0
2955a,26,240842,5.381732225,9,0,0,40,0,1
2965a,27,193701,5.287131863,9,0,0,45,0,1
2967a,27,163942,5.214690229,9,0,0,35,0,0
2970a,27,85625,4.932600585,10,0,0,20,0,0
2976a,27,37933,4.579017191,10,0,0,40,0,1
3005a,25,117589,5.070366697,12,0,0,40,0,1
3009a,26,96130,4.982858942,9,0,0,40,0,0
3042a,27,28848,4.460115709,13,0,0,9,0,0
3045a,25,195118,5.290297336,9,0,0,35,0,0
3071a,27,301654,5.479509089,9,0,0,40,0,1
3074a,27,229803,5.361355694,9,0,0,40,0,0
3118a,25,173212,5.238577976,12,2354,0,45,0,0
3123a,26,31290,4.495405563,9,0,0,40,1,1
3128a,25,131976,5.120494961,13,0,0,55,0,0
3129a,26,200639,5.302415355,10,0,0,40,0,0
3132a,25,237865,5.376330544,10,0,0,40,0,0
3142a,27,203776,5.309153033,9,0,0,50,0,0
3148a,26,139992,5.146103218,13,0,0,40,0,1
3166a,27,200641,5.302419684,6,0,0,40,0,1
3174a,27,19395,4.287689784,10,0,0,35,0,1
3223a,25,113436,5.054750904,10,0,0,35,0,0
3244a,25,206600,5.315130317,5,0,0,48,0,0
3247a,26,187577,5.273179586,11,0,0,55,0,0
3262a,26,108658,5.036061707,9,0,0,40,0,0
3281a,27,386036,5.586627807,10,0,0,48,0,0
3285a,27,192384,5.28416895,15,0,0,40,0,0
3299a,25,201413,5.304087498,10,0,0,40,0,1
3307a,27,249315,5.396748409,10,0,0,44,0,0
3313a,26,73689,4.867402663,9,0,0,55,0,0
3319a,26,159732,5.203391929,10,0,0,60,0,0
3332a,26,179633,5.254386123,9,0,0,40,0,0
3335a,26,209942,5.32209933,9,0,0,40,0,0
3347a,27,58654,4.768297635,11,0,0,40,0,1
3351a,25,374163,5.573060839,9,0,0,40,0,0
3355a,26,245628,5.390277872,7,0,0,20,0,0
3356a,25,159732,5.203391929,13,0,0,40,0,0
3404a,26,31350,4.496237545,7,0,0,50,0,0
3453a,25,152035,5.181943578,12,0,0,40,0,1
3466a,25,222800,5.347915187,13,0,0,40,0,0
3483a,27,39665,4.598407459,9,0,0,37,0,1
3489a,26,117833,5.071266935,13,0,1669,50,0,1
3495a,25,40915,4.611882556,13,0,0,40,1,1
3500a,26,139098,5.143320886,14,5013,0,40,0,0
3508a,25,112835,5.052443833,14,0,0,40,0,0
3513a,26,152035,5.181943578,9,0,0,40,0,1
3550a,25,251915,5.401254028,13,0,0,40,0,1
3585a,27,36440,4.561578368,15,0,0,65,1,1
3586a,25,209384,5.320943492,9,0,0,32,0,0
3596a,27,153546,5.186238507,11,0,0,36,1,1
3599a,25,44216,4.645579452,9,0,0,35,0,1
3617a,26,189590,5.277815427,13,0,0,40,0,0
3623a,27,194472,5.288857081,9,0,0,60,0,1
3633a,25,197728,5.296068174,10,0,0,40,0,1
3636a,26,292353,5.465907555,4,0,0,40,0,0
3645a,25,333677,5.523326272,5,0,0,45,0,0
3649a,26,48099,4.682136047,13,0,0,40,0,1
3676a,27,150025,5.176163635,3,0,0,40,0,0
3691a,26,291968,5.465335255,9,0,0,44,0,0
3703a,26,290286,5.462826091,9,0,0,40,0,0
3711a,27,406662,5.609233592,9,4416,0,40,0,0
3713a,27,114158,5.057506352,11,0,0,35,0,1
3731a,26,109419,5.039092741,11,0,0,45,0,1
3739a,27,588905,5.770045242,9,0,0,40,0,0
3746a,25,189027,5.276523842,9,0,0,30,0,0
3770a,27,187392,5.272751046,9,0,0,40,0,1
3788a,26,78172,4.893051223,10,0,0,40,0,0
3795a,26,95806,4.981392708,10,3325,0,40,0,0
3804a,25,220098,5.342616096,9,0,0,30,0,0
3810a,25,197871,5.296382149,10,0,0,44,1,0
3813a,26,70447,4.847862503,9,0,0,40,1,0
3815a,25,209970,5.322157248,13,0,0,40,0,1
3886a,27,146719,5.166486358,9,0,0,35,0,1
3891a,26,393728,5.595196301,10,0,0,24,0,0
3917a,27,130856,5.116793641,13,0,0,40,0,0
3920a,25,22546,4.353069503,13,0,0,60,0,0
3968a,25,109009,5.037462356,7,0,0,40,0,0
3996a,27,125298,5.097944139,10,0,0,50,0,1
4020a,25,163039,5.212291503,12,0,0,60,0,0
4029a,26,195216,5.29051541,9,0,0,12,0,1
4054a,27,228472,5.358832983,13,0,0,45,1,0
4057a,27,35032,4.544464932,10,0,0,40,1,0
4069a,25,111058,5.045549848,12,0,0,40,0,0
4070a,25,104662,5.019789029,9,0,0,22,0,1
4082a,27,169631,5.229505222,9,0,0,40,0,1
4093a,27,134813,5.129731773,14,0,0,52,0,0
4111a,25,186294,5.270198868,9,0,0,50,0,1
4120a,25,178037,5.250510268,9,0,0,40,0,0
4125a,25,511331,5.708702123,13,0,0,38,0,0
4160a,25,306666,5.486665629,10,0,0,45,0,0
4170a,27,129661,5.112809367,11,0,0,40,1,1
4187a,25,259688,5.414451882,7,0,0,50,0,0
4192a,26,76996,4.886468164,10,0,0,38,0,1
4199a,26,229523,5.360826212,9,0,0,56,0,1
4206a,25,73895,4.868615053,9,0,0,10,0,1
4210a,26,103700,5.015778756,10,0,0,40,0,1
4220a,26,118736,5.074582414,13,0,0,20,0,1
4221a,25,171114,5.233285544,9,0,0,48,0,1
4226a,27,233724,5.36870331,9,0,0,38,0,0
4231a,26,182178,5.26049593,10,2829,0,40,0,0
4236a,26,28366,4.452798099,13,0,0,40,0,0
4246a,27,469705,5.671825183,9,0,1980,40,0,0
4259a,27,37302,4.571732118,12,7688,0,70,1,0
4262a,26,333541,5.523149226,9,0,0,24,0,0
4299a,25,358975,5.555064204,9,0,0,35,0,1
4302a,25,204338,5.310349138,9,0,0,30,0,0
4319a,26,269060,5.429849138,9,0,0,40,0,1
4321a,26,214413,5.331251113,10,0,0,40,0,0
4326a,25,308144,5.488753716,13,0,0,40,0,0
4362a,25,125159,5.097462085,12,0,0,40,0,0
4369a,27,146764,5.16661954,10,0,0,40,1,1
4385a,27,181667,5.259276044,9,5013,0,46,0,0
4400a,25,198163,5.297022568,9,0,0,40,0,1
4401a,25,132749,5.123031258,7,0,0,12,0,1
4428a,27,51025,4.707783013,9,0,0,40,0,1
4448a,25,191230,5.281556025,10,0,0,40,0,1
4451a,26,242651,5.384982085,10,0,0,48,0,0
4453a,25,86745,4.938244451,13,0,0,40,0,1
4454a,25,106889,5.028933014,9,0,0,30,0,1
4459a,26,213258,5.328905332,9,0,0,65,0,0
4482a,25,168403,5.226349824,13,0,1741,40,0,0
4483a,26,159897,5.203840316,10,0,0,40,0,1
4486a,27,219371,5.341179215,9,0,0,40,0,1
4489a,25,34541,4.538334907,11,0,0,36,0,1
4494a,25,73839,4.868285806,7,0,0,40,0,1
4495a,27,109165,5.038083419,10,0,0,60,0,0
4509a,25,218136,5.338727345,10,0,0,40,0,0
4523a,27,225291,5.352743843,10,0,0,40,0,1
4526a,27,126060,5.100577303,9,0,0,40,0,1
4533a,25,64671,4.810709576,9,0,0,40,0,1
4543a,27,367329,5.565055217,11,0,0,40,0,0
4552a,25,261979,5.41826648,9,0,0,40,0,0
4564a,25,267012,5.42653078,11,0,0,45,0,0
4586a,27,37088,4.569233414,12,0,0,40,0,0
4591a,26,164018,5.214891512,13,4064,0,50,0,0
4592a,25,210184,5.322599653,7,0,0,40,0,0
4605a,26,171114,5.233285544,11,0,0,35,0,1
4619a,27,129624,5.112685419,13,0,0,40,1,0
4620a,25,328697,5.51679574,10,0,0,45,0,0
4649a,26,195994,5.292242776,10,0,0,15,0,1
4673a,25,262778,5.419589003,13,6849,0,50,0,1
4684a,27,285432,5.455502661,12,0,0,40,0,0
4694a,26,33939,4.530699042,10,0,0,20,0,0
4698a,27,587310,5.768867396,4,0,0,35,0,0
4701a,26,138152,5.140357176,8,0,0,48,0,0
4708a,27,131298,5.118258111,6,0,0,48,0,0
4711a,26,210812,5.323895328,10,0,0,43,0,0
4737a,25,163620,5.213836388,9,7298,0,84,1,0
4739a,25,129200,5.111262514,10,0,0,40,0,0
4770a,26,109193,5.038194798,10,0,0,40,0,1
4786a,25,228608,5.359091424,10,0,0,40,0,1
4803a,25,290528,5.463187994,9,0,0,40,0,0
4804a,27,123984,5.093365644,12,0,0,35,0,1
4812a,26,150361,5.177135205,13,0,0,40,0,1
4818a,27,116531,5.066441473,13,0,0,40,0,1
4834a,26,154966,5.190236423,10,0,0,50,1,0
4845a,25,179462,5.253972503,4,0,0,40,0,0
4855a,25,74883,4.874383235,13,0,1092,40,0,1
4872a,25,366416,5.563974429,9,0,0,40,0,1
4877a,25,179059,5.252996155,13,0,0,40,0,0
4882a,25,308144,5.488753716,13,0,0,40,0,0
4884a,26,282304,5.450717032,10,0,0,45,0,0
4885a,26,176077,5.24570263,10,0,0,40,0,1
4918a,25,252752,5.402694601,10,0,0,8,0,1
4922a,26,143068,5.155542506,10,2407,0,50,0,0
4935a,25,297154,5.472981581,9,2407,0,40,0,0
4958a,25,108779,5.036545062,14,0,0,40,0,1
4985a,27,194652,5.28925887,9,0,0,40,0,0
4999a,26,245880,5.390723204,9,0,0,60,0,0
5003a,26,132661,5.122743267,9,5013,0,40,0,1
5018a,27,198813,5.298444779,9,0,0,40,0,1
5037a,27,194590,5.289120518,12,0,0,25,0,1
5043a,25,371987,5.570527763,9,0,0,40,0,1
5048a,26,318518,5.50313398,10,0,0,40,0,0
5057a,26,330695,5.519427629,10,0,0,40,0,0
5058a,26,58039,4.763719921,10,0,0,40,0,0
5084a,25,251854,5.401148853,10,0,0,40,0,1
5089a,25,182809,5.261997573,9,7298,0,40,1,0
5108a,25,200408,5.301915054,12,0,0,40,0,0
5137a,25,349190,5.543061798,12,0,0,20,0,0
5143a,26,192506,5.28444427,13,0,0,35,0,1
5153a,27,167336,5.223589383,10,0,0,39,0,1
5160a,27,109001,5.037430482,10,0,0,49,0,0
5164a,27,133937,5.126900567,14,0,0,40,0,0
5171a,26,229977,5.361684404,5,0,0,35,0,0
5177a,25,159662,5.203201565,9,0,0,26,1,0
5183a,25,218667,5.339783247,3,0,0,40,0,0
5191a,27,64379,4.808744226,9,0,1740,40,0,0
5210a,25,262245,5.418707217,11,3418,0,40,0,1
5214a,26,236068,5.373037121,10,0,0,20,0,1
5216a,25,91334,4.960632478,11,0,0,75,0,0
5229a,27,330132,5.518687623,9,0,0,25,0,1
5241a,25,181666,5.259273654,12,0,0,40,0,1
5262a,27,376936,5.576267618,9,0,0,40,0,0
5266a,27,47907,4.680398976,13,0,0,40,0,1
5287a,25,312966,5.495497159,5,0,0,40,0,0
5309a,26,273792,5.437420754,10,0,0,20,0,0
5314a,25,257574,5.410902022,13,0,0,20,0,1
5329a,27,175262,5.243687763,13,0,0,40,0,0
5337a,25,391591,5.592832702,8,0,0,40,0,0
5350a,25,168943,5.227740202,13,0,0,30,1,1
5353a,26,108542,5.03559782,9,0,0,35,0,0
5367a,25,120268,5.080150089,13,0,0,70,0,0
5372a,25,206343,5.31458974,9,0,0,40,0,0
5373a,27,36851,4.566449278,11,0,0,35,0,0
5382a,26,58065,4.76391443,13,0,0,20,0,1
5383a,26,205428,5.312659638,10,0,0,45,0,0
5402a,25,233777,5.368801781,9,0,0,40,0,0
5403a,26,197530,5.295633064,14,0,0,40,0,1
5435a,27,261375,5.417264046,13,0,0,40,0,1
5461a,25,191271,5.281649128,9,0,0,40,0,1
5492a,27,208703,5.319528692,9,0,0,40,0,0
5494a,25,272428,5.435251742,9,4416,0,42,0,0
5496a,26,288592,5.460284288,9,0,0,40,0,1
5501a,25,277444,5.443175337,13,0,0,50,0,0
5508a,25,139730,5.145289659,9,0,0,80,1,0
5511a,27,113464,5.05485809,2,0,0,35,0,0
5521a,25,222254,5.346849586,9,0,0,40,0,1
5523a,27,29261,4.466289164,12,0,0,40,0,0
5534a,26,164583,5.216384974,9,0,0,30,0,1
5536a,25,49092,4.691010726,13,0,0,40,0,0
5561a,27,292472,5.466084295,10,0,0,40,1,0
5572a,27,61580,4.789439685,10,0,0,40,0,1
5580a,27,255582,5.407530264,9,0,0,40,0,1
5584a,27,329005,5.517202498,9,0,0,40,0,0
5598a,26,262617,5.419322836,9,2597,0,40,0,0
5618a,26,306225,5.486040643,13,0,0,40,0,1
5639a,25,190107,5.278998108,13,0,0,40,0,0
5655a,25,189590,5.277815427,13,0,0,40,0,0
5723a,27,366066,5.563559394,12,0,0,40,0,1
5731a,26,34110,4.532881719,10,0,0,44,0,0
5746a,27,50295,4.701524812,10,0,0,48,0,0
5778a,26,115717,5.063397166,10,0,2051,40,0,0
5784a,26,169101,5.228146176,10,0,0,40,0,1
5789a,27,308995,5.489951452,10,0,0,40,0,1
5802a,27,132191,5.121201888,9,0,0,40,0,0
5804a,27,224421,5.351063493,10,0,0,40,0,0
5811a,25,276310,5.441396603,5,0,0,40,0,0
5834a,26,128553,5.109082216,10,0,0,40,0,1
5843a,25,195994,5.292242776,2,0,0,40,0,1
5854a,25,394820,5.596399144,10,0,0,20,0,1
5861a,27,101364,5.00588374,9,0,0,40,0,0
5868a,25,176729,5.24730782,13,0,0,60,1,0
5891a,26,267431,5.427211748,13,0,0,20,0,1
5896a,26,202203,5.305787595,13,0,0,50,0,1
5908a,25,257910,5.411468181,13,0,0,50,0,0
5909a,27,200227,5.30152264,11,0,0,40,0,1
5913a,25,76144,4.881635687,9,0,0,50,0,0
5943a,26,213799,5.33000567,6,0,0,40,0,0
5953a,27,192236,5.283834721,13,0,0,45,0,0
5954a,25,152035,5.181943578,9,0,0,40,0,1
5996a,26,150361,5.177135205,10,0,0,40,0,1
6028a,25,169905,5.23020616,10,0,0,40,0,0
6035a,27,223529,5.349333875,11,0,0,43,0,0
6038a,26,224361,5.350947367,4,0,0,75,0,0
6041a,25,306352,5.48622072,11,0,0,40,0,0
6042a,26,227858,5.357664281,10,0,0,48,0,1
6044a,25,144478,5.159801721,10,0,0,40,0,0
6063a,26,43408,4.637569776,13,0,0,40,0,0
6064a,26,105787,5.024432301,13,0,0,40,0,0
6084a,25,60485,4.781647685,10,0,0,30,0,1
6102a,25,90730,4.957750911,13,0,1977,40,1,0
6114a,26,236242,5.373357111,15,0,0,30,0,1
6152a,27,39232,4.593640449,9,0,0,40,0,0
6155a,27,135308,5.131323475,13,0,0,40,0,1
6164a,25,391192,5.592389965,10,0,0,24,0,0
6177a,27,269354,5.430323429,13,0,0,25,0,0
6224a,27,72208,4.858585316,10,0,0,40,0,0
6227a,25,266668,5.425970904,9,0,0,40,0,0
6243a,27,195681,5.291548659,10,0,0,48,0,1
6253a,26,133373,5.12506792,10,0,0,42,0,0
6259a,27,704108,5.847639279,13,0,0,50,0,0
6288a,25,557082,5.745919126,9,0,0,38,0,1
6308a,27,104329,5.018405045,7,0,0,40,0,0
6324a,25,55718,4.745995519,10,0,0,25,0,0
6330a,25,25249,4.402244182,10,0,0,40,0,1
6368a,25,137951,5.139724853,9,0,0,30,0,1
6375a,27,159724,5.203370178,13,0,0,40,0,1
6404a,26,174921,5.242841951,13,0,0,40,0,1
6410a,25,241825,5.383501196,10,0,0,46,0,0
6434a,27,211032,5.324348315,1,41310,0,24,0,0
6453a,26,159732,5.203391929,9,0,0,52,0,0
6460a,26,51961,4.715677501,8,0,0,51,0,0
6463a,26,124068,5.093659781,10,0,0,20,0,1
6465a,25,181528,5.258943623,14,0,0,43,0,1
6481a,26,192262,5.283893456,13,0,0,45,0,0
6507a,25,315643,5.499196162,9,0,0,30,0,0
6526a,26,126829,5.103218568,10,0,0,40,0,0
6536a,25,169905,5.23020616,11,27828,0,40,1,0
6547a,26,177482,5.249154314,12,0,0,45,1,0
6552a,25,240676,5.381432785,10,0,0,40,0,1
6561a,26,203279,5.308092516,15,2463,0,50,0,0
6562a,26,167761,5.224691006,13,0,0,50,1,0
6566a,26,55743,4.746190338,9,0,0,30,0,1
6572a,26,165510,5.218824239,13,0,0,40,0,0
6589a,25,178505,5.251650385,10,0,1504,45,0,1
6590a,25,175370,5.243955302,10,0,0,40,0,1
6621a,26,289980,5.462368046,3,0,0,30,0,0
6673a,26,173927,5.240367006,11,0,0,60,0,1
6677a,25,310864,5.492570431,13,0,0,40,0,0
6684a,25,279667,5.446641224,6,0,0,45,0,0
6688a,26,391349,5.592564228,13,0,0,40,0,1
