ifa,age,fnlwgt,logfnl,education_num,capital_gain,capital_loss,hours_per_week,income_label,gender_label
557a,35,54576,4.737001702,9,0,0,40,0,0
559a,34,148291,5.171114794,9,0,0,32,0,1
578a,36,28738,4.45845654,12,0,0,35,0,1
605a,35,194404,5.288705197,12,0,0,40,0,0
609a,36,339772,5.531187587,9,0,0,40,0,0
627a,34,153614,5.186430798,9,0,0,45,1,0
644a,36,188563,5.275456479,10,5178,0,50,1,0
653a,35,292472,5.466084295,16,0,0,40,1,0
658a,34,106742,5.028335336,9,0,0,45,0,0
662a,35,261293,5.417127775,14,0,0,60,0,0
683a,34,190290,5.279415966,9,0,0,40,1,0
686a,34,136721,5.135835226,9,0,0,40,0,1
697a,35,203628,5.308837496,14,0,0,60,1,0
701a,36,110866,5.044798379,13,0,0,50,0,0
712a,36,70282,4.846844112,10,0,0,40,0,1
713a,36,271767,5.43419672,13,0,0,40,0,0
715a,36,382635,5.582784693,13,0,0,35,0,1
720a,34,217460,5.337379384,13,0,0,45,1,0
736a,35,234901,5.370884866,10,2407,0,40,0,0
737a,36,131414,5.118641635,10,0,0,36,0,1
761a,36,101460,5.006294858,9,0,0,18,0,1
763a,34,119411,5.077044335,9,0,0,40,0,0
777a,36,51838,4.714648237,10,0,0,40,0,1
778a,34,73585,4.866789294,14,0,0,40,0,0
842a,35,135162,5.130854609,10,0,0,50,0,0
856a,34,111567,5.047535755,9,0,0,40,0,0
857a,34,166545,5.221531599,9,0,0,40,0,1
859a,34,188798,5.275997389,13,0,0,40,0,1
892a,35,372525,5.571155423,13,0,0,40,0,0
905a,35,152375,5.182913719,9,0,0,45,0,0
914a,34,175878,5.245211518,10,0,0,40,0,0
942a,35,465507,5.667926216,9,0,0,40,0,0
948a,36,108293,5.034600385,13,0,1977,45,1,1
964a,36,526968,5.721784244,6,0,0,40,0,1
967a,35,368825,5.566820351,10,0,0,60,1,0
970a,36,94954,4.977513264,11,0,0,20,0,1
971a,34,202046,5.305450257,9,0,0,35,1,0
980a,34,159929,5.203927222,9,0,0,40,0,0
995a,35,290226,5.462736316,9,0,0,45,0,0
1012a,34,124827,5.096308533,11,0,0,40,0,0
1024a,34,33117,4.520050988,10,0,0,40,0,0
1039a,34,289984,5.462374036,9,0,0,30,0,1
1040a,34,164309,5.215661352,7,0,0,8,0,1
1050a,36,156667,5.194977527,13,0,1902,50,1,0
1064a,34,157886,5.198343622,12,0,0,40,0,1
1067a,35,199352,5.299620597,15,0,1977,80,1,0
1068a,36,29984,4.476889569,8,0,0,40,0,0
1070a,36,117312,5.069342439,12,0,0,60,0,1
1094a,34,107793,5.032590559,9,0,0,40,0,0
1105a,34,196791,5.294005233,12,0,0,25,1,1
1106a,34,167999,5.225306697,9,0,0,33,0,1
1111a,35,289430,5.461543545,14,0,0,45,1,0
1115a,34,290763,5.463539141,9,0,0,40,0,1
1117a,36,51100,4.7084209,10,0,0,40,0,0
1123a,34,50178,4.700513347,10,0,0,38,0,0
1124a,36,112497,5.051140941,13,0,0,40,0,0
1127a,35,89508,4.951861853,9,0,0,50,1,0
1132a,34,181934,5.259913868,9,0,0,40,0,1
1138a,35,250504,5.398814665,9,0,0,60,1,0
1156a,34,117529,5.070145041,10,0,0,54,0,0
1183a,36,416745,5.619870398,13,0,0,40,0,0
1210a,36,135289,5.131262487,9,0,0,45,0,0
1227a,36,354078,5.549098943,13,0,0,60,1,0
1237a,34,441454,5.644885456,9,0,0,24,0,1
1241a,35,33975,4.531159465,14,0,0,45,1,0
1243a,36,194630,5.289209783,9,0,0,40,0,1
1249a,34,190040,5.278845022,9,0,0,40,0,1
1295a,36,113397,5.054601565,9,0,0,40,0,0
1304a,36,180686,5.256924504,15,0,0,50,0,0
1317a,35,119098,5.075904468,16,7298,0,40,1,0
1318a,35,327120,5.514707098,12,0,0,55,0,0
1346a,35,184117,5.26509389,13,0,0,40,0,1
1349a,36,153078,5.184912779,13,0,0,60,1,0
1351a,34,467108,5.669417305,10,0,0,50,1,0
1359a,36,191161,5.281399294,9,0,0,50,0,0
1435a,35,211115,5.324519092,10,0,0,40,0,0
1438a,36,218542,5.339534913,12,0,0,40,1,1
1443a,36,336595,5.52710766,9,0,0,50,1,0
1467a,35,67728,4.830768251,10,0,2051,45,0,0
1498a,35,187119,5.272117888,13,0,1980,65,0,1
1499a,36,105021,5.021276149,10,0,0,55,1,0
1537a,34,122116,5.08677257,10,0,0,40,0,0
1540a,35,265954,5.424806527,9,0,0,40,0,0
1607a,35,451940,5.655080781,9,0,0,40,0,1
1612a,36,85272,4.930806449,12,0,0,30,1,1
1630a,36,200904,5.302988584,12,0,0,21,0,1
1639a,34,175761,5.244922515,13,0,0,60,1,0
1649a,35,119272,5.076538502,13,0,0,55,1,0
1652a,36,136028,5.133628313,5,0,0,30,0,0
1654a,34,202729,5.306915878,9,0,0,40,0,0
1668a,35,107991,5.033387563,7,0,0,45,0,0
1698a,35,123606,5.092039552,10,0,0,40,0,0
1706a,35,168817,5.227416178,9,0,0,40,0,0
1719a,35,30381,4.482602065,13,0,0,45,1,0
1734a,35,239755,5.379767673,13,0,0,38,0,0
1787a,35,103260,5.013932121,14,0,0,35,1,1
1812a,35,183898,5.264577006,11,7298,0,50,1,0
1842a,34,62463,4.795622839,10,0,1579,40,0,0
1849a,34,238246,5.377025618,13,0,0,40,0,1
1868a,36,128884,5.110199006,9,0,0,48,0,1
1894a,34,192002,5.283305753,14,0,0,55,1,0
1910a,36,188834,5.276080193,5,0,0,50,0,0
1920a,35,225330,5.352819017,13,0,0,40,0,1
1938a,35,28160,4.44963265,13,0,0,40,0,1
1971a,35,330664,5.519386915,10,0,0,40,0,0
1978a,35,343403,5.535804085,10,0,0,40,0,1
1984a,36,24106,4.382125152,9,3103,0,40,1,0
1989a,34,379412,5.579111063,9,0,0,50,0,0
2001a,35,82552,4.916727599,9,0,0,35,0,0
2017a,34,173806,5.240064765,14,4865,0,60,0,0
2022a,36,103110,5.013300787,16,0,0,40,0,0
2024a,35,204621,5.310950203,12,0,0,40,0,1
2025a,36,35309,4.547885418,13,0,0,40,0,0
2028a,35,154410,5.188675423,9,0,0,40,0,0
2033a,34,229732,5.361221493,11,0,0,40,0,0
2040a,36,83893,4.923725725,10,0,0,40,1,0
2058a,34,126838,5.103249385,9,0,0,40,0,0
2070a,34,204991,5.311734794,10,0,0,44,0,0
2072a,35,103605,5.015380715,7,0,0,40,0,0
2075a,36,126569,5.102327349,10,0,0,40,1,0
2082a,34,157747,5.197961109,13,0,0,40,1,0
2093a,35,410034,5.61281987,10,0,0,50,0,0
2105a,35,163392,5.213230789,10,0,0,40,0,0
2128a,35,23621,4.37329828,9,0,0,70,0,0
2145a,34,209317,5.320804502,9,0,0,40,0,0
2181a,36,393673,5.59513563,12,0,0,50,1,1
2182a,34,244147,5.387651392,13,0,0,40,1,0
2184a,35,207568,5.317160401,4,0,0,75,0,0
2208a,35,47707,4.678582107,9,0,0,40,0,1
2209a,34,306982,5.487112911,13,0,0,60,0,0
2219a,34,221324,5.345028511,9,0,0,40,0,1
2232a,36,127306,5.104848873,13,0,0,40,0,1
2234a,35,178322,5.251204926,11,0,0,50,1,0
2239a,35,170263,5.231120281,10,0,0,40,0,1
2240a,36,184659,5.266370479,10,0,0,52,0,0
2289a,34,268051,5.428217432,10,0,0,25,0,1
2334a,35,199288,5.299481149,7,0,0,90,0,0
2340a,36,116358,5.065796248,14,0,0,40,1,0
2347a,36,64875,4.812077371,11,0,0,60,0,0
2351a,34,64830,4.811776022,12,0,0,45,0,1
2361a,34,158420,5.199810009,13,0,0,70,0,0
2363a,36,183892,5.264562836,10,7298,0,44,1,0
2368a,34,215382,5.333209405,14,4787,0,40,1,1
2371a,36,166606,5.221690638,9,0,0,40,0,0
2390a,36,241962,5.383747166,13,0,0,40,0,0
2393a,35,111387,5.046834507,10,0,1579,40,0,0
2400a,34,509364,5.707028247,9,0,0,30,0,0
2406a,34,134737,5.129486873,11,0,0,40,0,0
2412a,36,318972,5.503752561,10,0,0,65,0,1
2419a,35,136343,5.134632846,9,0,0,40,0,0
2426a,34,160449,5.205337015,9,0,0,44,1,0
2430a,36,295127,5.470008943,9,0,0,84,0,0
2433a,35,356250,5.551754873,15,0,0,35,0,0
2447a,35,63921,4.805643561,3,0,0,40,0,0
2452a,35,172845,5.237656821,11,0,0,30,0,1
2491a,36,104772,5.020245234,9,0,0,48,0,0
2509a,34,345705,5.538705661,9,0,0,45,1,0
2520a,35,174597,5.242036777,13,0,0,40,0,0
2521a,36,233533,5.368348258,10,0,0,60,1,0
2528a,34,271933,5.434461914,13,0,1741,45,0,1
2535a,34,111985,5.049159854,9,0,0,50,0,0
2538a,34,279015,5.445627552,10,0,0,65,0,0
2542a,34,193036,5.28563831,10,0,0,40,1,0
2546a,35,101387,5.005982273,9,0,0,50,0,1
2555a,36,49626,4.695709271,9,0,0,40,0,0
2573a,34,230246,5.362192094,5,0,0,40,0,0
2575a,34,203408,5.30836803,13,7688,0,50,1,0
2588a,36,153205,5.185272939,13,0,0,45,0,0
2596a,35,325802,5.512953746,12,0,0,24,0,1
2628a,34,314375,5.497448002,11,0,0,40,0,0
2653a,34,213226,5.32884016,13,0,0,40,1,0
2676a,34,509364,5.707028247,9,0,0,40,0,0
2702a,34,92682,4.966995397,9,4865,0,40,0,1
2722a,34,89644,4.952521227,10,0,0,55,1,0
2746a,34,231238,5.364059204,9,0,0,40,0,0
2762a,34,346762,5.540031499,7,0,0,84,0,0
2766a,34,171159,5.23339974,10,0,0,30,0,1
2779a,35,26987,4.431154609,9,0,0,40,0,1
2793a,34,33945,4.530775813,9,6849,0,55,0,0
2796a,34,355571,5.550926333,9,0,0,40,0,1
2799a,35,25955,4.414221033,7,0,0,40,0,0
2800a,36,209609,5.321409926,13,0,0,38,0,0
2803a,35,190895,5.280794553,10,0,0,60,0,0
2817a,36,158592,5.200281276,7,0,0,50,0,0
2827a,35,140752,5.148454575,9,0,0,40,0,0
2830a,36,107302,5.030607817,14,0,0,60,1,0
2849a,36,246449,5.39172706,10,0,0,60,1,0
2864a,35,115792,5.063678555,13,0,0,55,0,0
2889a,34,255098,5.406707054,13,0,0,40,0,1
2890a,36,248010,5.394469192,9,0,0,45,0,0
2927a,35,173858,5.240194679,9,0,0,40,0,0
2930a,35,207202,5.316393943,6,0,0,70,0,0
2937a,34,511361,5.708727603,10,0,0,40,0,0
2954a,34,225548,5.35323898,13,0,0,30,0,0
2971a,36,245090,5.389325592,13,0,0,50,0,0
2972a,36,131239,5.118062913,13,3103,0,45,1,0
2973a,35,182074,5.260247933,9,0,0,35,0,0
2974a,36,187046,5.271948425,9,0,0,40,1,0
2977a,34,182177,5.260493546,9,3325,0,35,0,0
2995a,35,361888,5.558574182,13,0,0,60,0,0
3010a,35,181382,5.258594186,9,0,0,43,0,0
3016a,35,185848,5.269157892,9,4650,0,50,0,0
3054a,35,237943,5.376472933,9,0,0,60,0,0
3056a,34,96245,4.983378177,9,0,0,40,0,0
3064a,36,140583,5.147932807,9,0,0,40,0,0
3069a,34,232475,5.366376256,10,0,0,50,0,0
3072a,35,376455,5.57571307,10,15024,0,60,1,0
3082a,35,144322,5.159332539,9,0,0,40,0,1
3116a,35,356838,5.552471097,10,2829,0,55,0,0
3120a,35,169809,5.229960704,13,0,0,20,0,0
3176a,36,208358,5.31881018,15,99999,0,45,1,0
3180a,35,216129,5.334713044,8,0,0,40,0,1
3186a,35,191502,5.282173314,13,0,0,60,1,0
3187a,35,261382,5.417275677,13,0,0,50,0,0
3217a,34,27380,4.437433444,13,0,0,50,1,0
3219a,36,224531,5.351276311,13,0,0,50,1,0
3235a,34,235124,5.371296961,9,0,0,35,0,1
3236a,36,367020,5.564689731,4,0,0,35,0,0
3241a,34,56883,4.754982493,10,0,0,40,0,1
3261a,34,223212,5.348717539,13,0,1848,40,1,0
3265a,36,164866,5.217131101,12,0,0,50,0,0
3277a,34,220066,5.34255295,14,0,0,50,0,1
3278a,35,180342,5.256096882,9,0,0,40,0,0
3288a,34,80249,4.904439629,10,0,0,72,0,0
3311a,36,173804,5.240059767,10,0,0,35,0,1
3331a,36,356838,5.552471097,8,0,0,35,0,0
3333a,34,19847,4.29769487,9,0,0,40,0,1
3348a,36,252327,5.401963724,3,0,0,40,0,0
3350a,36,166988,5.222685263,13,0,0,40,1,1
3360a,35,102976,5.012736018,14,0,0,40,1,0
3364a,36,284616,5.454259311,10,0,0,40,0,0
3368a,36,84306,4.925858484,13,5013,0,50,0,0
3377a,35,462890,5.665477799,6,0,0,50,0,0
3399a,34,173730,5.23987482,13,0,0,50,1,0
3412a,35,166235,5.220722468,10,0,0,30,0,1
3414a,34,340940,5.532677957,13,7298,0,60,1,0
3433a,36,203482,5.308525998,9,0,0,40,0,0
3459a,35,465326,5.667757319,13,0,0,40,0,0
3476a,34,114691,5.059529339,10,0,0,50,1,0
3479a,35,340428,5.532025273,13,0,0,40,1,1
3487a,34,197688,5.295980308,9,0,0,40,0,1
3490a,36,163396,5.213241421,11,0,0,40,1,1
3494a,35,148903,5.172903448,9,0,0,16,1,1
3498a,35,168475,5.226535465,10,0,0,60,1,0
3533a,34,127651,5.106024221,6,0,0,44,0,0
3539a,36,213008,5.328395915,12,0,0,40,1,0
3541a,36,165799,5.219581907,14,0,0,50,1,0
3566a,34,157165,5.196355837,10,0,0,40,0,1
3571a,35,230054,5.361829789,4,0,0,40,0,0
3626a,35,236910,5.374583393,13,0,0,60,0,0
3628a,36,120760,5.081923104,14,0,0,40,0,0
3652a,34,30497,4.48425712,13,15024,0,60,1,0
3687a,35,267776,5.42777165,9,0,0,30,0,1
3692a,34,80933,4.908125639,9,0,1672,40,0,0
3696a,36,36425,4.56139956,10,0,0,35,0,1
3705a,34,106169,5.025997727,14,0,0,50,0,1
3709a,36,160120,5.204445581,9,0,0,40,0,0
3737a,36,53606,4.729213402,11,3908,0,8,0,1
3749a,35,334291,5.524124684,10,0,0,50,0,0
3824a,34,353213,5.548036679,12,0,0,60,0,0
3874a,34,137900,5.139564266,9,0,0,35,0,1
3878a,36,175759,5.244917573,9,0,0,40,0,0
3887a,35,361888,5.558574182,12,0,0,40,1,0
3929a,36,250791,5.399311947,9,0,0,48,0,0
3940a,36,160728,5.206091541,9,0,0,60,0,0
3972a,36,208358,5.31881018,5,4650,0,56,0,0
3995a,35,95551,4.980235237,9,0,0,36,0,1
4007a,35,124483,5.095110046,13,0,0,50,1,0
4013a,35,227571,5.357116918,4,0,0,40,0,0
4015a,35,190226,5.279269876,9,0,0,40,0,0
4032a,36,183612,5.263901061,9,0,1977,40,1,0
4036a,34,320194,5.50541319,15,0,0,48,1,0
4039a,35,168675,5.227050719,9,0,0,50,0,0
4040a,35,87556,4.942285913,9,0,0,40,0,0
4055a,34,245378,5.389835622,13,0,0,45,0,0
4067a,36,288585,5.460273754,9,0,0,20,0,1
4073a,34,146589,5.166101382,9,0,0,40,0,1
4076a,35,152909,5.184433048,13,0,1887,45,1,0
4088a,36,347491,5.540943561,13,0,0,50,1,0
4089a,34,146161,5.164831506,13,0,0,60,1,0
4101a,34,94235,4.974212235,13,0,0,40,0,0
4116a,34,275438,5.440023856,10,5178,0,40,1,0
4146a,36,95654,4.980703136,13,0,0,50,1,1
4180a,36,348728,5.542486819,13,0,0,35,0,1
4189a,35,174856,5.242680539,9,2885,0,40,0,0
4193a,34,260560,5.415907746,9,0,0,40,0,0
4202a,34,119422,5.07708434,11,0,1672,50,0,0
4211a,36,63509,4.802835274,12,0,0,48,1,0
4217a,34,62165,4.793545938,10,0,0,30,0,0
4222a,35,169638,5.229523144,10,0,0,36,0,1
4242a,34,456399,5.659344684,12,0,0,40,0,0
4253a,35,169104,5.228153881,10,0,0,40,0,0
4264a,36,99270,4.996818022,9,0,0,40,0,1
4269a,36,281021,5.448738775,9,0,0,45,0,0
4298a,34,240252,5.380667012,14,0,0,40,1,0
4312a,35,189878,5.278474649,14,0,0,40,1,0
4313a,35,278403,5.444673911,15,0,0,80,1,0
4323a,35,202027,5.305409415,13,27828,0,50,1,0
4333a,36,356838,5.552471097,16,0,0,50,0,0
4339a,34,186824,5.271432666,15,15024,0,40,1,0
4342a,36,172538,5.23688476,9,0,0,52,1,0
4374a,35,111128,5.045823498,6,0,0,40,0,0
4381a,35,340110,5.531619401,13,0,1848,70,1,0
4393a,34,82623,4.91710096,9,0,0,20,0,0
4420a,35,341643,5.533572527,13,0,0,50,0,0
4424a,35,417136,5.620277672,9,0,0,40,0,0
4499a,35,150125,5.17645302,11,0,0,40,0,1
4501a,35,296738,5.472373165,7,6849,0,60,0,1
4507a,35,181020,5.257726561,9,0,0,60,0,0
4521a,35,301614,5.479451496,9,0,0,60,0,0
4534a,35,225399,5.352951985,9,8614,0,40,1,0
4544a,34,56026,4.748389617,9,0,0,60,1,0
4570a,36,274809,5.439030952,9,0,0,50,0,1
4572a,34,299635,5.476592541,14,0,1902,50,1,0
4575a,36,37019,4.568424683,9,0,0,50,0,0
4593a,35,117528,5.070141346,11,0,0,40,1,1
4607a,35,200426,5.301954059,9,0,0,12,0,1
4617a,36,130926,5.1170259,13,3674,0,40,0,1
4645a,35,185769,5.268973243,10,0,0,40,0,0
4652a,36,288049,5.459466372,9,0,0,45,0,0
4661a,34,34374,4.536230073,10,0,0,50,0,0
4664a,35,182467,5.261184332,11,0,0,44,0,1
4666a,35,332588,5.521906576,9,0,0,30,0,1
4682a,35,120301,5.080269237,10,0,0,45,0,0
4686a,34,317219,5.501359192,10,0,0,20,1,1
4702a,36,167482,5.223968138,6,0,0,40,0,0
4718a,34,155343,5.191291688,9,0,1848,50,1,0
4745a,36,192704,5.284890729,8,4650,0,50,0,0
4772a,34,43959,4.643047804,9,0,0,50,0,0
4776a,36,206520,5.314962116,13,0,0,40,0,0
4796a,34,164190,5.215346703,13,0,0,40,0,0
4799a,36,180805,5.257210436,9,0,0,40,0,0
4807a,36,183892,5.264562836,9,8614,0,45,1,0
4824a,34,424988,5.628376667,9,0,0,45,0,0
4828a,34,207668,5.31736958,9,0,0,54,1,0
4838a,34,117983,5.071819435,9,0,0,40,0,1
4846a,36,67317,4.828124753,9,0,0,40,0,0
4848a,34,253438,5.403871733,10,0,0,60,1,0
4863a,35,46385,4.666377561,9,5178,0,90,1,0
4874a,35,193026,5.285615811,13,0,0,45,1,0
4887a,34,114973,5.060595864,9,0,0,30,0,1
4898a,36,398931,5.600897786,13,0,1485,50,1,0
4915a,35,360799,5.557265325,9,7298,0,40,1,0
4925a,35,246829,5.392396184,9,0,0,40,0,1
4931a,34,303867,5.482683538,5,0,0,40,0,0
4955a,36,169926,5.230259834,9,0,0,40,0,1
4969a,34,223267,5.348824537,9,0,0,50,0,0
4980a,34,499249,5.698317204,9,0,0,40,0,0
4984a,34,117963,5.071745809,15,0,0,50,1,0
5005a,36,62346,4.794808595,9,0,0,40,0,0
5024a,34,134886,5.129966876,10,0,0,40,0,1
5076a,36,20333,4.308201461,9,7688,0,40,1,1
5078a,35,170797,5.232480238,13,0,0,40,0,1
5092a,35,170263,5.231120281,9,0,0,40,0,1
5094a,34,178615,5.251917928,9,0,0,40,0,0
5117a,34,314646,5.497822215,5,0,0,40,0,0
5123a,34,45522,4.658221334,9,0,0,40,0,0
5181a,36,135293,5.131275327,13,1506,0,45,0,1
5213a,34,174463,5.241703336,11,0,0,50,0,0
5218a,36,214816,5.332066626,9,0,0,40,0,1
5243a,35,82622,4.917095704,10,0,0,80,0,0
5252a,36,196529,5.293426644,14,0,0,40,1,1
5256a,35,253860,5.404594276,9,0,0,20,0,1
5274a,35,113322,5.054314231,11,0,0,40,0,0
5279a,34,516337,5.712933247,7,0,0,40,0,0
5290a,36,373952,5.57281586,6,0,0,40,0,0
5294a,35,319831,5.504920556,10,0,0,60,0,0
5297a,35,61343,4.787765011,9,0,0,40,0,0
5312a,36,177907,5.250193036,16,0,0,40,1,0
5334a,35,215310,5.333064201,7,0,0,40,0,0
5348a,35,90273,4.955557875,4,0,0,40,1,0
5354a,34,194325,5.288528676,9,0,0,45,0,0
5356a,35,40135,4.603523267,10,0,2042,40,0,0
5358a,36,228190,5.358296608,9,0,0,20,0,0
5389a,35,275364,5.439907162,13,7430,0,40,1,0
5399a,35,360814,5.55728338,5,0,0,45,0,0
5408a,35,175614,5.244559135,11,0,0,40,1,1
5426a,34,181091,5.257896867,13,0,1977,45,1,0
5441a,35,476573,5.678129434,9,0,0,4,0,1
5443a,35,48123,4.682352694,8,0,0,50,0,1
5449a,35,101709,5.007359384,9,0,0,60,0,0
5458a,34,209808,5.321822044,10,0,0,40,1,0
5460a,36,154669,5.189403278,13,0,0,55,0,0
5486a,35,133454,5.125331595,6,0,0,50,0,0
5518a,35,165767,5.219498078,10,0,0,40,0,0
5526a,34,110622,5.043841506,13,0,0,40,0,1
5531a,34,595000,5.774516966,14,0,0,40,1,1
5539a,34,34104,4.53280532,14,7688,0,38,1,0
5547a,35,269300,5.430236353,13,0,0,60,0,1
5553a,35,112160,5.049838001,9,0,0,40,0,0
5602a,34,177675,5.249626324,13,0,0,55,1,0
5610a,35,148903,5.172903448,9,0,0,40,0,1
5615a,35,204527,5.310750648,14,0,0,50,1,0
5622a,36,176101,5.245761822,10,2174,0,60,0,0
5623a,36,749105,5.874542696,9,0,0,36,0,1
5628a,35,215419,5.333284006,10,0,0,40,0,1
5641a,35,176756,5.247374165,8,0,0,40,0,0
5646a,34,249948,5.397849666,10,0,0,34,0,1
5651a,35,199753,5.300493311,9,0,0,48,0,0
5657a,35,255702,5.407734125,9,0,0,27,0,1
5674a,35,112271,5.050267591,14,0,0,40,0,0
5734a,34,353881,5.548857246,9,0,0,60,0,0
5777a,34,195860,5.29194575,9,0,0,40,0,0
5791a,35,161141,5.207206054,9,0,0,40,0,0
5792a,35,212465,5.327287398,9,0,0,40,1,0
5796a,35,348690,5.542439493,13,0,0,40,0,0
5815a,34,265807,5.424566414,10,0,0,45,0,0
5817a,34,178951,5.25273413,9,0,0,45,0,0
5818a,35,241126,5.382244042,14,0,0,40,1,0
5819a,36,176544,5.246852962,10,0,0,48,0,0
5823a,35,99357,4.99719847,14,15024,0,50,1,1
5852a,36,287658,5.458876457,9,0,0,40,0,0
5857a,35,37314,4.571871807,10,5013,0,40,0,0
5872a,34,190290,5.279415966,13,0,0,38,1,0
5877a,36,164526,5.216234539,14,10520,0,45,1,0
5883a,36,261382,5.417275677,14,15024,0,45,1,0
5905a,34,103596,5.015342987,9,0,0,40,0,0
5940a,36,107410,5.031044717,9,0,0,40,0,0
5944a,34,204461,5.310610481,13,0,0,55,1,0
5945a,35,377798,5.577259655,13,0,0,50,1,0
5947a,34,210164,5.322558326,10,0,1740,40,0,0
5964a,36,189674,5.278007803,9,0,0,28,0,1
5965a,34,90614,4.957195302,9,0,0,50,0,0
5991a,34,45114,4.654311335,13,0,0,40,0,1
5994a,35,177121,5.248270056,9,0,0,35,0,1
6011a,35,189916,5.278561555,13,0,0,30,1,1
6012a,34,157747,5.197961109,10,7298,0,40,1,0
6024a,34,297094,5.472893881,9,0,0,40,0,0
6033a,34,96483,4.984450799,12,8614,0,60,1,1
6060a,35,163582,5.213735514,6,0,0,16,0,1
6090a,34,221396,5.34516977,10,0,0,40,0,0
6091a,34,304872,5.48411754,5,0,0,40,0,1
6138a,36,238415,5.377333576,11,0,0,50,1,0
6199a,36,173804,5.240059767,7,0,0,40,0,1
6209a,35,287031,5.457928804,14,8614,0,40,1,0
6214a,36,283122,5.451973618,9,0,1902,60,1,0
6222a,34,316470,5.500332547,10,0,0,40,0,0
6226a,36,383518,5.583785752,10,99999,0,40,1,1
6230a,36,190350,5.279552881,9,0,0,40,0,1
6275a,35,245090,5.389325592,9,0,0,40,0,0
6290a,34,77209,4.887667928,9,0,1902,60,1,0
6291a,35,317153,5.501268824,9,0,0,40,0,1
6309a,35,224566,5.351344003,10,0,0,60,0,0
6334a,34,41809,4.62126978,10,0,0,40,0,1
6335a,36,297449,5.473412513,13,14084,0,40,1,0
6339a,34,167063,5.222880276,9,0,0,40,0,0
6356a,36,254493,5.405675841,10,0,0,44,0,0
6372a,35,63509,4.802835274,11,0,0,50,0,0
6385a,35,38948,4.590485161,10,0,0,40,1,0
6395a,34,269243,5.430144421,10,0,0,40,0,1
6414a,34,181087,5.257887274,11,0,0,45,0,0
6421a,34,50276,4.701360718,13,27828,0,40,1,0
6432a,34,112115,5.049663721,10,0,0,40,0,0
6469a,34,204470,5.310629597,14,0,0,50,1,0
6478a,36,166304,5.220902695,9,0,0,33,0,0
6495a,36,162256,5.210200765,9,0,0,40,0,1
6498a,36,103605,5.015380715,9,0,0,40,0,0
6504a,35,342824,5.535071218,9,1151,0,40,0,1
6509a,35,342768,5.53500027,9,0,0,40,0,0
6521a,34,325658,5.512761751,9,0,0,40,0,0
6528a,36,82743,4.917731263,12,0,0,55,0,0
6534a,35,188069,5.274317215,14,13550,0,55,1,0
6537a,34,157289,5.196698351,9,0,0,40,0,0
6556a,34,144949,5.161215224,6,0,0,45,1,0
6580a,34,39609,4.597793878,11,0,0,40,0,1
6583a,35,120066,5.079420042,10,0,0,60,0,0
6615a,34,177675,5.249626324,13,0,0,40,1,0
6650a,34,506858,5.704886306,11,0,0,32,1,0
6652a,34,173495,5.239286963,9,0,0,40,0,0
6656a,35,265535,5.424121773,10,0,0,50,1,0
6668a,36,263130,5.420170366,14,0,0,40,0,1
