ifa,age,fnlwgt,logfnl,education_num,capital_gain,capital_loss,hours_per_week,income_label,gender_label
489a,45,164427,5.215973133,13,0,0,40,0,1
492a,46,371373,5.569810326,9,0,0,40,0,0
509a,47,543162,5.734929379,9,0,0,40,0,1
525a,44,177905,5.250188154,10,0,0,58,1,0
530a,44,202692,5.306836608,14,0,0,40,0,0
531a,44,109339,5.038775098,7,0,0,46,0,1
541a,44,210525,5.323303676,10,0,0,40,0,0
551a,46,245724,5.390447576,10,0,0,50,0,0
563a,47,264052,5.421689461,10,0,0,50,1,0
568a,45,433665,5.637154373,4,0,0,40,0,1
570a,47,87490,4.941958417,14,0,0,42,0,0
620a,46,102388,5.01024906,15,15024,0,45,1,0
622a,45,462440,5.665055393,7,0,0,20,0,1
625a,47,241832,5.383513768,5,0,0,40,0,0
631a,47,165039,5.217586584,10,0,0,40,0,1
639a,47,248145,5.394705529,3,0,0,50,0,0
659a,44,219288,5.341014867,4,0,0,35,0,0
661a,44,335183,5.525281984,8,0,0,40,1,0
688a,45,86644,4.937738494,13,0,0,55,0,1
705a,46,295566,5.470654474,16,25236,0,65,1,1
706a,44,63042,4.799629983,13,0,0,50,1,1
708a,45,242552,5.38480486,10,0,0,40,0,0
727a,44,111502,5.047282657,9,0,0,40,0,1
735a,45,51164,4.70896449,10,0,0,40,0,1
750a,46,193047,5.285663057,13,0,0,37,0,0
759a,46,167381,5.223706158,9,0,0,40,1,1
769a,47,106252,5.026337114,13,0,0,50,0,1
799a,46,90758,4.957884917,14,0,0,35,1,0
816a,47,93208,4.969453189,9,0,0,75,0,1
820a,47,191277,5.281662752,9,0,0,50,1,0
853a,46,177407,5.248970752,9,0,0,50,0,0
871a,44,48087,4.682027684,13,0,0,40,1,0
897a,47,341995,5.534019757,10,0,0,55,0,0
906a,46,171550,5.234390722,9,0,0,38,0,1
937a,47,21906,4.340563083,14,0,0,25,0,1
950a,44,325159,5.512095779,10,0,0,40,0,0
951a,44,174675,5.242230752,9,0,0,40,1,1
957a,44,398473,5.6003989,10,0,0,70,1,0
975a,44,32185,4.507653513,9,0,0,70,0,0
985a,45,318280,5.502809349,9,0,0,40,1,0
988a,47,335973,5.526304377,9,0,0,40,0,1
989a,44,126701,5.102780043,9,0,0,40,0,0
991a,46,187370,5.272700057,13,0,1504,40,0,0
994a,47,192835,5.285185862,9,0,0,50,1,0
997a,45,89325,4.950973025,14,0,0,45,0,0
1028a,45,368561,5.566509378,9,0,0,55,1,0
1044a,44,167005,5.222729474,13,7688,0,60,1,0
1060a,45,185385,5.268074591,9,0,0,47,1,0
1092a,44,120539,5.081127584,13,0,0,50,1,0
1102a,45,149865,5.175700218,13,0,0,60,1,0
1122a,45,170915,5.232780179,9,4865,0,40,0,1
1137a,46,246212,5.391309216,14,0,0,45,1,0
1148a,46,185041,5.267267967,9,0,0,50,0,0
1157a,46,106092,5.025682637,9,0,0,45,1,0
1161a,44,193459,5.286588939,11,3411,0,40,0,0
1175a,47,183013,5.26248194,9,0,0,40,0,0
1179a,47,45857,4.661405639,9,0,0,40,0,1
1185a,44,167725,5.224597801,9,0,0,40,0,0
1201a,45,320818,5.506258727,9,0,0,80,1,0
1204a,44,344060,5.536634185,13,0,0,40,1,0
1211a,44,320984,5.506483385,10,5178,0,60,1,0
1221a,45,247379,5.39336283,9,0,0,40,1,0
1231a,46,265266,5.423681589,13,0,1902,40,1,0
1270a,44,409505,5.612259209,13,0,0,40,0,0
1271a,47,200734,5.302620939,13,0,0,45,0,1
1277a,46,129007,5.110613276,13,0,1977,40,1,0
1279a,47,386136,5.586740293,9,0,0,35,0,0
1286a,46,188861,5.276142285,10,0,0,40,0,0
1287a,47,370119,5.56834138,13,15024,0,50,1,0
1294a,46,279661,5.446631906,14,0,0,35,0,0
1299a,44,34935,4.543260748,10,0,0,40,0,0
1311a,45,283037,5.451843212,13,0,0,40,0,0
1327a,47,256522,5.409124617,9,0,0,40,0,0
1343a,47,46857,4.67077448,10,0,0,40,0,0
1374a,46,98929,4.995323619,13,0,0,52,0,0
1377a,44,230684,5.363017473,9,0,0,55,0,0
1386a,45,127303,5.104838638,10,0,0,45,0,0
1420a,47,115070,5.060962113,10,0,0,40,0,1
1426a,46,134727,5.129454639,7,0,0,43,0,0
1427a,45,36228,4.559044359,13,4386,0,35,1,0
1440a,47,67716,4.830691296,9,0,0,40,1,0
1447a,45,256866,5.409706623,10,5013,0,40,0,0
1448a,44,120837,5.082199935,9,0,0,66,0,0
1450a,44,229466,5.360718345,10,0,0,50,1,0
1455a,46,563883,5.751189002,9,0,0,60,1,0
1462a,46,161508,5.208194039,6,0,0,40,0,0
1476a,47,34248,4.534635215,9,0,0,38,0,0
1493a,45,103538,5.015099772,9,0,0,40,1,0
1516a,44,123983,5.093362141,13,0,0,40,0,0
1517a,46,155489,5.19169967,9,0,0,58,1,0
1521a,47,246891,5.392505259,13,0,0,40,0,0
1522a,47,141483,5.15070426,5,0,0,40,0,1
1531a,47,232628,5.366661987,9,0,0,40,0,0
1556a,44,139338,5.144069573,8,0,0,40,0,0
1562a,45,149640,5.1750477,10,0,0,40,0,0
1566a,47,111797,5.04843015,10,0,0,35,0,1
1572a,44,216907,5.336273568,12,0,1848,40,1,0
1605a,46,273771,5.437387442,9,0,0,40,0,0
1608a,47,102318,5.009952042,9,0,0,40,0,0
1613a,45,46406,4.666574136,14,0,0,36,1,0
1617a,46,370119,5.56834138,15,99999,0,60,1,0
1622a,44,179557,5.254202341,9,0,1977,45,1,0
1624a,44,147206,5.167925512,10,0,0,40,0,0
1629a,45,428350,5.631798771,9,0,1740,40,0,1
1656a,44,120277,5.080182587,13,15024,0,50,1,0
1658a,47,198901,5.298636967,9,0,0,48,0,0
1662a,44,110355,5.042792015,13,0,0,40,1,0
1665a,44,443040,5.646442938,9,0,0,40,0,0
1670a,46,99835,4.999282822,15,0,0,60,1,0
1671a,44,43711,4.640590742,12,7688,0,40,1,0
1675a,47,170846,5.232604815,12,0,0,40,1,1
1690a,44,145160,5.16184696,16,0,0,40,1,0
1695a,44,151504,5.180424099,10,0,0,50,0,0
1699a,44,202565,5.306564408,9,0,0,45,0,0
1712a,47,168191,5.225802753,10,0,0,40,0,0
1726a,44,303521,5.482188744,10,0,0,40,0,0
1732a,46,56482,4.751910066,10,0,0,40,0,0
1739a,45,182655,5.261631565,13,0,0,45,1,0
1742a,45,98881,4.99511285,7,0,0,32,0,1
1750a,45,99179,4.996419725,7,0,0,40,0,1
1757a,47,162924,5.211985064,13,0,0,60,0,0
1765a,46,133938,5.12690381,14,27828,0,50,1,1
1793a,47,178309,5.251173264,5,0,0,50,0,1
1794a,45,166107,5.220387935,14,0,0,40,0,1
1817a,46,36228,4.559044359,9,0,1902,40,0,0
1830a,45,191914,5.283106657,9,0,0,55,0,1
1833a,46,272780,5.435812525,10,0,0,24,0,0
1840a,45,338105,5.529051593,13,0,0,40,0,0
1846a,45,273194,5.436471157,9,3325,0,40,0,0
1857a,44,55076,4.740962391,14,0,0,60,0,1
1860a,47,171095,5.233237318,12,0,0,35,1,1
1862a,46,138999,5.143011676,10,0,0,40,0,0
1869a,46,187226,5.272366159,5,0,0,25,0,0
1877a,44,144778,5.160702573,10,0,0,45,1,0
1883a,44,246862,5.392454243,9,0,0,40,1,1
1897a,45,112283,5.050314008,13,0,0,55,0,0
1906a,44,161819,5.209029513,9,0,0,40,1,0
1907a,45,339681,5.531071255,14,1506,0,45,0,1
1917a,47,162034,5.209606153,13,0,0,70,0,0
1923a,44,32000,4.505149978,10,0,0,18,1,0
1928a,45,188386,5.275048625,9,0,1628,45,0,0
1944a,46,243190,5.385945713,9,7688,0,40,1,1
1951a,44,483201,5.684127824,13,0,0,40,0,0
1970a,45,133969,5.127004316,9,0,0,50,1,0
1993a,47,363418,5.560406434,10,0,0,70,1,0
1996a,44,54611,4.737280129,10,0,0,50,0,0
2027a,47,194772,5.289526524,11,0,0,40,1,0
2029a,44,220563,5.34353266,10,0,0,40,0,0
2034a,47,185465,5.268261964,9,0,0,40,0,0
2061a,47,85129,4.930077532,9,0,0,40,0,1
2067a,46,29696,4.472697955,9,0,0,40,1,0
2071a,45,371886,5.570409829,13,0,0,46,0,0
2080a,47,304133,5.483063546,10,0,0,45,0,0
2101a,47,224149,5.350536806,13,0,0,40,1,1
2112a,46,309895,5.491214569,10,0,0,40,0,1
2113a,45,26522,4.423606271,10,0,1902,35,1,1
2118a,45,135776,5.13282301,14,0,0,30,0,1
2125a,47,185254,5.267767594,3,0,0,40,0,1
2129a,44,145178,5.161900809,9,0,0,38,1,1
2130a,47,30575,4.485366466,10,0,0,50,0,0
2135a,47,326857,5.51435779,11,5013,0,40,0,0
2136a,44,81853,4.913034601,9,0,0,40,0,1
2139a,46,27669,4.441993463,9,0,0,28,0,1
2140a,46,105444,5.023021872,13,0,0,50,1,0
2154a,44,146659,5.166308719,14,0,1887,35,1,0
2160a,47,121124,5.083230205,3,0,0,55,1,0
2165a,47,331650,5.520680002,9,0,0,8,1,1
2167a,47,298130,5.47440568,9,0,0,40,0,0
2168a,45,242391,5.38451649,13,0,0,40,1,0
2186a,46,187581,5.273188847,9,0,0,40,0,0
2187a,47,77102,4.887065644,14,0,0,40,0,0
2200a,44,373050,5.571767044,9,0,0,40,0,0
2206a,47,211668,5.325655206,9,0,0,40,1,1
2207a,45,358886,5.554956517,9,0,0,40,1,0
2218a,45,142287,5.153165223,14,0,0,50,1,0
2233a,45,339506,5.530847454,9,0,0,40,0,0
2244a,45,241350,5.382647303,12,0,0,45,1,0
2250a,44,239539,5.379376232,13,0,0,40,1,0
2252a,45,207847,5.31774376,10,0,0,40,0,1
2253a,44,175935,5.245352245,16,0,0,55,1,0
2263a,46,169180,5.228349021,11,0,0,40,0,1
2269a,44,167955,5.225192937,9,0,0,40,0,0
2277a,47,275361,5.43990243,12,0,0,35,0,1
2288a,46,216214,5.334883811,13,0,0,35,1,0
2292a,46,109089,5.037780961,9,0,0,37,0,0
2302a,45,158685,5.200535876,9,0,0,40,0,1
2305a,45,246891,5.392505259,13,0,1902,40,1,0
2322a,45,238386,5.377280746,10,0,0,40,1,0
2342a,45,107787,5.032566385,11,0,0,40,0,0
2345a,44,198282,5.297283291,14,15024,0,40,1,0
2358a,47,481987,5.683035325,9,0,0,40,1,0
2366a,47,184945,5.267042595,10,0,0,35,0,1
2409a,45,330535,5.519217453,9,3325,0,40,0,0
2415a,44,326232,5.513526559,13,0,2547,50,1,0
2436a,44,210527,5.323307802,10,0,0,40,0,1
2451a,46,86220,4.935608019,13,0,0,40,0,1
2464a,46,174224,5.24110798,11,0,0,40,0,0
2468a,46,62793,4.797911232,9,0,0,40,0,1
2482a,44,153132,5.185065955,13,7688,0,52,1,0
2513a,47,277545,5.443333408,13,0,0,40,1,0
2514a,47,174525,5.241857647,9,3942,0,40,0,0
2523a,46,133169,5.124403139,11,0,0,40,0,0
2529a,47,102359,5.010126034,13,0,0,30,0,0
2539a,47,165937,5.219943234,9,0,0,50,1,0
2563a,46,174209,5.241070588,9,0,0,45,0,0
2580a,47,188330,5.274919506,9,0,0,25,0,0
2590a,46,238162,5.376872469,13,0,0,45,1,0
2603a,45,37672,4.576018677,11,0,0,40,0,1
2608a,45,192835,5.285185862,13,0,1977,55,1,0
2610a,45,102308,5.009909595,10,0,0,40,0,0
2626a,45,160167,5.204573041,6,0,0,70,0,0
2644a,47,213140,5.328664961,11,7688,0,40,1,0
2646a,46,138626,5.141844692,10,0,0,40,0,0
2693a,46,377622,5.577057288,9,0,0,40,0,0
2696a,47,155489,5.19169967,9,7688,0,55,1,0
2709a,46,189763,5.278211538,9,0,0,30,0,1
2725a,45,224474,5.351166046,13,4934,0,50,1,1
2742a,47,189123,5.276744348,9,0,0,40,0,0
2748a,46,166003,5.220115937,7,0,0,40,0,0
2751a,47,122026,5.086452375,11,0,0,50,0,0
2790a,44,133060,5.124047519,10,0,0,60,0,0
2797a,47,139268,5.143851339,15,0,1977,60,1,0
2801a,47,168283,5.226040246,13,0,0,40,1,0
2807a,47,188386,5.275048625,14,0,0,38,0,0
2808a,44,174491,5.241773032,9,0,0,30,0,1
2841a,44,75227,4.876373743,15,14084,0,40,1,0
2842a,45,132563,5.122422324,15,0,1726,40,0,1
2857a,46,162034,5.209606153,9,0,0,40,0,0
2861a,47,102308,5.009909595,14,0,0,40,1,0
2862a,44,367749,5.5655515,2,0,0,40,0,1
2872a,47,148995,5.173171695,9,0,0,60,1,0
2873a,46,113434,5.054743247,13,0,0,40,0,0
2884a,45,270842,5.432716012,14,0,0,50,1,1
2896a,45,348854,5.542643707,10,0,0,27,0,1
2897a,46,271828,5.43429419,9,0,0,40,1,0
2901a,47,573583,5.758596271,9,0,0,48,1,0
2939a,47,239439,5.37919489,7,0,0,40,0,1
2949a,45,84790,4.928344635,13,0,0,55,1,0
2988a,46,155664,5.192188186,10,0,0,40,0,0
2990a,44,178385,5.251358333,14,0,0,48,0,0
3011a,44,168845,5.227488204,9,0,0,60,0,1
3026a,45,94962,4.977549853,9,0,0,40,0,0
3033a,47,125892,5.099998133,10,0,0,75,1,0
3039a,44,33068,4.519407929,8,0,0,55,0,0
3040a,46,254291,5.40533099,10,0,0,60,1,0
3087a,44,111275,5.046397603,9,0,0,56,0,1
3088a,46,102076,5.008923643,9,0,0,25,0,1
3095a,46,267588,5.427466634,13,0,0,70,0,1
3099a,45,263982,5.421574315,10,0,0,40,0,1
3106a,46,176814,5.247516649,15,99999,0,50,1,0
3112a,45,178319,5.25119762,16,0,0,56,1,0
3114a,44,198316,5.297357754,13,15024,0,50,1,0
3127a,44,351228,5.545589131,9,0,0,40,0,0
3134a,45,67716,4.830691296,9,10520,0,48,1,0
3137a,45,32172,4.50747806,10,0,0,50,0,0
3141a,44,160574,5.205675226,9,0,0,65,1,0
3143a,47,328610,5.516680775,9,0,0,40,0,0
3149a,47,95680,4.980821167,10,0,0,40,0,0
3163a,45,72896,4.862703698,9,0,0,40,0,0
3207a,45,160472,5.205399265,13,0,1977,50,1,0
3209a,47,297884,5.474047177,6,0,0,40,0,0
3221a,47,101926,5.008284981,13,0,0,70,1,0
3224a,44,248973,5.396152252,13,0,0,65,0,0
3230a,45,204205,5.310066372,4,0,0,48,0,0
3231a,47,169324,5.228718519,13,0,0,35,1,1
3239a,44,211759,5.325841877,13,0,0,40,0,0
3249a,46,278322,5.444547537,13,0,0,45,0,0
3253a,46,144531,5.159961008,13,0,0,40,1,1
3256a,47,111563,5.047520184,11,0,0,40,0,0
3257a,44,180985,5.257642582,13,0,0,50,1,0
3260a,45,189890,5.278502094,12,5455,0,38,0,1
3280a,45,183168,5.262849603,13,0,0,40,0,1
3283a,45,28035,4.44770056,10,0,0,50,0,0
3304a,47,664821,5.822704729,13,0,0,40,0,0
3315a,47,161676,5.208645556,7,0,0,40,0,0
3317a,47,242552,5.38480486,10,0,0,40,0,0
3318a,45,352094,5.546658624,10,7688,0,40,1,0
3321a,46,180695,5.256946135,10,0,0,40,0,1
3329a,45,247869,5.394222215,13,0,0,60,1,0
3338a,46,283037,5.451843212,13,0,0,50,1,0
3346a,45,125194,5.097583516,7,0,0,40,0,1
3375a,46,192208,5.28377146,6,0,0,45,0,0
3383a,46,57452,4.759305152,11,0,0,40,1,0
3385a,47,151267,5.179744194,9,15024,0,40,1,1
3386a,44,265266,5.423681589,6,0,0,40,0,0
3389a,46,28281,4.451494762,13,0,0,40,1,0
3391a,45,214627,5.331684355,16,15020,0,40,1,0
3393a,44,353396,5.54826163,13,0,0,45,0,0
3398a,47,55377,4.743329425,9,0,0,40,0,0
3406a,47,134671,5.129274085,10,0,0,40,0,0
3419a,46,192779,5.285059723,13,7688,0,40,1,0
3429a,46,284799,5.45453846,10,0,0,60,0,0
3443a,46,207940,5.31793804,10,0,0,40,1,0
3478a,46,503923,5.702364181,9,4386,0,40,1,0
3480a,46,106705,5.02818477,14,0,0,38,0,1
3488a,44,54507,4.73645228,9,0,0,40,0,1
3501a,46,357338,5.553079202,13,0,0,40,0,0
3518a,47,229737,5.361230946,9,0,0,45,1,0
3523a,45,204205,5.310066372,6,0,0,65,0,0
3530a,47,115358,5.062047718,9,0,0,40,0,1
3531a,46,189680,5.278021541,10,0,0,50,1,0
3540a,47,357848,5.553698594,9,0,0,40,1,0
3543a,46,97883,4.990707272,13,0,0,35,0,1
3562a,47,214169,5.330756609,9,15024,0,40,1,0
3612a,45,177543,5.249303554,9,0,0,50,0,1
3627a,44,378251,5.577780085,9,0,0,38,0,1
3637a,45,304570,5.483687123,8,0,0,40,0,0
3653a,44,174325,5.241359674,14,7688,0,40,1,0
3655a,44,59474,4.774327149,9,0,0,40,1,0
3669a,45,199590,5.300138778,3,0,0,38,0,0
3670a,47,84726,4.928016703,10,0,0,40,0,0
3677a,44,100584,5.002528903,9,0,0,40,0,0
3685a,46,176863,5.247636987,9,0,0,40,0,0
3693a,46,271828,5.43429419,9,0,0,40,1,0
3699a,44,158555,5.200179942,10,0,0,50,1,0
3717a,44,286750,5.457503427,13,0,0,50,1,0
3721a,46,56841,4.75466171,9,0,0,40,0,0
3741a,46,222374,5.347084008,9,0,0,43,1,0
3753a,47,142719,5.154481794,9,0,0,40,0,0
3755a,46,236852,5.374477056,13,0,0,45,1,0
3791a,47,140664,5.148182963,13,0,0,45,0,0
3811a,46,253116,5.403319599,13,0,0,40,0,1
3814a,46,201217,5.30366467,9,0,0,40,0,1
3839a,45,239093,5.378566861,10,3137,0,40,0,0
3848a,44,103459,5.014768276,9,0,0,40,1,1
3851a,45,33300,4.522444234,11,0,1977,50,1,0
3866a,46,142828,5.154813355,9,0,0,40,1,1
3889a,46,32825,4.516204735,9,0,0,40,0,0
3919a,47,76612,4.8842968,9,0,0,50,0,0
3926a,45,145697,5.163450609,10,0,0,30,0,0
3930a,46,328216,5.516159748,9,0,0,40,1,0
3937a,46,295791,5.470984956,11,0,0,38,0,1
3950a,45,28359,4.452690913,9,0,0,10,0,1
3954a,44,286750,5.457503427,10,0,0,40,0,0
3971a,44,296326,5.471769759,13,0,0,40,0,0
4005a,44,178134,5.25074682,15,0,0,40,1,1
4026a,44,222434,5.347201172,9,0,0,40,0,0
4030a,44,103643,5.015539975,9,5013,0,60,0,0
4042a,44,404599,5.607024805,9,0,0,40,0,1
4051a,44,101593,5.006863785,13,0,0,60,0,0
4059a,46,190115,5.279016384,12,0,0,40,1,0
4100a,47,194698,5.28936149,9,0,0,50,0,0
4106a,46,95636,4.980621403,10,0,0,45,0,0
4123a,44,242619,5.384924808,10,0,0,40,0,0
4137a,44,76196,4.881932173,13,0,0,50,0,0
4138a,45,120131,5.079655092,10,0,1887,40,1,0
4152a,46,106705,5.02818477,10,1506,0,50,0,1
4154a,47,175958,5.245409017,13,3325,0,60,0,0
4159a,46,190487,5.279865342,9,0,0,28,0,1
4173a,46,324655,5.511422096,14,0,1902,40,1,0
4209a,47,154940,5.190163552,14,0,0,45,1,1
4254a,44,103218,5.01375544,9,0,0,40,0,1
4256a,44,228320,5.358543956,9,0,0,45,1,0
4258a,46,185041,5.267267967,9,0,0,75,1,0
4261a,46,59767,4.776461457,10,0,0,50,0,0
4276a,44,67671,4.830402594,10,0,0,40,0,0
4280a,46,215943,5.334339131,9,0,0,40,0,1
4285a,45,88265,4.945788526,9,0,0,40,0,1
4296a,47,148724,5.172381057,9,0,0,40,0,0
4303a,46,241844,5.383535317,5,0,0,40,0,0
4306a,44,111483,5.047208647,9,0,1504,50,0,0
4320a,45,449354,5.652588612,10,0,0,40,0,0
4328a,46,205100,5.31196566,11,0,0,48,1,0
4336a,47,296066,5.471388536,10,0,0,40,0,0
4340a,46,162187,5.210016041,13,0,0,40,1,0
4378a,46,33794,4.5288396,10,0,0,10,0,0
4379a,45,178215,5.250944255,5,0,0,40,1,1
4405a,47,368561,5.566509378,10,0,0,40,1,0
4406a,45,102096,5.009008727,13,0,0,40,1,0
4444a,45,123681,5.092302988,9,0,0,40,1,0
4472a,46,175109,5.243308468,9,0,1485,40,1,0
4473a,46,117502,5.070045259,9,0,0,40,0,1
4498a,46,111979,5.049136585,4,0,0,47,0,0
4511a,46,39363,4.59508819,10,0,0,10,0,1
4518a,47,197836,5.296305323,9,0,0,45,0,0
4527a,47,73064,4.863703445,4,0,0,35,0,1
4560a,47,145290,5.162235724,9,0,2415,50,1,0
4594a,47,124973,5.096816195,11,15024,0,50,1,0
4600a,46,219962,5.34234766,13,7298,0,40,1,0
4602a,44,129100,5.110926242,7,0,0,60,0,1
4626a,47,345493,5.538439253,15,99999,0,55,1,0
4630a,45,168837,5.227467627,10,0,0,24,1,1
4634a,47,121958,5.086210294,4,0,0,30,0,1
4637a,46,34377,4.536267974,12,0,0,40,1,0
4641a,44,147206,5.167925512,10,0,0,12,0,0
4646a,45,186272,5.270147578,5,5178,0,40,1,0
4662a,45,162187,5.210016041,13,0,0,52,1,0
4667a,45,26781,4.427826789,9,0,0,8,0,0
4672a,46,179048,5.252969474,9,0,0,35,0,0
4688a,45,123283,5.090903194,9,0,0,15,0,1
4695a,46,155659,5.192174236,10,15024,0,45,1,0
4712a,45,311671,5.493696394,11,3908,0,40,0,0
4719a,46,308334,5.489021417,2,0,0,30,0,1
4746a,47,224108,5.35045736,9,0,0,40,0,1
4754a,47,379118,5.578774405,4,0,0,60,1,0
4774a,44,27242,4.435238989,10,0,0,60,0,0
4788a,46,263568,5.420892681,9,0,0,40,0,0
4792a,44,421449,5.624745028,9,0,0,40,0,1
4798a,46,120121,5.079618939,13,0,0,50,1,0
4822a,47,216734,5.335927046,13,0,0,50,0,1
4825a,47,379118,5.578774405,9,0,0,9,0,0
4826a,47,168232,5.225908608,10,0,0,44,1,0
4847a,45,77764,4.890778592,12,0,0,40,0,0
4850a,47,83064,4.919412841,13,0,0,60,0,0
4878a,47,99549,4.998036902,10,0,0,40,0,1
4879a,46,72619,4.861050264,10,0,0,40,1,1
4886a,45,142719,5.154481794,13,0,0,40,1,0
4895a,46,55720,4.746011108,14,0,0,45,1,0
4900a,44,101593,5.006863785,14,0,1876,42,0,0
4902a,45,197332,5.295197518,13,0,0,40,0,0
4903a,47,97842,4.990525322,10,0,0,40,0,0
4907a,45,154430,5.188731671,13,10520,0,50,1,1
4909a,44,188808,5.276020392,11,0,0,40,1,0
4917a,47,30457,4.483687123,11,0,0,40,0,0
4930a,44,187164,5.272222318,9,0,0,60,0,0
4936a,47,68493,4.835646189,9,0,0,40,1,0
4937a,46,340718,5.532395078,7,0,0,40,0,1
4945a,46,117849,5.071325902,10,15024,0,40,1,0
4950a,44,160785,5.20624553,13,0,0,60,1,0
4953a,45,204205,5.310066372,10,0,0,50,1,0
4964a,47,169180,5.228349021,14,0,0,35,0,1
4965a,45,193451,5.286570979,10,0,0,45,0,0
4968a,44,402397,5.604654734,14,0,1902,60,1,1
4972a,46,29696,4.472697955,9,0,0,40,0,0
4977a,46,148599,5.172015887,14,0,0,50,1,0
4979a,45,339863,5.531303887,13,8614,0,48,1,0
4981a,45,144354,5.159428823,5,0,0,40,0,0
4988a,47,39986,4.601907962,13,0,0,40,0,0
4998a,47,212120,5.326581618,9,0,0,40,1,0
5001a,47,79627,4.901060354,15,27828,0,50,1,0
5017a,44,202872,5.307222111,10,0,0,25,0,1
5022a,44,173981,5.240501823,9,0,0,40,0,0
5025a,45,181970,5.259999795,9,0,1672,40,0,0
5040a,44,44822,4.651491231,10,0,0,40,0,0
5044a,44,144125,5.15873932,13,0,0,40,0,1
5047a,46,58126,4.764370438,9,0,0,40,0,0
5059a,44,313022,5.495574862,11,0,0,40,1,0
5064a,44,111067,5.045585041,10,0,0,40,0,0
5067a,45,123075,5.090169844,9,0,0,50,0,0
5075a,45,325390,5.512404202,9,0,0,40,0,0
5091a,44,275094,5.439481118,2,0,0,10,0,0
5100a,46,216414,5.335285352,10,0,0,40,1,0
5102a,47,80914,4.908023671,14,0,0,47,1,0
5109a,44,187720,5.273510546,10,0,0,50,1,0
5121a,46,265275,5.423696323,14,0,0,60,0,0
5132a,47,223944,5.350139431,10,0,0,30,0,1
5159a,47,190139,5.279071205,14,0,0,40,1,0
5212a,47,185385,5.268074591,6,0,0,40,1,0
5221a,44,266135,5.425101993,13,0,0,50,1,0
5276a,45,214068,5.330551752,16,0,0,50,1,0
5277a,44,116632,5.066817723,14,0,0,50,1,0
5285a,44,139907,5.145839444,10,0,0,50,0,0
5291a,47,236111,5.373116221,10,0,0,55,1,0
5330a,45,37306,4.571778686,13,0,0,45,1,0
5338a,47,169092,5.228123061,14,0,0,50,1,1
5379a,46,163229,5.21279732,4,0,0,40,0,0
5421a,45,26781,4.427826789,9,0,0,40,0,0
5431a,46,328669,5.516758743,11,0,0,42,0,0
5438a,45,88564,4.947257223,10,7688,0,40,1,0
5442a,46,267107,5.42668527,3,0,0,45,0,1
5454a,45,275517,5.440148401,9,0,0,40,0,1
5456a,44,175485,5.24424,13,0,0,12,0,0
5465a,47,184005,5.264829624,9,3325,0,45,0,1
5469a,44,49249,4.692397417,10,0,0,80,0,0
5474a,44,332401,5.521662322,15,99999,0,65,1,0
5522a,44,193494,5.286667503,10,0,0,72,1,0
5538a,44,167265,5.223405075,14,0,0,60,1,0
5544a,44,296728,5.472358529,14,0,0,40,1,0
5560a,45,230979,5.363572497,10,0,0,40,0,1
5565a,46,191357,5.281844354,13,0,0,40,0,0
5569a,47,164113,5.215142984,10,7688,0,40,1,0
5573a,44,231348,5.364265749,10,0,0,40,0,0
