ifa,age,fnlwgt,logfnl,education_num,capital_gain,capital_loss,hours_per_week,income_label,gender_label
2394a,20,241951,5.383727421,9,0,0,45,0,0
2395a,18,343059,5.535368817,10,0,0,40,0,1
2399a,19,55284,4.742599458,9,0,0,35,0,1
2402a,20,137651,5.138779371,10,0,0,40,0,0
2428a,20,287681,5.45891118,10,0,0,36,0,0
2439a,20,100188,5.000815707,10,0,0,24,0,1
2445a,19,171306,5.233772574,9,0,0,3,0,0
2453a,20,171398,5.23400575,6,0,0,40,0,0
2483a,18,230875,5.363376908,7,0,0,40,0,0
2494a,18,415520,5.618591932,7,0,0,20,0,0
2497a,19,356717,5.552323807,10,0,0,25,0,1
2500a,20,51816,4.714463884,9,0,0,40,0,0
2507a,19,143867,5.157961188,10,0,0,40,0,0
2532a,20,157599,5.197553457,10,0,0,25,0,1
2533a,18,134935,5.130124613,8,0,0,40,0,0
2545a,19,192773,5.285046206,10,0,0,35,0,1
2551a,20,174063,5.240706464,10,0,0,40,0,1
2565a,19,129059,5.110788296,10,0,0,30,0,0
2576a,19,446219,5.649548059,6,0,0,40,0,1
2605a,18,80616,4.906421246,6,0,0,27,0,0
2611a,18,40829,4.610968743,7,0,0,25,0,1
2614a,19,57067,4.756385042,9,0,0,45,0,0
2645a,19,196857,5.294150862,9,0,0,40,0,1
2654a,19,115248,5.061633397,10,0,0,40,0,0
2657a,18,280298,5.447619999,9,0,0,24,0,1
2667a,20,118462,5.073579061,9,0,0,43,0,0
2674a,18,423460,5.626812393,7,0,0,36,0,0
2697a,18,57413,4.759010241,10,0,0,15,0,0
2704a,18,132652,5.122713802,7,0,0,20,0,0
2712a,19,280071,5.447268142,10,0,0,50,0,0
2713a,20,224059,5.350362393,9,0,0,40,0,0
2723a,19,275889,5.440734385,7,0,0,40,0,0
2729a,19,87653,4.942766785,10,0,0,25,0,1
2750a,20,190231,5.279281291,5,0,0,11,0,1
2765a,19,116562,5.066556991,9,0,0,40,0,1
2773a,20,436253,5.639738427,10,0,0,35,0,0
2788a,20,64292,4.808156936,10,0,0,50,0,1
2802a,17,295488,5.470539849,7,0,0,25,0,1
2806a,18,387568,5.588347912,6,0,0,10,0,0
2824a,18,36411,4.561232607,8,0,0,30,0,0
2836a,17,400225,5.602304213,7,0,0,20,0,1
2852a,20,243986,5.387364907,10,0,0,20,0,1
2859a,17,179715,5.254584327,6,0,0,40,0,0
2888a,19,30559,4.485139138,9,0,0,40,0,1
2909a,17,206010,5.313888302,8,0,0,8,0,1
2938a,19,89397,4.951322945,9,0,0,40,0,0
2945a,17,182070,5.260238392,7,0,0,16,0,1
2948a,18,297396,5.473335123,9,0,0,10,0,0
2991a,20,44064,4.644083919,10,0,0,25,0,0
3006a,19,145234,5.162068299,10,0,0,30,0,0
3067a,20,283499,5.452551531,10,0,0,30,0,0
3075a,20,337639,5.528452605,10,0,0,40,0,0
3076a,18,130849,5.116770408,10,0,0,15,0,1
3086a,20,157145,5.196300567,10,0,2258,10,0,0
3089a,20,182117,5.260350488,10,0,0,40,0,0
3100a,18,266287,5.425349965,8,0,0,35,0,1
3104a,20,140764,5.148491599,10,0,0,20,0,1
3110a,18,179203,5.253345276,10,0,0,20,0,1
3115a,20,168165,5.225735612,10,0,0,30,0,0
3119a,19,130431,5.115380824,3,0,0,36,0,0
3125a,19,181546,5.258986685,10,0,0,40,0,1
3178a,20,227943,5.35782626,9,0,0,45,0,0
3197a,20,221955,5.346264933,3,0,0,40,0,0
3240a,17,110998,5.045315154,10,0,0,40,0,1
3259a,19,417657,5.620819765,9,0,0,50,0,0
3286a,19,383637,5.583920486,9,0,0,20,0,0
3300a,19,40425,4.606650029,10,0,0,28,0,1
3320a,20,131230,5.118033129,9,0,1590,40,0,0
3345a,20,195770,5.291746141,10,0,0,26,0,0
3365a,20,185554,5.268470321,10,0,0,25,0,1
3372a,20,235442,5.371883938,10,0,0,35,0,0
3392a,20,368852,5.566852143,10,0,0,20,0,1
3395a,18,97963,4.991062076,9,0,0,30,0,1
3418a,19,25429,4.405329282,10,0,0,25,0,1
3430a,20,179423,5.253878114,10,0,0,40,0,1
3432a,17,139183,5.143586193,6,0,0,15,0,1
3442a,20,161922,5.209305859,9,0,0,43,0,0
3454a,18,139003,5.143024173,9,0,0,12,0,1
3464a,17,254859,5.406299975,7,0,0,20,0,0
3474a,18,43272,4.636206968,10,0,0,20,0,0
3477a,18,304169,5.48311495,7,0,0,35,0,0
3497a,18,131033,5.117380684,7,0,0,15,0,0
3499a,20,121568,5.084819272,9,0,0,50,0,0
3510a,18,89478,4.951716268,10,0,0,20,0,1
3517a,19,188618,5.275583136,10,0,0,25,0,1
3529a,17,263746,5.421185882,6,0,0,24,0,0
3536a,18,174732,5.242372448,9,0,0,36,0,0
3556a,17,213055,5.328491731,7,0,0,20,0,1
3573a,19,37332,4.572081257,9,1055,0,12,0,1
3574a,19,365871,5.563327987,4,0,0,40,0,0
3577a,17,115551,5.062773708,7,0,0,20,0,1
3592a,19,100999,5.004317074,13,0,0,30,0,1
3597a,19,182355,5.260917676,10,0,0,20,0,1
3606a,17,130125,5.114360743,6,1055,0,20,0,1
3619a,17,354201,5.549249783,9,0,0,40,0,0
3651a,18,104704,5.019963273,9,0,0,40,0,0
3680a,18,107277,5.03050662,7,0,0,20,0,1
3682a,20,291979,5.465351617,9,0,0,40,0,0
3719a,19,206599,5.315128215,10,0,0,22,0,1
3726a,18,298133,5.47441005,10,0,0,40,0,0
3735a,18,148644,5.172147384,9,0,0,28,0,1
3738a,18,193741,5.287221537,7,0,0,30,0,0
3765a,19,202673,5.306795896,10,0,0,50,0,0
3776a,20,29810,4.474361976,10,0,0,40,0,1
3786a,20,231981,5.365452416,10,0,0,32,0,0
3794a,19,52372,4.719099159,10,0,0,20,0,0
3805a,19,262515,5.419154124,7,0,0,20,0,0
3806a,19,423863,5.627225508,10,0,0,35,0,1
3816a,20,196745,5.293903704,10,594,0,16,0,1
3825a,19,38619,4.586801024,10,0,0,66,0,0
3844a,20,34862,4.542352299,10,0,0,72,0,0
3853a,19,306467,5.486383717,10,0,0,20,0,1
3854a,20,189888,5.27849752,8,0,0,40,0,0
3898a,19,174233,5.241130415,10,0,0,24,0,0
3900a,20,221095,5.344578921,9,0,0,40,0,0
3902a,18,437851,5.641326346,10,0,0,40,0,0
3918a,19,251579,5.400674387,10,0,0,14,0,0
3931a,20,400443,5.602540706,9,0,0,20,0,1
3936a,17,200199,5.301461904,7,0,0,35,0,1
3986a,20,122215,5.087124512,9,0,0,52,0,0
3992a,19,73009,4.8633764,10,0,0,15,0,0
4002a,19,376240,5.575464966,9,0,0,42,0,0
4014a,20,145917,5.164105892,10,0,0,15,0,1
4022a,19,35507,4.55031398,10,0,0,45,0,1
4027a,20,34706,4.540404562,10,0,0,47,0,0
4045a,19,246652,5.392084641,10,0,0,40,0,1
4063a,18,263024,5.419995378,9,0,0,40,0,1
4079a,19,387215,5.587952173,10,0,1719,16,0,0
4081a,19,208874,5.319884384,10,0,0,40,0,0
4091a,19,175499,5.244274646,7,0,0,30,0,1
4099a,19,430471,5.633943899,7,0,0,40,0,0
4130a,20,190423,5.279719403,10,0,0,20,0,1
4139a,20,186014,5.269545632,10,0,0,12,0,1
4153a,20,174714,5.242327707,10,0,0,20,0,0
4157a,20,54152,4.733614501,10,0,0,30,0,1
4167a,18,41794,4.621113938,7,0,0,20,0,1
4175a,17,114798,5.059934322,7,0,0,18,0,1
4195a,18,129010,5.110623375,8,0,0,10,0,0
4200a,18,127388,5.105128519,8,0,0,25,0,1
4201a,18,395567,5.597220054,7,0,0,40,0,0
4218a,20,307149,5.487349106,10,0,0,35,0,1
4225a,18,152182,5.182363287,10,0,0,25,0,1
4248a,20,138768,5.142289329,9,0,0,40,0,0
4257a,20,217421,5.337301489,9,0,0,40,0,1
4263a,20,133352,5.124999534,10,0,0,40,0,1
4300a,20,124242,5.094268434,10,0,0,40,0,1
4314a,19,184710,5.266490408,10,0,0,20,0,0
4343a,18,80163,4.903973962,10,0,0,20,0,1
4363a,20,246250,5.391376239,10,0,0,40,0,1
4373a,20,27049,4.432151214,10,0,0,20,0,1
4380a,17,191910,5.283097605,7,0,0,20,0,0
4384a,20,133515,5.12553006,10,0,0,40,0,1
4394a,19,63574,4.803279538,10,0,0,50,0,0
4397a,17,160118,5.204440157,8,0,0,10,0,1
4407a,19,406078,5.608609461,10,0,0,25,0,1
4410a,19,20469,4.311096626,9,0,0,12,0,1
4414a,20,193416,5.286492397,10,0,0,40,0,1
4445a,18,232024,5.36553291,7,0,0,55,0,0
4452a,19,246226,5.39133391,9,0,0,40,0,1
4462a,20,284737,5.454443905,10,0,0,20,0,0
4470a,18,167147,5.223098586,8,0,0,24,0,0
4488a,20,22966,4.36108536,10,0,0,12,0,0
4510a,20,182200,5.260548373,9,0,0,30,0,1
4517a,19,184759,5.266605603,9,0,0,26,0,1
4528a,19,39026,4.59135404,9,0,0,30,0,0
4535a,20,174391,5.241524068,9,0,0,40,0,1
4539a,20,70240,4.846584503,9,0,0,24,0,1
4555a,18,353358,5.548214928,10,0,0,16,0,0
4569a,18,301948,5.479932157,9,34095,0,3,0,0
4573a,19,236396,5.373640124,7,0,0,40,0,0
4608a,20,24395,4.387300822,10,0,0,20,0,1
4616a,20,120601,5.081350909,9,0,0,40,0,0
4622a,18,191117,5.28129932,7,0,0,25,0,0
4624a,17,181580,5.259068012,7,0,0,16,0,1
4632a,19,299050,5.475743807,10,0,0,20,0,0
4656a,19,124884,5.096506801,5,0,0,25,0,1
4659a,18,146378,5.165475809,10,0,0,40,0,1
4668a,17,48610,4.686725621,7,0,0,45,0,0
4677a,17,262511,5.419147506,7,0,0,20,0,0
4685a,20,36235,4.559128266,12,0,0,40,0,1
4689a,20,249087,5.396351062,10,0,0,40,0,1
4703a,18,57957,4.763105897,9,0,0,15,0,1
4709a,19,386378,5.58701239,10,0,0,20,0,0
4713a,20,215247,5.332937107,10,0,0,20,0,1
4771a,18,130849,5.116770408,7,0,0,8,0,1
4784a,19,278870,5.445401797,10,0,0,16,0,0
4819a,20,202994,5.307483201,10,0,0,16,0,1
4827a,20,147171,5.167822241,10,0,0,40,0,1
4841a,20,315877,5.499518005,9,0,2001,40,0,0
4854a,18,168288,5.226053149,9,0,0,40,0,0
4856a,20,275190,5.439632648,9,0,0,40,0,1
4860a,18,40293,4.605229604,9,0,0,40,0,0
4897a,20,194630,5.289209783,9,0,0,40,0,0
4905a,17,57324,4.758336487,6,0,0,30,0,0
4916a,18,188476,5.275256056,7,0,0,20,0,0
4932a,19,291429,5.464532766,9,0,0,25,0,1
4938a,18,194059,5.287933789,8,0,0,40,0,0
4943a,17,139183,5.143586193,6,0,0,15,0,1
4959a,20,293136,5.467069157,10,0,0,35,0,1
4961a,17,246308,5.391478518,7,0,0,20,0,1
4970a,19,29250,4.46612587,10,0,0,10,0,0
4987a,19,27433,4.438273303,8,0,0,30,0,1
5007a,19,283033,5.451837075,7,0,0,40,0,0
5021a,18,30246,4.480667948,10,0,0,20,0,1
5030a,17,121037,5.082918151,8,0,0,15,0,1
5033a,20,24008,4.380355982,10,0,0,24,0,0
5065a,18,163788,5.21428208,10,0,0,40,0,1
5068a,18,78045,4.892345085,7,0,0,40,0,0
5071a,20,174714,5.242327707,10,0,0,15,0,0
5125a,18,120283,5.080204251,8,0,0,24,0,1
5126a,20,216972,5.336403692,9,0,0,30,0,0
5127a,20,116791,5.067409377,9,0,0,40,0,1
5148a,17,127003,5.10381398,5,0,0,40,0,0
5182a,18,242893,5.385414999,7,0,0,35,0,0
5192a,17,156501,5.194517117,8,0,0,16,0,1
5204a,17,137042,5.136853688,6,0,0,20,0,0
5222a,18,300379,5.477669567,8,0,0,12,0,0
5231a,20,161978,5.209456032,10,0,0,20,0,0
5248a,18,181712,5.259383608,7,0,0,12,0,0
5259a,20,309580,5.490772896,9,0,0,40,0,0
5260a,18,130389,5.115240955,7,0,0,20,0,0
5272a,20,203003,5.307502456,9,0,0,40,0,0
5282a,19,42750,4.630936119,10,0,0,55,0,0
5304a,19,125591,5.098958518,10,0,0,40,0,1
5323a,19,165115,5.217786529,9,0,0,40,0,1
5340a,20,190963,5.280949229,10,0,0,30,0,1
5342a,19,169853,5.230073222,9,0,0,24,0,0
5347a,20,432376,5.635861579,10,0,0,40,0,0
5351a,19,571853,5.757284404,9,0,0,30,0,0
5361a,19,169853,5.230073222,9,0,0,40,0,0
5362a,18,206359,5.314623415,6,0,0,40,0,0
5368a,17,327434,5.515123774,6,0,0,20,0,0
5384a,20,41183,4.61471798,10,0,0,30,0,1
5385a,19,308064,5.48864095,9,0,0,40,0,1
5397a,17,265657,5.424321264,7,0,0,25,0,0
5447a,18,23233,4.366105292,6,0,0,40,0,0
5448a,20,89991,4.954199078,10,0,0,32,0,1
5450a,19,237455,5.375581319,9,0,0,25,0,1
5470a,19,218956,5.340356851,9,0,0,40,0,0
5478a,19,156294,5.193942306,10,0,0,25,0,0
5482a,19,30800,4.488550717,6,0,0,40,0,1
5507a,20,205970,5.313803969,10,0,0,25,0,1
5509a,18,201901,5.30513847,7,0,0,10,0,1
5513a,20,271379,5.433576238,10,0,0,25,0,1
5520a,19,227491,5.35696422,9,0,0,40,0,1
5527a,20,201680,5.304662833,10,0,0,35,0,0
5554a,18,703067,5.846996714,7,0,0,20,0,0
5557a,19,57206,4.757441582,9,0,0,20,0,1
5566a,18,279288,5.446052276,6,0,0,30,0,1
5638a,19,63363,4.801835731,10,0,0,30,0,1
5662a,19,93604,4.971294408,4,0,1602,32,0,0
5677a,19,129620,5.112672017,6,0,0,30,0,1
5716a,19,165289,5.218243952,10,0,0,40,0,1
5717a,19,274657,5.438790672,3,0,0,50,0,0
5727a,20,161978,5.209456032,9,0,0,40,0,0
5736a,20,258517,5.412489107,10,0,0,25,0,0
5740a,20,329530,5.517894958,5,0,0,40,0,0
5747a,20,203240,5.308009186,5,0,0,32,0,1
5759a,20,165804,5.219595004,10,0,0,40,0,1
5764a,20,190457,5.279796939,9,0,0,30,0,1
5779a,18,120029,5.079286188,10,0,0,20,0,1
5800a,20,130840,5.116740535,9,0,0,20,0,0
5801a,19,415354,5.618418397,6,0,0,40,0,1
5806a,20,107658,5.032046308,10,0,0,10,0,1
5808a,17,221403,5.345183501,8,0,0,18,0,0
5829a,17,27032,4.431878179,6,0,0,12,0,1
5830a,19,170720,5.232284402,8,0,0,16,0,0
5839a,19,391329,5.592542033,10,0,0,30,0,1
5844a,18,50879,4.706538567,6,0,0,6,0,0
5850a,19,167140,5.223080398,10,0,1602,24,0,0
5851a,18,110230,5.042299807,6,0,0,11,0,0
5859a,20,482732,5.683706089,6,0,0,40,0,0
5860a,20,206215,5.314320253,9,0,0,40,0,1
5880a,19,414871,5.617913078,9,0,0,40,0,0
5892a,19,121240,5.083645928,9,0,0,30,0,0
5897a,20,159297,5.202207597,10,0,0,15,0,1
5898a,19,310158,5.491582988,10,0,0,30,0,0
5914a,18,98667,4.994171924,7,0,0,16,0,1
5933a,20,325493,5.512541653,9,0,0,40,0,0
5946a,20,116375,5.065859694,5,0,0,40,0,1
5961a,18,78817,4.8966199,9,0,0,20,0,1
5983a,19,141868,5.151884446,9,0,0,40,0,0
5997a,20,293091,5.467002483,7,0,0,60,0,0
6088a,19,112432,5.050889936,10,0,0,10,0,0
6089a,20,105312,5.022477861,10,0,0,18,0,1
6103a,18,38307,4.583278142,7,0,0,30,0,0
6109a,19,375114,5.574163273,9,0,0,40,0,1
6123a,18,71792,4.856076052,9,0,0,40,0,1
6149a,19,185695,5.26880021,10,0,0,20,0,1
6157a,20,308239,5.488887587,10,0,0,16,0,0
6175a,20,170800,5.232487866,10,0,0,15,0,1
6195a,17,198146,5.29698531,7,0,0,15,0,1
6245a,18,84253,4.925585374,7,0,0,24,0,1
6248a,18,401051,5.603199604,6,0,0,35,0,1
6268a,18,60981,4.785194542,7,0,0,4,0,1
6272a,20,59948,4.777774699,5,114,0,20,0,1
6277a,19,160033,5.204209547,10,0,0,30,0,1
6284a,18,215190,5.332822086,8,0,0,20,0,1
6286a,19,169324,5.228718519,10,0,0,10,0,0
6293a,18,302859,5.481240484,9,0,0,20,0,0
6313a,17,132755,5.123050887,7,0,0,15,0,0
6322a,20,116666,5.066944308,10,0,0,8,0,0
6329a,20,175069,5.243209251,10,0,0,40,0,0
6352a,19,263224,5.420325484,7,0,0,30,0,1
6390a,18,32244,4.508448912,7,594,0,30,0,0
6397a,20,117767,5.071023612,10,0,0,40,0,0
6400a,20,132320,5.121625492,9,0,0,45,0,0
6403a,20,49179,4.691779694,10,0,0,35,0,0
6405a,20,95997,4.982257661,9,0,0,70,0,0
6411a,18,79443,4.900055636,7,0,0,8,0,0
6413a,17,226980,5.355987592,8,0,0,17,0,0
6419a,20,115824,5.063798559,7,0,1573,40,0,0
6429a,19,121972,5.086260145,9,0,0,40,0,0
6437a,19,257750,5.411198674,10,0,0,25,0,1
6438a,17,191260,5.281624151,7,594,0,10,0,0
6446a,19,178811,5.252394232,9,0,0,40,0,1
6449a,20,298155,5.474442097,10,0,0,40,0,1
6497a,20,260199,5.415305623,9,0,0,10,0,1
6502a,18,334427,5.524301333,6,0,0,36,0,0
6523a,20,505980,5.704133351,10,0,0,40,0,0
6543a,17,454614,5.657642806,7,0,0,8,0,1
6568a,19,116385,5.065897011,7,0,0,40,0,1
6594a,19,277974,5.444004177,10,0,0,35,0,0
6598a,19,38294,4.583130733,9,2597,0,40,0,0
6613a,19,195985,5.292222833,9,0,0,50,0,1
6627a,20,163003,5.212195597,9,0,0,15,0,1
6631a,20,227554,5.357084474,10,0,0,18,0,1
6641a,18,128538,5.109031538,10,0,0,6,0,1
6642a,19,131615,5.119305388,9,0,0,40,0,0
6658a,18,214617,5.33166412,10,0,0,30,0,0
6664a,18,387641,5.588429705,10,0,0,40,0,0
6671a,19,27433,4.438273303,7,0,0,40,0,0
6686a,19,283945,5.453234226,10,0,0,25,0,0
6693a,19,120251,5.080088697,9,0,0,14,0,1
6719a,18,152004,5.181855017,7,0,0,20,0,0
6757a,20,221661,5.345689288,9,0,0,40,0,1
6772a,20,233624,5.368517455,9,0,0,40,0,0
6775a,20,247564,5.393687491,9,0,0,35,0,0
6781a,19,217418,5.337295496,10,0,0,38,0,1
6784a,18,577521,5.761567781,7,0,0,13,0,0
6792a,17,110723,5.044237844,7,0,0,25,0,1
6795a,20,339588,5.530952335,9,0,0,40,0,1
6807a,18,118376,5.073263661,10,0,0,15,0,1
6821a,17,130795,5.116591142,6,0,0,20,0,0
6828a,20,112668,5.051800585,10,0,0,20,0,1
