ifa,age,fnlwgt,logfnl,education_num,capital_gain,capital_loss,hours_per_week,income_label,gender_label
987a,41,349221,5.543100352,9,0,0,35,0,1
992a,41,194636,5.289223171,11,0,0,40,0,0
999a,40,82465,4.916269663,10,2580,0,40,0,0
1014a,42,118494,5.07369636,10,0,0,44,1,0
1021a,41,198316,5.297357754,10,0,0,50,0,0
1023a,42,209370,5.320914453,9,0,0,30,0,1
1043a,43,341204,5.533014114,10,0,0,40,0,1
1058a,41,302122,5.480182351,11,0,0,40,0,1
1061a,43,277647,5.443492985,9,0,0,35,0,0
1080a,43,227910,5.357763381,11,0,0,40,1,1
1081a,43,173728,5.23986982,13,0,0,40,0,1
1084a,41,195258,5.290608837,10,0,0,40,1,0
1089a,42,150533,5.177631717,10,7298,0,52,1,0
1091a,41,133060,5.124047519,12,0,0,40,1,0
1100a,43,182254,5.260677069,10,0,0,40,0,1
1104a,41,118619,5.074154258,13,0,0,50,0,0
1109a,41,118212,5.072661565,13,3103,0,40,1,0
1110a,41,293791,5.468038487,11,0,0,55,0,0
1118a,41,227644,5.357256208,9,0,0,50,0,0
1129a,41,154374,5.188574157,10,0,0,45,0,0
1135a,42,184018,5.264860306,10,0,0,40,0,0
1140a,41,328447,5.516465299,2,0,0,35,0,0
1144a,40,214010,5.330434067,13,0,0,37,0,0
1152a,40,520586,5.716492485,10,0,0,39,0,1
1155a,43,165309,5.218296499,9,0,0,40,0,0
1170a,40,182302,5.260791433,9,0,0,40,0,0
1182a,40,216237,5.334930007,13,0,0,45,1,1
1228a,42,166813,5.222229893,10,0,0,60,0,0
1234a,43,413297,5.616262253,9,0,0,45,0,0
1238a,41,209344,5.320860518,9,0,0,40,0,1
1240a,42,65372,4.815391772,10,0,0,40,0,1
1259a,43,369468,5.56757683,13,0,0,40,1,0
1280a,42,342865,5.535123154,9,0,0,40,0,0
1282a,42,158926,5.201194953,12,0,0,40,1,1
1298a,41,265266,5.423681589,12,0,0,40,0,0
1309a,43,85995,4.934473201,9,0,0,45,0,0
1319a,41,144928,5.161152299,13,0,0,40,1,0
1338a,40,240124,5.380435569,9,0,0,40,1,0
1353a,42,173938,5.240394472,9,0,0,40,0,1
1357a,40,155190,5.190863733,6,0,0,55,0,0
1373a,43,221550,5.345471754,14,0,0,30,0,1
1375a,43,169203,5.228408059,11,0,0,35,0,1
1376a,41,102332,5.010011462,9,0,0,40,0,1
1388a,40,266324,5.425410305,10,0,1564,70,1,0
1392a,40,289403,5.461503029,4,0,1887,40,1,0
1395a,43,238287,5.37710035,6,0,0,40,0,0
1396a,42,230624,5.3629045,6,0,0,40,1,0
1401a,40,260696,5.416134368,9,0,0,40,0,1
1405a,42,51795,4.714287837,9,0,0,32,0,1
1412a,43,196945,5.29434496,9,0,0,78,0,0
1422a,40,256202,5.408582516,11,0,0,40,0,0
1423a,40,202872,5.307222111,12,0,0,45,0,1
1424a,41,184102,5.265058507,7,0,0,40,0,0
1439a,41,141327,5.15022514,14,0,0,35,0,1
1460a,41,94113,4.973649617,15,0,0,60,1,0
1465a,40,100584,5.002528903,6,0,0,40,0,0
1470a,40,228535,5.358952721,12,7298,0,36,1,0
1481a,43,35236,4.546986601,9,0,0,40,0,0
1485a,43,293535,5.467659892,13,0,0,40,1,0
1508a,42,245317,5.389727645,9,0,0,50,0,0
1510a,42,436006,5.639492466,10,0,0,40,0,0
1532a,40,85995,4.934473201,6,0,0,40,1,0
1538a,43,75742,4.879336769,9,0,0,40,0,0
1549a,41,122381,5.087713998,10,0,1887,50,1,0
1558a,41,195124,5.29031069,9,0,0,50,0,0
1565a,42,141459,5.150630584,9,0,0,40,0,1
1569a,43,160574,5.205675226,13,0,0,40,0,0
1586a,40,103395,5.014499538,10,0,0,45,1,0
1633a,40,345969,5.539037186,12,0,0,40,1,0
1642a,42,285066,5.454945422,13,0,0,45,1,0
1655a,41,421871,5.625179672,9,0,0,40,1,0
1663a,43,184378,5.2657091,13,0,0,40,0,0
1672a,43,83756,4.923015928,10,0,0,50,0,0
1676a,43,37937,4.579062985,14,0,0,50,0,0
1683a,43,176270,5.246178405,13,99999,0,60,1,0
1687a,43,39581,4.597486762,9,0,0,45,0,1
1710a,43,201723,5.304755418,14,0,1902,40,1,0
1717a,42,190767,5.28050325,13,0,0,40,0,1
1718a,41,233955,5.369132331,14,0,0,45,1,0
1724a,40,218995,5.340434199,10,0,0,42,1,0
1745a,43,193459,5.286588939,10,0,0,60,0,0
1746a,42,182342,5.260886714,10,0,0,55,0,1
1751a,40,224910,5.352008766,9,0,0,40,0,1
1758a,40,34037,4.531951275,9,0,0,70,0,0
1761a,42,251795,5.401047102,10,0,0,50,1,1
1763a,41,165309,5.218296499,13,0,0,40,0,1
1780a,43,193882,5.287537491,10,7688,0,40,1,0
1786a,42,339671,5.53105847,13,8614,0,45,1,1
1789a,40,135056,5.130513883,12,0,0,40,0,1
1792a,43,57322,4.758321335,12,0,0,40,0,0
1805a,41,107306,5.030624006,9,2174,0,40,0,0
1820a,43,206139,5.314160165,13,0,0,50,1,0
1834a,42,219553,5.341539376,14,0,0,38,0,1
1871a,40,173607,5.239567232,6,0,0,40,0,0
1878a,42,201522,5.304322465,13,0,0,60,0,0
1882a,42,102606,5.011172757,13,0,0,40,1,0
1896a,42,445382,5.648732661,13,0,0,45,1,0
1915a,41,66632,4.823682849,10,0,0,40,0,0
1916a,42,121718,5.085354808,14,0,1902,60,1,0
1931a,43,166740,5.222039797,10,0,0,48,0,0
1948a,43,218542,5.339534913,9,0,0,40,0,1
1950a,40,102606,5.011172757,14,0,0,40,1,0
1956a,40,201495,5.304264274,7,0,0,35,0,0
1976a,40,121956,5.086203172,13,13550,0,40,1,0
2043a,41,113597,5.055366862,10,0,0,16,0,0
2064a,42,111252,5.046307827,14,0,1977,40,1,0
2083a,40,297396,5.473335123,10,0,0,60,0,1
2084a,42,121287,5.083814254,9,0,0,45,0,0
2091a,42,33521,4.525316966,12,0,0,45,1,0
2104a,43,172826,5.237609078,10,99999,0,55,1,0
2107a,42,213821,5.330050356,9,0,1887,40,1,0
2121a,42,193626,5.286963674,9,0,0,53,0,1
2132a,41,22155,4.345471754,14,0,0,60,0,1
2138a,42,153143,5.18509715,10,0,0,40,0,1
2161a,41,220132,5.342683179,9,7298,0,40,1,0
2173a,41,222142,5.346630678,9,0,0,40,0,0
2175a,42,169995,5.230436148,9,0,0,48,0,0
2183a,41,438696,5.642163675,14,0,0,5,1,0
2213a,42,70055,4.845439137,9,0,0,40,0,0
2229a,42,99254,4.996748018,12,0,0,40,1,1
2236a,43,160815,5.206326555,11,0,0,40,0,1
2257a,42,220647,5.343698027,13,0,0,45,0,0
2266a,43,159549,5.202894087,10,0,0,50,1,0
2270a,40,209040,5.320229397,13,0,0,40,0,0
2274a,41,118853,5.075010148,10,0,0,40,0,0
2278a,42,225193,5.352554887,9,0,0,40,0,0
2287a,41,116379,5.065874621,14,0,0,55,1,0
2290a,42,121718,5.085354808,9,0,0,24,0,0
2299a,41,129865,5.11349212,9,0,0,60,0,0
2301a,43,349341,5.543249559,13,0,0,60,0,0
2307a,42,37869,4.578283837,10,0,0,40,0,0
2312a,42,27444,4.438447411,10,0,0,40,1,0
2315a,40,29841,4.474813373,13,0,0,40,0,1
2317a,41,110562,5.043605886,13,0,0,40,0,0
2321a,40,234633,5.370389093,10,0,0,40,0,0
2337a,41,160837,5.206385964,7,0,0,40,0,0
2377a,43,129573,5.112514514,9,0,0,44,0,1
2380a,42,83411,4.921223328,10,0,1408,40,0,0
2408a,42,250121,5.398150156,7,0,0,40,0,1
2429a,41,154194,5.188067475,9,0,0,40,0,1
2434a,42,293791,5.468038487,13,0,0,50,1,0
2469a,42,191712,5.282649298,13,0,1590,40,0,0
2481a,41,195897,5.292027785,10,0,0,50,0,0
2485a,40,185145,5.267511988,16,0,0,40,1,0
2511a,42,209392,5.320960085,9,0,0,35,0,0
2526a,43,188696,5.275762694,11,0,0,40,0,0
2527a,41,90692,4.957568979,9,0,0,40,0,1
2550a,43,57600,4.760422483,16,0,0,40,0,1
2552a,41,306495,5.486423394,9,0,0,40,0,0
2560a,43,149670,5.175134759,10,4064,0,15,0,1
2562a,40,216116,5.334686921,5,0,0,40,0,1
2582a,40,153799,5.186953512,2,0,0,40,0,1
2584a,41,168071,5.225492784,13,7298,0,50,1,0
2599a,41,183203,5.262932581,9,0,0,50,1,0
2615a,41,304906,5.484165971,13,0,0,40,1,0
2620a,40,76625,4.884370488,9,0,0,40,0,0
2621a,41,263339,5.420515182,9,0,0,40,1,0
2623a,42,245626,5.390274336,9,0,0,60,0,0
2625a,42,235786,5.372518015,12,0,0,50,1,0
2631a,42,296798,5.47246097,7,0,1340,40,0,0
2633a,40,70645,4.849081429,10,0,0,20,0,1
2642a,42,142756,5.154594371,13,0,0,50,0,1
2652a,43,96102,4.982732426,14,0,0,50,0,0
2663a,41,176069,5.245682898,9,0,0,40,0,1
2665a,40,163215,5.212760069,13,10520,0,40,1,1
2672a,43,188291,5.274829562,2,0,0,40,0,0
2689a,42,154374,5.188574157,13,0,0,58,0,0
2700a,40,229364,5.360525254,14,0,0,45,0,1
2706a,40,218903,5.340251713,9,0,0,40,0,1
2717a,42,39586,4.59754162,14,0,0,20,1,1
2718a,42,153132,5.185065955,13,0,0,45,0,0
2721a,40,50442,4.702792298,10,2977,0,35,0,1
2740a,41,194710,5.289388257,9,0,0,40,0,1
2743a,42,358677,5.554703529,9,0,0,35,0,0
2745a,43,128170,5.107786384,10,7688,0,40,1,0
2754a,43,125461,5.098508745,13,0,0,65,1,0
2757a,43,147328,5.168285293,14,0,1977,60,1,0
2759a,40,225978,5.354066161,10,0,0,40,0,0
2768a,41,443508,5.646901458,13,0,0,48,1,0
2772a,41,255044,5.406615111,13,0,0,55,0,1
2780a,40,174395,5.241534029,9,0,0,60,0,0
2784a,43,186916,5.271646479,14,0,0,60,1,0
2809a,41,31221,4.494446809,9,0,0,30,0,1
2813a,40,105936,5.025043571,9,5013,0,20,0,1
2818a,41,237321,5.37533617,2,0,0,40,1,0
2819a,41,23646,4.373757685,14,0,0,40,0,1
2837a,40,367533,5.56529634,9,0,0,40,0,0
2844a,41,344624,5.537345519,10,0,1485,40,1,0
2860a,40,335549,5.525755949,15,0,2444,45,1,0
2871a,43,272165,5.434832275,5,0,0,40,0,0
2874a,41,132551,5.122383009,14,0,0,35,0,1
2891a,40,174515,5.241832762,9,0,0,40,0,1
2903a,43,307767,5.488222051,9,0,0,40,0,0
2904a,42,200574,5.302274636,10,0,0,40,0,0
2913a,40,96055,4.982519976,9,0,0,45,0,1
2920a,40,146659,5.166308719,9,0,0,60,1,0
2924a,42,27821,4.444372736,11,0,0,60,0,0
2925a,40,220460,5.343329803,9,0,0,40,0,0
2932a,43,180599,5.256715341,9,0,0,35,0,0
2959a,40,220609,5.343623226,10,0,0,40,0,1
2963a,42,121264,5.08373189,11,0,0,40,1,0
2980a,40,141583,5.15101111,10,0,0,35,0,1
2983a,43,175485,5.24424,10,0,0,40,0,0
3013a,42,194636,5.289223171,13,0,0,45,1,0
3017a,40,184378,5.2657091,13,0,0,40,0,0
3028a,42,187702,5.2734689,15,0,2415,60,1,0
3034a,40,78255,4.893512096,9,0,0,25,0,0
3038a,42,307638,5.488039979,9,0,0,40,0,1
3043a,40,273425,5.436838221,11,0,0,15,0,0
3055a,42,64632,4.810447595,9,0,0,50,0,0
3060a,40,164663,5.216596024,9,0,0,40,0,0
3062a,40,245529,5.390102795,12,0,0,40,0,1
3063a,43,55294,4.742678008,10,0,0,40,0,0
3065a,41,79797,4.901986564,9,0,0,40,1,0
3068a,41,51111,4.708514378,13,0,0,40,0,1
3081a,40,40024,4.60232049,15,0,0,38,1,0
3091a,40,190122,5.279032374,10,0,0,40,0,1
3107a,42,245307,5.389709941,13,0,1977,48,1,0
3124a,42,54102,4.73321332,11,0,0,40,0,1
3131a,41,179875,5.254970807,7,0,0,40,0,1
3133a,43,300528,5.477884941,10,0,0,40,0,0
3145a,40,174373,5.241479239,13,0,0,50,1,0
3146a,41,247752,5.394017169,9,0,0,40,0,0
3155a,41,119079,5.075835179,9,0,0,49,1,0
3161a,43,247514,5.393599769,14,0,0,40,0,0
3165a,41,173938,5.240394472,15,0,0,50,1,0
3170a,41,179533,5.254144288,9,0,0,35,0,0
3172a,43,198096,5.296875706,14,0,0,60,0,0
3173a,41,355756,5.551152233,10,0,0,40,0,0
3175a,41,242586,5.384865733,10,0,0,40,0,0
3184a,40,291192,5.464179439,9,0,0,40,0,1
3188a,40,170230,5.231036099,13,0,0,40,0,1
3190a,43,320984,5.506483385,10,0,0,50,0,0
3226a,42,157562,5.197451485,13,0,1902,80,1,0
3237a,41,149102,5.173483469,9,0,0,40,0,0
3242a,41,223062,5.348425592,10,0,0,40,0,0
3245a,42,147510,5.168821463,13,0,0,40,0,0
3284a,40,282155,5.450487751,9,0,0,25,0,1
3295a,43,220589,5.343583852,9,0,0,40,0,1
3309a,43,334946,5.524974796,9,0,0,40,0,0
3324a,43,111252,5.046307827,10,0,0,42,0,0
3334a,41,231689,5.364905415,9,0,0,40,1,0
3343a,40,181015,5.257714565,9,0,0,47,0,1
3344a,41,139916,5.145867381,11,0,2179,84,0,0
3359a,41,314322,5.497374779,9,0,0,40,1,0
3369a,40,223881,5.350017238,15,99999,0,70,1,0
3374a,40,346964,5.540284416,9,0,0,40,0,1
3384a,40,327573,5.515308098,11,0,0,40,0,0
3405a,41,243607,5.386689764,3,0,0,40,0,0
3410a,43,598606,5.777141066,5,0,0,50,0,1
3411a,42,122861,5.089414046,14,0,0,40,1,0
3413a,41,187821,5.273744148,9,2885,0,40,0,0
3423a,40,168936,5.227722207,11,0,0,32,0,1
3424a,43,218558,5.339566708,13,3325,0,40,0,0
3440a,40,162108,5.209804448,13,0,0,50,0,1
3446a,41,116391,5.0659194,13,0,0,40,1,0
3451a,41,50122,4.700028392,11,0,0,50,0,0
3475a,43,108945,5.037207303,13,0,0,48,0,1
3484a,41,113823,5.056230028,14,0,0,40,0,0
3485a,42,217826,5.338109716,9,0,0,40,0,0
3503a,40,572751,5.757965856,15,5178,0,40,1,0
3504a,40,315321,5.498752895,9,0,625,52,0,1
3544a,43,105862,5.024740095,10,0,1902,40,1,1
3558a,41,82393,4.915890316,13,0,0,50,0,0
3576a,43,336513,5.527001846,10,0,1902,40,1,0
3584a,43,96102,4.982732426,10,0,1887,40,1,0
3600a,40,97688,4.989841218,10,0,0,48,1,0
3605a,42,138634,5.141869754,9,0,0,40,0,0
3608a,41,227065,5.356150197,10,0,0,40,0,0
3635a,41,89226,4.950491424,9,0,0,40,0,0
3656a,42,378384,5.577932764,15,0,1902,60,1,0
3657a,43,245842,5.39065608,9,0,0,44,0,0
3673a,43,102025,5.008706603,14,0,0,50,0,0
3679a,40,150528,5.177617291,13,0,0,40,0,0
3706a,43,76487,4.883587627,7,0,0,40,0,0
3708a,41,113555,5.055206262,10,7298,0,50,1,0
3710a,41,343079,5.535394136,13,0,1740,20,0,1
3712a,42,37618,4.575395702,10,0,0,60,0,0
3714a,41,115562,5.062815049,9,0,0,40,0,0
3723a,43,147110,5.167642195,10,0,0,48,1,0
3752a,41,119721,5.078170336,9,0,0,40,0,0
3758a,42,344920,5.537718377,10,0,0,50,0,1
3771a,40,119578,5.077651285,13,0,0,20,0,1
3777a,40,77332,4.888359242,10,0,0,50,0,1
3819a,40,181265,5.258313955,10,0,0,52,0,0
3830a,40,71738,4.855749265,14,0,0,46,1,0
3834a,43,193494,5.286667503,10,0,0,40,0,0
3836a,40,130571,5.11584673,9,0,0,40,0,1
3846a,43,199806,5.300608526,13,0,0,40,1,0
3861a,43,293305,5.467319467,13,0,1887,40,1,0
3863a,41,121718,5.085354808,11,0,1848,48,1,0
3880a,43,128212,5.107928675,3,0,0,40,1,1
3892a,43,160369,5.205120421,9,0,0,40,0,0
3945a,43,421837,5.62514467,10,0,0,40,0,0
3948a,42,240027,5.380260097,9,0,0,40,0,1
3949a,40,338740,5.529866483,9,0,0,40,0,0
3955a,40,163985,5.214804124,9,0,0,24,0,0
3957a,42,44121,4.644645347,14,0,1876,40,0,1
3959a,42,310632,5.492246193,10,0,0,40,1,0
3961a,43,174575,5.241982051,10,0,0,45,0,0
3966a,41,308296,5.48896789,9,0,0,20,0,1
3973a,40,120277,5.080182587,9,0,0,40,0,0
3975a,41,86399,4.936508716,10,0,0,38,0,1
3994a,42,163003,5.212195597,13,0,0,40,0,1
4009a,40,92036,4.963957735,9,0,0,40,1,0
4012a,40,404573,5.606996896,10,0,0,44,0,1
4024a,41,192712,5.284908759,9,0,0,40,0,1
4033a,40,184105,5.265065583,11,0,0,40,1,0
4061a,40,510072,5.707631484,13,0,0,55,1,0
4072a,41,52037,4.716312251,10,0,0,40,0,1
4098a,40,244522,5.388317939,14,0,1902,48,1,0
4107a,40,238329,5.377176891,13,0,0,45,0,1
4112a,43,188786,5.275969785,10,0,0,45,0,0
4132a,41,221947,5.346249279,10,0,1887,50,1,0
4133a,40,37997,4.579749309,10,0,0,50,0,0
4141a,43,125405,5.098314853,9,0,0,40,0,0
4178a,41,84610,4.927421695,13,0,1902,60,1,0
4215a,41,190290,5.279415966,9,0,0,40,0,0
4223a,41,125461,5.098508745,10,0,0,40,1,0
4230a,41,66118,4.820319708,10,0,0,25,0,1
4243a,42,263608,5.420958586,10,0,0,40,0,0
4245a,42,183765,5.264262799,12,0,0,40,0,0
4252a,43,243476,5.386456158,9,0,0,40,0,1
4255a,41,57233,4.757646511,13,0,0,40,0,0
4272a,42,385591,5.586126889,9,0,0,50,1,0
4288a,43,161226,5.207435079,13,0,0,40,0,0
4297a,41,266510,5.425713509,9,0,0,40,0,0
4305a,41,221947,5.346249279,10,0,0,56,1,0
4318a,40,289403,5.461503029,13,0,0,35,0,0
4335a,41,137142,5.137170479,10,0,0,40,0,0
4349a,40,20109,4.303390474,10,0,0,84,0,1
4359a,40,26358,4.420912454,12,0,0,40,0,1
4364a,43,77370,4.888572597,9,0,0,40,0,0
4367a,42,201785,5.304888879,14,0,0,50,1,0
4412a,43,304175,5.483123517,14,0,0,50,1,0
4418a,40,207578,5.317181323,9,0,0,50,1,0
4425a,43,336763,5.52732437,10,0,880,42,0,1
4433a,40,230478,5.362629477,12,0,0,30,0,0
4436a,40,341539,5.533440303,10,0,0,30,0,1
4441a,40,344060,5.536634185,15,0,0,50,1,0
4468a,40,123557,5.091867355,10,0,0,40,0,0
4471a,41,197583,5.295749575,6,0,0,40,1,0
4484a,43,416338,5.619446052,13,0,0,50,0,0
4497a,41,29762,4.473662112,10,5013,0,70,0,0
4502a,40,118001,5.071885688,9,0,0,40,0,0
4505a,43,118600,5.074084689,13,0,625,40,0,1
4516a,43,211450,5.325207689,9,0,0,40,0,0
4530a,43,193494,5.286667503,6,0,0,40,0,0
4541a,41,95047,4.977938414,11,7688,0,44,1,1
4547a,40,242082,5.383962499,13,0,0,45,1,0
4549a,40,397346,5.599168845,12,0,0,40,0,0
4556a,41,67339,4.828266663,7,7688,0,40,1,0
4577a,43,122975,5.089816831,9,0,0,21,0,1
4580a,43,108945,5.037207303,10,0,0,38,0,1
4596a,42,220049,5.342519399,9,0,0,40,1,0
4603a,40,210275,5.322787642,9,0,0,40,0,1
4609a,43,191149,5.28137203,9,0,0,40,0,1
4612a,41,147314,5.168244022,9,0,0,50,0,0
4615a,42,373403,5.572177803,9,0,0,50,0,0
4621a,40,191196,5.281478802,14,0,0,40,0,0
4635a,41,282948,5.451706628,10,3137,0,40,0,0
4638a,40,209833,5.32187379,10,0,0,60,0,0
4679a,40,91949,4.96354701,16,0,0,40,0,1
4706a,40,273308,5.436652344,9,0,0,48,0,1
4732a,43,212894,5.328163422,9,0,0,40,0,0
4748a,42,107762,5.032465643,14,0,0,40,1,0
4769a,40,298635,5.475140706,14,0,1902,40,1,0
4790a,41,83411,4.921223328,9,0,0,40,0,0
4791a,40,49156,4.691576536,10,0,0,20,0,0
4808a,42,195124,5.29031069,7,7430,0,50,1,0
4811a,40,179717,5.25458916,13,0,1564,60,1,0
4830a,42,200187,5.301435871,11,0,0,32,0,1
4853a,43,159449,5.2026218,10,0,0,40,0,0
4859a,43,331894,5.520999401,10,0,0,60,1,0
4861a,41,88904,4.948921301,13,0,0,40,0,1
4864a,41,363591,5.560613125,11,0,0,40,0,0
4871a,42,174216,5.241088038,15,0,0,38,1,0
4880a,42,55764,4.746353919,12,0,0,40,0,0
4889a,43,91209,4.960037694,13,0,0,40,1,0
4906a,43,116852,5.06763615,9,0,0,36,1,1
4911a,41,187322,5.272588786,9,0,0,48,0,0
4919a,41,443508,5.646901458,9,0,0,50,0,0
4921a,41,178983,5.252811783,9,0,0,40,0,1
4924a,42,201732,5.304774794,10,0,0,40,1,0
4944a,41,160785,5.20624553,11,0,0,40,1,0
4952a,40,168538,5.226697836,9,0,0,60,1,0
4957a,41,374764,5.573757866,13,0,0,20,0,0
4982a,41,252058,5.401500486,13,0,0,40,0,0
4989a,43,135342,5.13143259,10,0,0,50,1,0
4996a,43,222971,5.348248382,3,0,0,40,0,1
5006a,40,227236,5.356477136,9,0,0,50,0,0
5009a,42,251229,5.40006977,13,0,0,40,0,0
5023a,42,108506,5.035453754,9,0,0,60,0,0
5034a,42,123838,5.092853929,15,0,1977,50,1,0
5060a,42,178134,5.25074682,10,0,0,30,0,1
5061a,40,165309,5.218296499,10,0,0,43,0,0
5083a,40,201495,5.304264274,13,0,0,45,0,0
5085a,41,279297,5.446066271,9,0,0,60,0,1
5131a,40,217120,5.33669983,6,0,0,50,0,0
5136a,42,219288,5.341014867,4,0,0,40,0,0
5139a,41,57924,4.762858545,10,0,0,40,0,0
5140a,40,270324,5.431884605,11,0,0,30,0,0
5146a,42,195821,5.291859264,9,0,0,40,0,1
5151a,42,255847,5.407980329,9,4386,0,48,1,0
5154a,41,59938,4.777702247,9,0,0,43,0,1
5161a,42,159931,5.203932653,13,0,0,45,1,1
5167a,41,168294,5.226068633,9,5178,0,40,1,0
5170a,41,27305,4.436242181,9,7688,0,40,1,0
5176a,42,99185,4.996445998,10,0,0,40,1,0
5179a,41,175149,5.243407662,9,0,0,38,0,1
5184a,43,144811,5.160801553,15,0,0,50,0,0
5196a,43,115603,5.062969105,10,0,0,40,0,1
