age,fnlwgt,logfnl,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
41.0,445382.0,5.648732661,14.0,0,1977,65.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
28.0,110145.0,5.041964787,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
17.0,202521.0,5.306470063,7.0,0,0,40.0,?,11th,Never-married,?,Own-child,White,Male,United-States,<=50K
40.0,204116.0,5.309877049,13.0,2174,0,40.0,Self-emp-not-inc,Bachelors,,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
34.0,117018.0,5.068252671,10.0,0,0,40.0,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Female,United-States,<=50K
29.0,363425.0,5.560414799,13.0,0,0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
30.0,180374.0,5.256173936,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K
52.0,35598.0,4.551425599,9.0,0,0,40.0,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,United-States,<=50K
43.0,170721.0,5.232286946,10.0,0,0,20.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
59.0,286967.0,5.457831958,9.0,0,0,45.0,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
46.0,371373.0,5.569810326,9.0,0,0,40.0,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
47.0,543162.0,5.734929379,9.0,0,0,40.0,Local-gov,HS-grad,Separated,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
28.0,189346.0,5.277256135,9.0,0,0,45.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
57.0,222216.0,5.346775326,11.0,0,0,38.0,?,Assoc-voc,Widowed,?,Unmarried,White,Female,United-States,<=50K
27.0,201872.0,5.305076086,10.0,0,0,50.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
32.0,84179.0,4.925203762,9.0,0,0,45.0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Female,United-States,<=50K
46.0,245724.0,5.390447576,10.0,0,0,50.0,Self-emp-not-inc,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
33.0,319560.0,5.504552412,11.0,0,0,40.0,Federal-gov,Assoc-voc,Divorced,Craft-repair,Unmarried,Black,Female,United-States,>50K
34.0,148291.0,5.171114794,9.0,0,0,32.0,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,<=50K
37.0,22463.0,4.351467757,11.0,0,1977,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
21.0,197747.0,5.296109904,10.0,0,0,24.0,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
23.0,117789.0,5.071104735,13.0,0,0,40.0,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
38.0,267556.0,5.427414695,9.0,0,0,64.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
49.0,120451.0,5.08081041,6.0,0,0,40.0,Local-gov,10th,Separated,Other-service,Unmarried,Black,Female,United-States,<=50K
52.0,289436.0,5.461552548,16.0,0,0,60.0,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
36.0,188563.0,5.275456479,10.0,5178,0,50.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
43.0,174524.0,5.241855158,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
21.0,163870.0,5.214499454,10.0,0,0,30.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
45.0,242552.0,5.38480486,10.0,0,0,40.0,Private,Some-college,Never-married,Sales,Not-in-family,Black,Male,United-States,<=50K
31.0,295697.0,5.470846918,9.0,0,0,40.0,Private,HS-grad,Separated,Other-service,Unmarried,Black,Female,United-States,<=50K
51.0,386773.0,5.587456149,13.0,0,0,55.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,>50K
22.0,151790.0,5.181243161,10.0,0,0,30.0,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,Germany,<=50K
41.0,49572.0,4.695236441,10.0,0,0,60.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
60.0,31577.0,4.499370867,9.0,0,0,60.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
32.0,231043.0,5.363692815,9.0,5178,0,48.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
43.0,94113.0,4.973649617,10.0,0,0,45.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
25.0,499233.0,5.698303285,9.0,0,0,40.0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
26.0,90980.0,4.958945932,11.0,0,0,55.0,Private,Assoc-voc,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
26.0,96467.0,4.984378773,13.0,0,0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
38.0,95336.0,4.979256926,13.0,0,0,50.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
40.0,170108.0,5.230724739,14.0,0,0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
64.0,29825.0,4.474580452,9.0,0,0,5.0,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
42.0,162003.0,5.209523057,9.0,0,0,55.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
44.0,174675.0,5.242230752,9.0,0,0,40.0,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
33.0,298785.0,5.475358791,6.0,0,0,40.0,Local-gov,10th,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
32.0,169240.0,5.228503017,9.0,0,0,38.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
28.0,57066.0,4.756377432,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
35.0,368825.0,5.566820351,10.0,0,0,60.0,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
25.0,178326.0,5.251214668,10.0,0,0,40.0,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
40.0,188693.0,5.275755789,14.0,0,0,35.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
47.0,335973.0,5.526304377,9.0,0,0,40.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
41.0,194636.0,5.289223171,11.0,0,0,40.0,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
50.0,767403.0,5.885023493,9.0,3103,0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
48.0,107373.0,5.030895087,4.0,0,0,40.0,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
51.0,191965.0,5.283222053,9.0,0,0,32.0,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,United-States,<=50K
41.0,198316.0,5.297357754,10.0,0,0,50.0,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,Japan,<=50K
37.0,123785.0,5.092668021,9.0,0,0,75.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
34.0,289984.0,5.462374036,9.0,0,0,30.0,Private,HS-grad,Divorced,Priv-house-serv,Unmarried,Black,Female,United-States,<=50K
44.0,167005.0,5.222729474,13.0,7688,0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
38.0,193026.0,5.285615811,10.0,0,0,40.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,Iran,<=50K
38.0,412296.0,5.615209121,9.0,0,0,28.0,Private,HS-grad,Divorced,Craft-repair,Own-child,White,Male,United-States,<=50K
43.0,182254.0,5.260677069,10.0,0,0,40.0,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
60.0,226355.0,5.354790092,11.0,0,2415,70.0,Self-emp-inc,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,?,>50K
20.0,117606.0,5.070429479,11.0,0,0,40.0,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
41.0,154374.0,5.188574157,10.0,0,0,45.0,Self-emp-not-inc,Some-college,Divorced,Other-service,Unmarried,White,Male,United-States,<=50K
42.0,184018.0,5.264860306,10.0,0,0,40.0,?,Some-college,Divorced,?,Unmarried,White,Male,United-States,<=50K
59.0,212448.0,5.327252647,9.0,0,0,40.0,Federal-gov,HS-grad,Widowed,Sales,Unmarried,White,Female,Germany,<=50K
33.0,354573.0,5.549705662,14.0,15024,0,44.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
46.0,185041.0,5.267267967,9.0,0,0,50.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
50.0,133963.0,5.126984865,13.0,0,1977,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
27.0,247507.0,5.393587486,13.0,0,0,35.0,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,United-States,<=50K
59.0,151616.0,5.180745035,14.0,0,0,55.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
45.0,320818.0,5.506258727,9.0,0,0,80.0,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,>50K
38.0,200818.0,5.302802638,15.0,0,0,40.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
45.0,247379.0,5.39336283,9.0,0,0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
43.0,413297.0,5.616262253,9.0,0,0,45.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
34.0,441454.0,5.644885456,9.0,0,0,24.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
50.0,343748.0,5.53624018,10.0,0,0,35.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
47.0,200734.0,5.302620939,13.0,0,0,45.0,Private,Bachelors,Never-married,Exec-managerial,Unmarried,Black,Female,United-States,<=50K
47.0,386136.0,5.586740293,9.0,0,0,35.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
21.0,164019.0,5.21489416,10.0,0,0,10.0,Private,Some-college,Never-married,Farming-fishing,Own-child,Black,Male,United-States,<=50K
22.0,58222.0,4.76508712,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
26.0,202203.0,5.305787595,3.0,0,0,40.0,Private,5th-6th,Never-married,Adm-clerical,Own-child,White,Female,Mexico,<=50K
51.0,179646.0,5.254417552,9.0,0,0,40.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
32.0,509350.0,5.70701631,10.0,0,0,50.0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Canada,>50K
29.0,285290.0,5.455286549,7.0,0,0,40.0,Private,11th,Never-married,Other-service,Unmarried,Black,Female,United-States,<=50K
57.0,265099.0,5.42340809,15.0,0,0,60.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
61.0,190997.0,5.281026546,9.0,0,0,6.0,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
59.0,226922.0,5.355876603,9.0,0,1762,30.0,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,United-States,<=50K
42.0,230624.0,5.3629045,6.0,0,0,40.0,Private,10th,Never-married,Transport-moving,Unmarried,White,Male,United-States,>50K
25.0,221757.0,5.345877338,9.0,3325,0,45.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
40.0,100584.0,5.002528903,6.0,0,0,40.0,Private,10th,Divorced,Craft-repair,Not-in-family,,Male,United-States,<=50K
69.0,208869.0,5.319873987,14.0,0,0,11.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
27.0,23940.0,4.379124146,9.0,0,0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,,Male,United-States,<=50K
32.0,80058.0,4.903404736,7.0,0,0,43.0,Private,11th,Divorced,Sales,Not-in-family,White,Male,United-States,>50K
30.0,167990.0,5.22528343,11.0,15024,0,65.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
44.0,123983.0,5.093362141,13.0,0,0,40.0,Private,Bachelors,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,China,<=50K
17.0,32124.0,4.506829617,5.0,0,0,9.0,Local-gov,,Never-married,Other-service,Own-child,Black,Male,United-States,<=50K
30.0,31985.0,4.504946355,10.0,0,0,40.0,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
20.0,231286.0,5.364149345,10.0,0,0,15.0,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
52.0,118025.0,5.071974009,13.0,99999,0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
37.0,26898.0,4.429719989,9.0,0,0,12.0,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
48.0,125421.0,5.098370259,14.0,0,0,40.0,Private,Masters,Divorced,Exec-managerial,Unmarried,White,Female,United-States,>50K
49.0,245305.0,5.3897064,6.0,0,0,42.0,Private,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,>50K
35.0,265954.0,5.424806527,9.0,0,0,40.0,Private,HS-grad,Separated,Other-service,Not-in-family,Black,Male,United-States,<=50K
62.0,162245.0,5.210171322,15.0,0,1628,70.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
27.0,148069.0,5.170464143,6.0,0,0,40.0,Private,10th,Never-married,Machine-op-inspct,Unmarried,White,Female,United-States,<=50K
47.0,111797.0,5.04843015,10.0,0,0,35.0,Private,Some-college,Never-married,Other-service,Not-in-family,Black,Female,Outlying-US(Guam-USVI-etc),<=50K
33.0,119829.0,5.078561935,9.0,0,0,60.0,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
30.0,27207.0,4.434680657,7.0,0,0,45.0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
22.0,178818.0,5.252411233,10.0,0,0,20.0,State-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Female,United-States,<=50K
58.0,211547.0,5.325406871,8.0,0,0,52.0,Self-emp-not-inc,12th,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
31.0,175548.0,5.244395886,9.0,0,0,35.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Other,Female,United-States,<=50K
65.0,209280.0,5.320727727,14.0,6514,0,35.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
43.0,184378.0,5.2657091,13.0,0,0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
25.0,28520.0,4.455149521,9.0,0,0,40.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
51.0,101119.0,5.004832766,9.0,0,0,70.0,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
40.0,218995.0,5.340434199,10.0,0,0,42.0,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
24.0,180060.0,5.255417246,14.0,6849,0,90.0,Private,Masters,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
64.0,134960.0,5.13020507,13.0,15024,0,35.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
38.0,304651.0,5.483802608,9.0,0,0,60.0,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
24.0,228424.0,5.358741732,9.0,0,0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,Black,Male,United-States,<=50K
71.0,105200.0,5.02201574,9.0,6767,0,20.0,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
17.0,158762.0,5.200746561,6.0,0,0,20.0,?,10th,Never-married,?,Own-child,White,Female,United-States,<=50K
17.0,228373.0,5.358644757,6.0,0,0,30.0,?,10th,Never-married,?,Own-child,White,Male,United-States,<=50K
39.0,238415.0,5.377333576,13.0,0,0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
66.0,142723.0,5.154493966,3.0,0,0,40.0,Private,5th-6th,,Handlers-cleaners,Unmarried,White,Female,Puerto-Rico,<=50K
32.0,205390.0,5.312579295,9.0,0,0,49.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
52.0,101017.0,5.004394467,9.0,0,0,38.0,Self-emp-inc,HS-grad,Divorced,Exec-managerial,Unmarried,White,Male,United-States,<=50K
35.0,183898.0,5.264577006,11.0,7298,0,50.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
22.0,311764.0,5.493825965,7.0,0,0,35.0,Private,11th,Widowed,Sales,Own-child,Black,Female,United-States,<=50K
49.0,188330.0,5.274919506,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
31.0,332379.0,5.521633577,4.0,0,0,40.0,Private,7th-8th,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
19.0,263338.0,5.420513533,10.0,0,0,45.0,?,Some-college,Never-married,?,Own-child,White,Male,United-States,<=50K
46.0,272780.0,5.435812525,10.0,0,0,24.0,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
23.0,64292.0,4.808156936,9.0,0,0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
70.0,30713.0,4.48732224,9.0,0,0,30.0,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
34.0,238246.0,5.377025618,13.0,0,0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
47.0,171095.0,5.233237318,12.0,0,0,35.0,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
60.0,386261.0,5.586880861,13.0,0,0,15.0,?,Bachelors,,?,Unmarried,Black,Female,United-States,<=50K
68.0,107910.0,5.033061693,9.0,0,0,40.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
25.0,199545.0,5.30004085,10.0,0,0,15.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K
38.0,119741.0,5.078242881,14.0,0,0,40.0,Private,Masters,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,>50K
27.0,278581.0,5.444951493,13.0,0,0,40.0,Private,Bachelors,Never-married,Sales,Own-child,White,Female,United-States,<=50K
45.0,188386.0,5.275048625,9.0,0,1628,45.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
26.0,103148.0,5.013460812,9.0,0,0,40.0,Local-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
39.0,165186.0,5.217973237,10.0,0,0,45.0,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
30.0,226013.0,5.35413342,13.0,0,0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,United-States,<=50K
40.0,201495.0,5.304264274,7.0,0,0,35.0,Private,11th,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
50.0,147629.0,5.169171678,14.0,15024,0,45.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
33.0,217235.0,5.336929798,9.0,0,0,20.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
34.0,379412.0,5.579111063,9.0,0,0,50.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
51.0,196504.0,5.293371395,9.0,0,0,38.0,State-gov,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,United-States,<=50K
28.0,104024.0,5.01713355,10.0,0,0,40.0,Private,Some-college,Never-married,Sales,Other-relative,White,Female,United-States,<=50K
57.0,370890.0,5.569245124,9.0,0,2258,40.0,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
23.0,193089.0,5.285757533,7.0,0,0,40.0,Private,11th,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
23.0,460046.0,5.662801259,9.0,0,0,42.0,Private,HS-grad,Separated,Exec-managerial,Unmarried,White,Female,United-States,<=50K
41.0,113597.0,5.055366862,10.0,0,0,16.0,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
53.0,302868.0,5.48125339,13.0,0,0,50.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
28.0,308493.0,5.489245314,9.0,0,0,17.0,?,HS-grad,Married-civ-spouse,?,Wife,White,Female,Honduras,<=50K
