age,fnlwgt,logfnl,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
58.0,109567,5.039679771,16,0.0,0.0,1.0,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
19.0,170653,5.232113927,9,0.0,0.0,40.0,?,HS-grad,Never-married,?,Own-child,White,Male,Italy,<=50K
37.0,48211,4.68314614,9,0.0,0.0,35.0,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
18.0,140164,5.146636483,7,0.0,0.0,40.0,Private,11th,Never-married,Sales,Own-child,White,Female,United-States,<=50K
25.0,255004,5.406546993,6,0.0,0.0,40.0,Private,10th,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
64.0,187656,5.273362455,2,0.0,0.0,40.0,?,1st-4th,Divorced,?,Not-in-family,White,Male,United-States,<=50K
18.0,243313,5.386165314,9,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
75.0,314209,5.497218621,11,0.0,0.0,20.0,Private,Assoc-voc,Widowed,Adm-clerical,Not-in-family,White,Female,Columbia,<=50K
35.0,538583,5.731252641,7,3674.0,0.0,40.0,Private,11th,Separated,Transport-moving,Not-in-family,Black,Male,United-States,<=50K
58.0,236596,5.374007398,9,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
59.0,171328,5.233828345,6,0.0,0.0,30.0,Local-gov,10th,Widowed,Other-service,Unmarried,Black,Female,United-States,<=50K
58.0,259014,5.413323239,10,0.0,0.0,20.0,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,United-States,<=50K
34.0,175413,5.244061776,12,0.0,0.0,45.0,Private,Assoc-acdm,Divorced,Sales,Unmarried,Black,Female,United-States,<=50K
29.0,220419,5.343249028,13,0.0,0.0,56.0,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,United-States,<=50K
29.0,423158,5.626502556,10,0.0,0.0,40.0,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,United-States,<=50K
43.0,241895,5.383626892,13,0.0,0.0,42.0,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
31.0,156464,5.194414429,13,0.0,0.0,25.0,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,United-States,<=50K
26.0,192262,5.283893456,9,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
43.0,180609,5.256739388,13,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
39.0,481060,5.682199247,9,0.0,0.0,40.0,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,United-States,<=50K
33.0,267404,5.427167899,9,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,United-States,<=50K
36.0,117312,5.069342439,10,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Wife,White,Female,United-States,<=50K
36.0,255191,5.406865354,14,0.0,1408.0,40.0,Federal-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
23.0,81281,4.909989038,10,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
29.0,363425,5.560414799,13,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
49.0,192776,5.285052965,14,0.0,1977.0,45.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
30.0,303990,5.482859297,9,0.0,0.0,60.0,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,United-States,<=50K
22.0,281432,5.449373477,10,0.0,0.0,30.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
23.0,197904,5.296454572,9,0.0,0.0,35.0,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
43.0,170721,5.232286946,10,0.0,0.0,20.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
23.0,403107,5.60542034,3,0.0,0.0,40.0,Private,5th-6th,Never-married,Other-service,Own-child,White,Male,El-Salvador,<=50K
26.0,64293,4.808163691,10,0.0,0.0,35.0,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
44.0,109339,5.038775098,7,0.0,0.0,46.0,Private,11th,Divorced,Machine-op-inspct,Unmarried,Other,Female,Puerto-Rico,<=50K
26.0,108658,5.036061707,9,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
33.0,319560,5.504552412,11,0.0,0.0,40.0,Federal-gov,Assoc-voc,Divorced,Craft-repair,Unmarried,Black,Female,United-States,>50K
43.0,188436,5.275163877,14,5013.0,0.0,45.0,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
18.0,156764,5.195246336,7,0.0,0.0,40.0,Private,11th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
47.0,248145,5.394705529,3,0.0,0.0,50.0,Self-emp-inc,5th-6th,Married-civ-spouse,Transport-moving,Husband,White,Male,Cuba,<=50K
52.0,289436,5.461552548,16,0.0,0.0,60.0,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
70.0,167358,5.223646477,5,1111.0,0.0,15.0,?,,Widowed,?,Unmarried,White,Female,United-States,<=50K
48.0,110457,5.043193244,10,0.0,0.0,40.0,Federal-gov,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
66.0,149422,5.174414545,4,0.0,0.0,4.0,?,7th-8th,Never-married,?,Not-in-family,White,Male,United-States,<=50K
19.0,475028,5.676719209,9,0.0,0.0,20.0,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
21.0,163870,5.214499454,10,0.0,0.0,30.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
18.0,208103,5.318278341,7,0.0,0.0,25.0,Private,11th,Never-married,Other-service,Other-relative,White,Male,United-States,<=50K
22.0,214399,5.331222755,10,0.0,0.0,15.0,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
33.0,182556,5.261396111,9,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
20.0,299047,5.47573945,10,0.0,0.0,20.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
35.0,234901,5.370884866,10,2407.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
47.0,106252,5.026337114,13,0.0,0.0,50.0,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
32.0,188557,5.27544266,9,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
55.0,116442,5.066109656,9,0.0,0.0,38.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
28.0,196690,5.29378228,11,0.0,1669.0,42.0,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
61.0,36671,4.564322753,9,0.0,2352.0,50.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
18.0,196061,5.292391213,10,0.0,0.0,33.0,?,Some-college,Never-married,?,Own-child,White,Male,United-States,<=50K
63.0,86108,4.935043502,9,0.0,0.0,6.0,Private,HS-grad,Widowed,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
55.0,387569,5.588349032,9,4386.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
41.0,194636,5.289223171,13,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
32.0,270335,5.431902277,13,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,Philippines,>50K
37.0,183800,5.264345507,13,7688.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
22.0,99697,4.99868209,9,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,United-States,<=50K
53.0,68898,4.838206615,10,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
39.0,202027,5.305409415,13,15024.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
43.0,158926,5.201194953,14,0.0,0.0,50.0,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,South,<=50K
25.0,98155,4.991912427,10,0.0,0.0,40.0,Private,Some-college,Never-married,Transport-moving,Unmarried,White,Male,United-States,<=50K
19.0,52114,4.716954409,10,0.0,0.0,10.0,?,Some-college,Never-married,?,Own-child,White,Female,United-States,<=50K
47.0,21906,4.340563083,14,0.0,0.0,25.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
43.0,250802,5.399330995,10,0.0,0.0,35.0,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,United-States,<=50K
33.0,123424,5.091399617,13,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
40.0,188693,5.275755789,14,0.0,0.0,35.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
35.0,290226,5.462736316,9,0.0,0.0,45.0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
56.0,112840,5.052463077,9,0.0,0.0,55.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
58.0,356067,5.551531725,13,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
33.0,26973,4.430929252,11,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,>50K
52.0,44728,4.650579479,10,0.0,0.0,55.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
32.0,87643,4.942717235,13,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
30.0,106742,5.028335336,8,0.0,0.0,75.0,Self-emp-not-inc,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
38.0,223004,5.348312653,10,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
27.0,138705,5.142092117,9,0.0,0.0,53.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
19.0,194608,5.289160689,10,0.0,0.0,20.0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
30.0,205733,5.313303959,10,0.0,0.0,60.0,Self-emp-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
25.0,241626,5.383143664,9,0.0,0.0,30.0,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
34.0,117529,5.070145041,10,0.0,0.0,54.0,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,Mexico,<=50K
32.0,202952,5.307393335,9,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
51.0,176813,5.247514193,12,0.0,0.0,60.0,Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
22.0,42004,4.62329065,10,0.0,0.0,30.0,?,Some-college,Never-married,?,Own-child,White,Male,United-States,<=50K
54.0,99185,4.996445998,16,15024.0,0.0,45.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
52.0,202452,5.306322071,9,0.0,0.0,43.0,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
53.0,89534,4.951987987,9,0.0,0.0,48.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
69.0,195779,5.291766106,11,0.0,0.0,1.0,?,Assoc-voc,Widowed,?,Not-in-family,White,Female,United-States,<=50K
27.0,115831,5.063824806,10,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
28.0,150296,5.176947422,12,0.0,0.0,80.0,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
50.0,88926,4.949028758,9,5178.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
46.0,188861,5.276142285,10,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
44.0,34935,4.543260748,10,0.0,0.0,40.0,Local-gov,Some-college,Never-married,Other-service,Own-child,Black,Male,United-States,<=50K
29.0,256956,5.409858763,11,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
49.0,125421,5.098370259,9,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,United-States,>50K
20.0,244689,5.388614446,10,0.0,0.0,25.0,?,Some-college,Never-married,?,Not-in-family,White,Female,United-States,<=50K
52.0,168381,5.226293084,9,0.0,0.0,40.0,Private,HS-grad,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,India,>50K
51.0,203435,5.308425673,10,0.0,0.0,40.0,Private,Some-college,Divorced,Sales,Unmarried,White,Female,Italy,<=50K
31.0,168312,5.226115081,11,0.0,0.0,40.0,Federal-gov,Assoc-voc,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
46.0,98929,4.995323619,13,0.0,0.0,52.0,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
41.0,102332,5.010011462,9,0.0,0.0,40.0,Private,HS-grad,Divorced,Sales,Unmarried,Black,Female,United-States,<=50K
37.0,137314,5.137714818,9,0.0,0.0,60.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
43.0,238287,5.37710035,6,0.0,0.0,40.0,Private,10th,Never-married,Machine-op-inspct,Not-in-family,Black,Male,United-States,<=50K
42.0,230624,5.3629045,6,0.0,0.0,40.0,Private,10th,Never-married,Transport-moving,Unmarried,White,Male,United-States,>50K
50.0,137815,5.139296489,9,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
28.0,73211,4.864576339,10,0.0,0.0,20.0,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,United-States,<=50K
40.0,256202,5.408582516,11,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United-States,<=50K
45.0,36228,4.559044359,13,4386.0,0.0,35.0,Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
36.0,336595,5.52710766,9,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
25.0,221757,5.345877338,9,3325.0,0.0,45.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
30.0,57651,4.760806845,9,0.0,2001.0,42.0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,United-States,<=50K
37.0,175232,5.243613418,14,0.0,0.0,60.0,Private,Masters,Divorced,Exec-managerial,Unmarried,White,Male,United-States,>50K
32.0,80058,4.903404736,7,0.0,0.0,43.0,Private,11th,Divorced,Sales,Not-in-family,White,Male,United-States,>50K
20.0,32732,4.514972543,10,0.0,0.0,45.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
58.0,48433,4.685141371,9,0.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
47.0,232628,5.366661987,9,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
62.0,162245,5.210171322,15,0.0,1628.0,70.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
56.0,117148,5.068734879,4,0.0,0.0,40.0,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
20.0,174714,5.242327707,10,0.0,0.0,16.0,?,Some-college,Never-married,?,Own-child,White,Male,United-States,<=50K
51.0,71046,4.851539631,10,0.0,0.0,45.0,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,Scotland,<=50K
55.0,98361,4.992822935,14,15024.0,0.0,50.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,?,>50K
37.0,910398,5.959231295,13,0.0,0.0,40.0,Private,Bachelors,Never-married,Sales,Not-in-family,Black,Female,United-States,<=50K
61.0,163174,5.21265096,15,0.0,0.0,35.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
67.0,258973,5.413254488,9,0.0,0.0,24.0,Local-gov,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
44.0,443040,5.646442938,9,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United-States,<=50K
26.0,238768,5.377976122,9,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
24.0,266926,5.426390878,10,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
29.0,112031,5.049338213,9,0.0,0.0,50.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,United-States,<=50K
56.0,187487,5.27297116,9,0.0,0.0,48.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
49.0,105444,5.023021872,8,0.0,0.0,39.0,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
38.0,187069,5.272001825,9,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
30.0,117963,5.071745809,13,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
28.0,215873,5.334198327,6,0.0,0.0,45.0,Private,10th,Never-married,Machine-op-inspct,Own-child,Black,Male,United-States,<=50K
49.0,169818,5.229983722,9,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,United-States,>50K
31.0,19302,4.285602311,12,2202.0,0.0,38.0,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
35.0,103260,5.013932121,14,0.0,0.0,35.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
52.0,101017,5.004394467,9,0.0,0.0,38.0,Self-emp-inc,HS-grad,Divorced,Exec-managerial,Unmarried,White,Male,United-States,<=50K
49.0,188330,5.274919506,9,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
43.0,206139,5.314160165,13,0.0,0.0,50.0,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
22.0,202920,5.307324854,9,99999.0,0.0,40.0,Self-emp-not-inc,HS-grad,Never-married,Prof-specialty,Unmarried,White,Female,Dominican-Republic,>50K
46.0,272780,5.435812525,10,0.0,0.0,24.0,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
45.0,273194,5.436471157,9,3325.0,0.0,40.0,Federal-gov,HS-grad,Never-married,Transport-moving,Not-in-family,Black,Male,United-States,<=50K
47.0,171095,5.233237318,12,0.0,0.0,35.0,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
46.0,187226,5.272366159,5,0.0,0.0,25.0,Private,,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
40.0,173607,5.239567232,6,0.0,0.0,40.0,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
32.0,171111,5.233277929,13,0.0,0.0,37.0,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
44.0,144778,5.160702573,10,0.0,0.0,45.0,Private,Some-college,Separated,Exec-managerial,Not-in-family,White,Male,United-States,>50K
55.0,184425,5.265819792,10,0.0,0.0,,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
39.0,179271,5.253510041,10,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
36.0,188834,5.276080193,5,0.0,0.0,50.0,Private,,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
20.0,164922,5.217278593,9,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
50.0,156008,5.193146869,7,0.0,0.0,40.0,?,11th,Married-civ-spouse,?,Own-child,Black,Female,United-States,<=50K
39.0,165186,5.217973237,10,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
29.0,303446,5.482081417,13,0.0,0.0,25.0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Nicaragua,<=50K
66.0,263637,5.421006361,6,0.0,0.0,40.0,Private,10th,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
28.0,291374,5.464450796,9,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
31.0,672412,5.827635455,7,0.0,0.0,40.0,?,11th,Separated,?,Not-in-family,Black,Male,United-States,<=50K
39.0,473547,5.67536309,6,0.0,0.0,40.0,Local-gov,10th,Divorced,Handlers-cleaners,Own-child,Black,Male,United-States,<=50K
53.0,260106,5.41515037,15,0.0,0.0,50.0,Local-gov,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
28.0,169631,5.229505222,12,0.0,0.0,3.0,?,Assoc-acdm,Married-AF-spouse,?,Wife,White,Female,United-States,<=50K
28.0,104024,5.01713355,10,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Other-relative,White,Female,United-States,<=50K
72.0,74141,4.870058439,5,0.0,0.0,48.0,Private,,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,United-States,>50K
39.0,192337,5.284062838,13,0.0,0.0,50.0,Private,Bachelors,Separated,Sales,Not-in-family,White,Male,United-States,<=50K
24.0,296045,5.471357731,4,2635.0,0.0,38.0,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
63.0,167501,5.224017404,10,20051.0,0.0,10.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
23.0,194102,5.28803001,13,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Unmarried,White,Male,United-States,<=50K
18.0,283342,5.452310955,7,0.0,0.0,20.0,Private,11th,Never-married,Other-service,Other-relative,Black,Male,United-States,<=50K
20.0,170038,5.230545988,9,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
19.0,354104,5.549130833,9,0.0,0.0,30.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
36.0,126569,5.102327349,10,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
59.0,120617,5.081408522,9,0.0,0.0,40.0,Local-gov,HS-grad,Separated,Protective-serv,Unmarried,Black,Female,United-States,<=50K
61.0,115023,5.060784691,14,0.0,0.0,4.0,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,?,<=50K
20.0,81853,4.913034601,10,0.0,0.0,15.0,?,Some-college,Never-married,?,Own-child,Asian-Pac-Islander,Female,United-States,<=50K
41.0,22155,4.345471754,14,0.0,0.0,60.0,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
