age,fnlwgt,logfnl,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
44.0,160943.0,5.206672092,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K
54.0,176681.0,5.247189849,9.0,0.0,0.0,20.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,<=50K
66.0,167687.0,5.224499395,9.0,1409.0,0.0,50.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
38.0,115076.0,5.060984758,14.0,0.0,0.0,70.0,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
41.0,196001.0,5.292258287,9.0,0.0,0.0,20.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,United-States,<=50K
38.0,179488.0,5.254035418,10.0,0.0,1741.0,40.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
,,,,0.0,0.0,40.0,?,?,?,?,*,*,Female,United-States,<=50K
26.0,378322.0,5.577861597,7.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
60.0,173960.0,5.240449399,13.0,0.0,0.0,42.0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
25.0,371987.0,5.570527763,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
31.0,127595.0,5.105833656,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
21.0,153718.0,5.186724725,10.0,0.0,0.0,25.0,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,United-States,<=50K
62.0,159841.0,5.203688188,9.0,0.0,0.0,24.0,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,United-States,<=50K
35.0,186110.0,5.269769709,9.0,0.0,0.0,45.0,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
63.0,78383.0,4.894221881,9.0,0.0,0.0,45.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
23.0,211601.0,5.325517716,11.0,0.0,0.0,15.0,?,Assoc-voc,Never-married,?,Own-child,Black,Female,United-States,<=50K
38.0,95432.0,4.979694026,,0.0,0.0,40.0,Federal-gov,,,,Husband,White,Male,United-States,>50K
42.0,111949.0,5.049020219,,0.0,0.0,35.0,Private,,,,Wife,White,Female,United-States,<=50K
26.0,117125.0,5.068649604,,0.0,0.0,40.0,Self-emp-not-inc,,,,Husband,White,Male,Portugal,<=50K
62.0,270092.0,5.431511721,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
43.0,180609.0,5.256739388,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
56.0,183081.0,5.262643276,10.0,0.0,0.0,45.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
25.0,86872.0,4.93887982,13.0,0.0,0.0,55.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
50.0,288353.0,5.459924474,13.0,0.0,0.0,40.0,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
28.0,123147.0,5.090423836,10.0,0.0,1887.0,40.0,?,Some-college,Married-civ-spouse,?,Wife,White,Female,United-States,>50K
35.0,92440.0,4.965859937,8.0,0.0,0.0,50.0,Private,12th,Divorced,Craft-repair,Not-in-family,White,Male,United-States,>50K
52.0,190762.0,5.280491867,2.0,0.0,0.0,40.0,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico,<=50K
23.0,204653.0,5.311018115,9.0,0.0,0.0,72.0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,Dominican-Republic,<=50K
80.0,107762.0,5.032465643,9.0,0.0,0.0,24.0,?,HS-grad,Widowed,?,Not-in-family,White,Male,United-States,<=50K
40.0,204116.0,5.309877049,13.0,2174.0,0.0,40.0,Self-emp-not-inc,Bachelors,,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
20.0,298227.0,5.47454696,10.0,0.0,0.0,35.0,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
20.0,146538.0,5.16595026,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
45.0,197332.0,5.295197518,10.0,0.0,0.0,55.0,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
46.0,279196.0,5.445909192,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Female,United-States,<=50K
59.0,286967.0,5.457831958,9.0,0.0,0.0,45.0,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
41.0,343121.0,5.535447299,9.0,0.0,0.0,36.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
26.0,64293.0,4.808163691,10.0,0.0,0.0,35.0,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
62.0,114060.0,5.057133367,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
39.0,91996.0,4.963768945,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
53.0,251804.0,5.401062625,3.0,0.0,0.0,30.0,?,5th-6th,Widowed,?,Unmarried,Black,Female,United-States,<=50K
37.0,186035.0,5.269594659,10.0,0.0,0.0,45.0,Local-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
27.0,163862.0,5.214478251,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,United-States,<=50K
21.0,259510.0,5.414154098,9.0,0.0,0.0,36.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
35.0,54576.0,4.737001702,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
65.0,195733.0,5.291664053,10.0,0.0,0.0,30.0,?,Some-college,Married-civ-spouse,?,Husband,White,Male,United-States,>50K
18.0,156764.0,5.195246336,7.0,0.0,0.0,40.0,Private,11th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
42.0,137390.0,5.137955124,9.0,0.0,0.0,40.0,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
31.0,168387.0,5.22630856,13.0,7688.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Canada,>50K
42.0,214242.0,5.330904614,15.0,0.0,1902.0,50.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
60.0,51290.0,4.710032699,4.0,0.0,0.0,40.0,Private,7th-8th,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
34.0,153614.0,5.186430798,9.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
38.0,267556.0,5.427414695,9.0,0.0,0.0,64.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
49.0,268090.0,5.428280615,13.0,0.0,0.0,26.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
29.0,71592.0,4.854864495,10.0,0.0,0.0,40.0,State-gov,Some-college,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,Philippines,<=50K
33.0,182556.0,5.261396111,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
22.0,240817.0,5.381687142,9.0,2597.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
58.0,204021.0,5.309674872,9.0,0.0,0.0,50.0,Self-emp-not-inc,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
29.0,92262.0,4.965022865,9.0,0.0,0.0,48.0,Local-gov,HS-grad,Never-married,Protective-serv,Own-child,White,Male,United-States,<=50K
37.0,161141.0,5.207206054,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,Portugal,>50K
30.0,189620.0,5.277884142,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,Poland,<=50K
36.0,110866.0,5.044798379,13.0,0.0,0.0,50.0,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
45.0,242552.0,5.38480486,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Not-in-family,Black,Male,United-States,<=50K
50.0,50459.0,4.702938639,9.0,0.0,0.0,42.0,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
43.0,177937.0,5.250266264,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,?,>50K
33.0,120064.0,5.079412808,13.0,0.0,0.0,45.0,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
34.0,119411.0,5.077044335,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Divorced,Protective-serv,Unmarried,White,Male,Portugal,<=50K
32.0,283268.0,5.452197516,6.0,0.0,0.0,42.0,Private,10th,Separated,Other-service,Unmarried,White,Female,United-States,<=50K
22.0,151790.0,5.181243161,10.0,0.0,0.0,30.0,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,Germany,<=50K
37.0,280282.0,5.447595208,11.0,0.0,0.0,24.0,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,>50K
28.0,196690.0,5.29378228,11.0,0.0,1669.0,42.0,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
18.0,231193.0,5.36397468,8.0,0.0,0.0,30.0,Private,12th,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
64.0,169871.0,5.230119243,9.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
47.0,191277.0,5.281662752,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
30.0,129227.0,5.111353262,9.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
53.0,194259.0,5.288381149,10.0,4386.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
26.0,280093.0,5.447302255,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
41.0,180572.0,5.256650408,13.0,0.0,0.0,50.0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,>50K
17.0,198124.0,5.296937088,7.0,0.0,0.0,20.0,Private,11th,Never-married,Sales,Own-child,White,Male,United-States,<=50K
40.0,33274.0,4.522105012,9.0,0.0,0.0,50.0,Local-gov,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
46.0,177407.0,5.248970752,9.0,0.0,0.0,50.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
44.0,48087.0,4.682027684,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
51.0,175897.0,5.245258432,5.0,0.0,0.0,20.0,Self-emp-not-inc,,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
46.0,171550.0,5.234390722,9.0,0.0,0.0,38.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
43.0,158926.0,5.201194953,14.0,0.0,0.0,50.0,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,South,<=50K
81.0,136063.0,5.133740042,9.0,0.0,0.0,30.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
42.0,274198.0,5.438064283,3.0,0.0,0.0,38.0,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,Mexico,<=50K
64.0,29825.0,4.474580452,9.0,0.0,0.0,5.0,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
40.0,184682.0,5.266424569,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
36.0,108293.0,5.034600385,13.0,0.0,1977.0,45.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
18.0,177722.0,5.249741192,9.0,0.0,0.0,20.0,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
41.0,239683.0,5.379637232,6.0,0.0,0.0,30.0,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,?,<=50K
34.0,202046.0,5.305450257,9.0,0.0,0.0,35.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
23.0,184699.0,5.266464544,9.0,0.0,0.0,40.0,?,HS-grad,Never-married,?,Unmarried,Black,Female,United-States,<=50K
60.0,154474.0,5.188855392,9.0,0.0,0.0,42.0,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Unmarried,White,Male,United-States,<=50K
51.0,122159.0,5.086925469,10.0,3325.0,0.0,40.0,Private,Some-college,Widowed,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
46.0,187370.0,5.272700057,13.0,0.0,1504.0,40.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
39.0,180804.0,5.257208034,9.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
34.0,124827.0,5.096308533,11.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
56.0,169133.0,5.228228352,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,Yugoslavia,<=50K
20.0,223515.0,5.349306674,12.0,0.0,1719.0,20.0,State-gov,Assoc-acdm,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
76.0,431192.0,5.634670695,4.0,0.0,0.0,2.0,?,7th-8th,Widowed,?,Not-in-family,White,Male,United-States,<=50K
43.0,341204.0,5.533014114,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
28.0,187160.0,5.272213037,15.0,0.0,0.0,55.0,Private,Prof-school,Divorced,Prof-specialty,Unmarried,White,Male,United-States,<=50K
43.0,227910.0,5.357763381,11.0,0.0,0.0,40.0,State-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
43.0,173728.0,5.23986982,13.0,0.0,0.0,40.0,Private,Bachelors,Separated,Prof-specialty,Unmarried,White,Female,United-States,<=50K
19.0,80710.0,4.906927347,9.0,0.0,0.0,40.0,?,HS-grad,Never-married,?,Own-child,White,Female,United-States,<=50K
29.0,260729.0,5.416189339,9.0,0.0,1977.0,25.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,United-States,>50K
58.0,205267.0,5.312319135,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
63.0,124244.0,5.094275425,9.0,0.0,0.0,40.0,Federal-gov,HS-grad,Widowed,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
41.0,154374.0,5.188574157,10.0,0.0,0.0,45.0,Self-emp-not-inc,Some-college,Divorced,Other-service,Unmarried,White,Male,United-States,<=50K
42.0,184018.0,5.264860306,10.0,0.0,0.0,40.0,?,Some-college,Divorced,?,Unmarried,White,Male,United-States,<=50K
30.0,205733.0,5.313303959,10.0,0.0,0.0,60.0,Self-emp-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
61.0,84409.0,4.926388755,9.0,0.0,0.0,35.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
50.0,293196.0,5.467158041,9.0,7298.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
40.0,216237.0,5.334930007,13.0,0.0,0.0,45.0,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,>50K
48.0,182862.0,5.262123465,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
49.0,116892.0,5.067784789,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,Female,United-States,<=50K
61.0,321117.0,5.506663298,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
34.0,441454.0,5.644885456,9.0,0.0,0.0,24.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
55.0,326297.0,5.513613081,9.0,0.0,0.0,25.0,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
43.0,369468.0,5.56757683,13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
30.0,236770.0,5.374326674,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
46.0,129007.0,5.110613276,13.0,0.0,1977.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
37.0,37238.0,4.570986348,13.0,0.0,0.0,45.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
58.0,178660.0,5.25202733,8.0,0.0,0.0,40.0,?,12th,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
29.0,301010.0,5.478580924,10.0,0.0,0.0,60.0,Federal-gov,Some-college,Never-married,Armed-Forces,Not-in-family,Black,Male,United-States,<=50K
24.0,96279.0,4.983531571,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,United-States,<=50K
52.0,168381.0,5.226293084,9.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,India,>50K
38.0,34180.0,4.533772058,10.0,0.0,0.0,40.0,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
36.0,153078.0,5.184912779,13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,?,>50K
42.0,173938.0,5.240394472,9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Sales,Own-child,White,Female,United-States,<=50K
61.0,30073.0,4.478176754,9.0,0.0,1848.0,60.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
49.0,257764.0,5.411222263,9.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
19.0,119075.0,5.07582059,10.0,0.0,0.0,50.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
31.0,66815.0,4.824873973,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
32.0,86723.0,4.938134293,9.0,0.0,0.0,52.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
41.0,184102.0,5.265058507,7.0,0.0,0.0,40.0,Private,11th,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
19.0,213644.0,5.329690701,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
36.0,218542.0,5.339534913,12.0,0.0,0.0,40.0,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
36.0,336595.0,5.52710766,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
45.0,256866.0,5.409706623,10.0,5013.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
56.0,311249.0,5.493107965,9.0,0.0,0.0,38.0,Private,HS-grad,Widowed,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
25.0,221757.0,5.345877338,9.0,3325.0,0.0,45.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
69.0,208869.0,5.319873987,14.0,0.0,0.0,11.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
26.0,256263.0,5.408685906,9.0,0.0,0.0,25.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
69.0,473040.0,5.674897866,3.0,0.0,0.0,40.0,?,5th-6th,Divorced,?,Not-in-family,White,Male,United-States,<=50K
17.0,163494.0,5.213501819,6.0,0.0,0.0,30.0,Private,10th,Never-married,Sales,Own-child,White,Male,United-States,<=50K
39.0,128715.0,5.109629161,9.0,10520.0,0.0,40.0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,>50K
38.0,322143.0,5.508048699,13.0,0.0,0.0,10.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
26.0,161007.0,5.206844758,13.0,0.0,0.0,30.0,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
32.0,375833.0,5.574994911,7.0,0.0,0.0,40.0,Private,11th,Never-married,Craft-repair,Other-relative,White,Male,United-States,<=50K
61.0,163174.0,5.21265096,15.0,0.0,0.0,35.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
40.0,345969.0,5.539037186,12.0,0.0,0.0,40.0,State-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
52.0,158993.0,5.201378004,9.0,0.0,0.0,38.0,Private,HS-grad,Divorced,Other-service,Other-relative,Black,Female,United-States,<=50K
55.0,179715.0,5.254584327,6.0,0.0,0.0,18.0,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
62.0,273454.0,5.43688428,4.0,0.0,0.0,40.0,Private,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,Male,Cuba,<=50K
46.0,99835.0,4.999282822,15.0,0.0,0.0,60.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
43.0,37937.0,4.579062985,14.0,0.0,0.0,50.0,Private,Masters,Divorced,Exec-managerial,Unmarried,White,Male,United-States,<=50K
43.0,39581.0,4.597486762,9.0,0.0,0.0,45.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K
37.0,171150.0,5.233376903,9.0,0.0,1887.0,50.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
64.0,134960.0,5.13020507,13.0,15024.0,0.0,35.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
45.0,99179.0,4.996419725,7.0,0.0,0.0,40.0,Private,11th,Widowed,Adm-clerical,Unmarried,White,Female,United-States,<=50K
32.0,195576.0,5.29131556,7.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
40.0,135056.0,5.130513883,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
30.0,188569.0,5.275470298,5.0,0.0,0.0,40.0,Federal-gov,,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
