age,fnlwgt,logfnl,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
20.0,111697.0,5.048041509,10.0,0.0,1719.0,28.0,Private,?,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
35.0,129305.0,5.111615319,9.0,0.0,0.0,40.0,?,?,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
49.0,81973.0,4.913670829,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,United-States,>50K
61.0,66614.0,4.823565513,9.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
33.0,163003.0,5.212195597,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,Philippines,<=50K
48.0,187715.0,5.273498978,9.0,0.0,0.0,46.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
23.0,214542.0,5.331512325,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
25.0,252752.0,5.402694601,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
38.0,155222.0,5.190953275,,0.0,0.0,28.0,Private,?,?,Machine-op-inspct,Not-in-family,Black,Female,United-States,<=50K
24.0,159567.0,5.20294308,,0.0,0.0,40.0,Private,?,?,Machine-op-inspct,Husband,White,Male,United-States,<=50K
47.0,120939.0,5.082566373,,0.0,0.0,45.0,Private,?,?,Tech-support,Husband,White,Male,United-States,<=50K
17.0,65368.0,4.815365197,7.0,0.0,0.0,12.0,Private,11th,Never-married,Sales,Own-child,White,Female,United-States,<=50K
53.0,140359.0,5.147240265,1.0,0.0,0.0,35.0,Local-gov,Preschool,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
18.0,243313.0,5.386165314,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
28.0,,,,0.0,0.0,55.0,?,?,?,?,?,White,Male,United-States,>50K
40.0,170525.0,5.231788058,10.0,0.0,0.0,38.0,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
38.0,115076.0,5.060984758,14.0,0.0,0.0,70.0,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
41.0,196001.0,5.292258287,9.0,0.0,0.0,20.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,United-States,<=50K
45.0,187666.0,5.273385597,11.0,0.0,0.0,45.0,Private,Assoc-voc,Widowed,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
17.0,191260.0,5.281624151,5.0,1055.0,0.0,24.0,Private,,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
25.0,193787.0,5.287324639,10.0,,,,Private,Some-college,Never-married,,,,,United-States,<=50K
21.0,231931.0,5.365358801,10.0,0.0,0.0,45.0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,<=50K
39.0,157443.0,5.197123356,14.0,3464.0,0.0,40.0,?,Masters,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,?,<=50K
38.0,169469.0,5.229090267,9.0,0.0,0.0,80.0,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,United-States,<=50K
41.0,34987.0,4.543906705,10.0,0.0,0.0,54.0,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
19.0,860348.0,5.934674153,10.0,0.0,0.0,25.0,?,Some-college,Never-married,?,Own-child,Black,Female,United-States,<=50K
30.0,94235.0,4.974212235,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,United-States,<=50K
36.0,119272.0,5.076538502,9.0,7298.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
33.0,111363.0,5.046740922,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
59.0,372020.0,5.570566288,13.0,0.0,0.0,40.0,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,United-States,>50K
43.0,180609.0,5.256739388,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
40.0,184018.0,5.264860306,11.0,0.0,0.0,38.0,State-gov,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
34.0,243867.0,5.387153036,7.0,0.0,0.0,40.0,Local-gov,11th,Separated,Machine-op-inspct,Not-in-family,Black,Male,United-States,<=50K
32.0,92003.0,4.963801989,13.0,0.0,0.0,40.0,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
17.0,202521.0,5.306470063,7.0,0.0,0.0,40.0,?,11th,Never-married,?,Own-child,White,Male,United-States,<=50K
44.0,116632.0,5.066817723,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Never-married,Farming-fishing,Own-child,White,Male,United-States,<=50K
37.0,126708.0,5.102804036,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
49.0,192776.0,5.285052965,14.0,0.0,1977.0,45.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
63.0,401531.0,5.60371908,2.0,0.0,0.0,35.0,?,1st-4th,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
35.0,32220.0,4.508125536,12.0,0.0,0.0,60.0,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
34.0,187251.0,5.272424146,9.0,0.0,0.0,25.0,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
41.0,343121.0,5.535447299,9.0,0.0,0.0,36.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
20.0,262749.0,5.419541072,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
49.0,141944.0,5.15211704,11.0,0.0,1380.0,42.0,Private,Assoc-voc,,Handlers-cleaners,Unmarried,White,Male,United-States,<=50K
67.0,231559.0,5.364661665,15.0,20051.0,0.0,48.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
31.0,41493.0,4.617974836,13.0,0.0,0.0,45.0,Self-emp-inc,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Female,United-States,<=50K
35.0,229328.0,5.360457084,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,United-States,<=50K
59.0,199713.0,5.300406335,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
23.0,99399.0,4.997382015,10.0,0.0,0.0,25.0,?,Some-college,Never-married,?,Unmarried,,Female,United-States,<=50K
19.0,217039.0,5.33653778,10.0,0.0,0.0,28.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
50.0,114117.0,5.057350346,9.0,0.0,0.0,32.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
47.0,165039.0,5.217586584,10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Never-married,Other-service,Unmarried,Black,Female,United-States,<=50K
30.0,103649.0,5.015565116,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United-States,>50K
21.0,160968.0,5.206739548,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
31.0,55849.0,4.747015401,10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
44.0,335183.0,5.525281984,8.0,0.0,0.0,40.0,Self-emp-not-inc,12th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United-States,>50K
42.0,247019.0,5.392730359,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,>50K
24.0,172146.0,5.235896936,5.0,0.0,1721.0,40.0,Private,,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
22.0,240817.0,5.381687142,9.0,2597.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
34.0,190290.0,5.279415966,9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
31.0,243605.0,5.386686198,13.0,0.0,1380.0,40.0,Private,Bachelors,Widowed,Sales,Unmarried,White,Female,Cuba,<=50K
21.0,163870.0,5.214499454,10.0,0.0,0.0,30.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
31.0,295697.0,5.470846918,9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Other-service,Unmarried,Black,Female,United-States,<=50K
56.0,156052.0,5.193269339,9.0,594.0,0.0,20.0,Private,HS-grad,Widowed,Other-service,Unmarried,Black,Female,United-States,<=50K
32.0,283268.0,5.452197516,6.0,0.0,0.0,42.0,Private,10th,Separated,Other-service,Unmarried,White,Female,United-States,<=50K
31.0,244147.0,5.387651392,9.0,0.0,0.0,55.0,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,United-States,<=50K
36.0,51838.0,4.714648237,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
43.0,146908.0,5.167045446,10.0,0.0,0.0,40.0,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,?,<=50K
61.0,36671.0,4.564322753,9.0,0.0,2352.0,50.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
18.0,196061.0,5.292391213,10.0,0.0,0.0,33.0,?,Some-college,Never-married,?,Own-child,White,Male,United-States,<=50K
23.0,211046.0,5.324377125,9.0,2463.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
31.0,171871.0,5.235202604,14.0,0.0,0.0,46.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
30.0,129227.0,5.111353262,9.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
25.0,499233.0,5.698303285,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
62.0,291175.0,5.464154084,13.0,0.0,0.0,48.0,Local-gov,Bachelors,Widowed,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
55.0,387569.0,5.588349032,9.0,4386.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
43.0,102895.0,5.012394272,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
39.0,138192.0,5.140482902,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
31.0,118966.0,5.07542286,9.0,0.0,0.0,18.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
33.0,80945.0,4.908190027,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
44.0,48087.0,4.682027684,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
41.0,194636.0,5.289223171,13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
42.0,177307.0,5.248725882,15.0,0.0,0.0,65.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
28.0,109165.0,5.038083419,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
46.0,171550.0,5.234390722,9.0,0.0,0.0,38.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
37.0,211154.0,5.324599313,10.0,0.0,0.0,52.0,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
38.0,278924.0,5.445485885,10.0,0.0,0.0,44.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
25.0,98155.0,4.991912427,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Transport-moving,Unmarried,White,Male,United-States,<=50K
19.0,52114.0,4.716954409,10.0,0.0,0.0,10.0,?,Some-college,Never-married,?,Own-child,White,Female,United-States,<=50K
51.0,269080.0,5.429881419,4.0,0.0,0.0,40.0,Private,7th-8th,Widowed,Other-service,Unmarried,Black,Female,United-States,<=50K
42.0,176286.0,5.246217824,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
36.0,526968.0,5.721784244,6.0,0.0,0.0,40.0,Private,10th,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
20.0,323573.0,5.509972275,9.0,0.0,0.0,20.0,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
44.0,32185.0,4.507653513,9.0,0.0,0.0,70.0,Private,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,United-States,<=50K
40.0,188693.0,5.275755789,14.0,0.0,0.0,35.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
35.0,290226.0,5.462736316,9.0,0.0,0.0,45.0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
40.0,82465.0,4.916269663,10.0,2580.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
50.0,168212.0,5.225856975,16.0,0.0,1902.0,65.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
33.0,26973.0,4.430929252,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,>50K
48.0,123075.0,5.090169844,14.0,0.0,0.0,35.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
30.0,201624.0,5.304542226,13.0,0.0,0.0,45.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,?,<=50K
31.0,93106.0,4.968977669,11.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
32.0,206365.0,5.314636042,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K
34.0,289984.0,5.462374036,9.0,0.0,0.0,30.0,Private,HS-grad,Divorced,Priv-house-serv,Unmarried,Black,Female,United-States,<=50K
28.0,187160.0,5.272213037,15.0,0.0,0.0,55.0,Private,Prof-school,Divorced,Prof-specialty,Unmarried,White,Male,United-States,<=50K
64.0,196288.0,5.29289375,12.0,0.0,0.0,20.0,?,Assoc-acdm,Never-married,?,Not-in-family,White,Female,United-States,<=50K
38.0,193026.0,5.285615811,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,Iran,<=50K
38.0,223004.0,5.348312653,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
38.0,132879.0,5.123456351,9.0,0.0,1902.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
41.0,195258.0,5.290608837,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
30.0,241259.0,5.382483523,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
32.0,118161.0,5.072474158,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
29.0,201954.0,5.305252459,13.0,0.0,0.0,35.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
44.0,120539.0,5.081127584,13.0,0.0,0.0,50.0,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,>50K
22.0,361280.0,5.55784392,13.0,0.0,0.0,20.0,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,India,<=50K
39.0,218184.0,5.338822899,5.0,0.0,1651.0,40.0,Self-emp-inc,,Married-civ-spouse,Exec-managerial,Husband,White,Male,Mexico,<=50K
36.0,51100.0,4.7084209,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
45.0,170915.0,5.232780179,9.0,4865.0,0.0,40.0,Federal-gov,HS-grad,Divorced,Tech-support,Not-in-family,White,Female,United-States,<=50K
35.0,89508.0,4.951861853,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
41.0,154374.0,5.188574157,10.0,0.0,0.0,45.0,Self-emp-not-inc,Some-college,Divorced,Other-service,Unmarried,White,Male,United-States,<=50K
27.0,138705.0,5.142092117,9.0,0.0,0.0,53.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
26.0,227332.0,5.356660573,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Male,?,<=50K
40.0,182302.0,5.260791433,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
50.0,356619.0,5.552204478,9.0,0.0,0.0,48.0,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
51.0,165637.0,5.219157356,14.0,0.0,0.0,40.0,?,Masters,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
59.0,43280.0,4.636287252,10.0,0.0,0.0,40.0,Federal-gov,Some-college,Never-married,Exec-managerial,Own-child,Black,Female,United-States,<=50K
43.0,413297.0,5.616262253,9.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
55.0,326297.0,5.513613081,9.0,0.0,0.0,25.0,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
30.0,236770.0,5.374326674,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
44.0,409505.0,5.612259209,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Divorced,Protective-serv,Not-in-family,White,Male,United-States,<=50K
51.0,152754.0,5.183992591,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
36.0,113397.0,5.054601565,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
26.0,280093.0,5.447302255,3.0,0.0,1628.0,50.0,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
36.0,180686.0,5.256924504,15.0,0.0,0.0,50.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
29.0,256956.0,5.409858763,11.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
43.0,85995.0,4.934473201,9.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
20.0,114874.0,5.060221744,10.0,0.0,0.0,30.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
27.0,190525.0,5.27995197,9.0,0.0,0.0,50.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,>50K
51.0,146767.0,5.166628417,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
52.0,146378.0,5.165475809,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
31.0,168312.0,5.226115081,11.0,0.0,0.0,40.0,Federal-gov,Assoc-voc,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
20.0,444554.0,5.647924522,6.0,0.0,0.0,40.0,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
43.0,169203.0,5.228408059,11.0,0.0,0.0,35.0,Local-gov,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
25.0,208999.0,5.320144208,10.0,0.0,0.0,40.0,Private,Some-college,Separated,Adm-clerical,Own-child,White,Male,United-States,<=50K
19.0,194095.0,5.288014348,10.0,0.0,0.0,40.0,?,Some-college,Never-married,?,Own-child,White,Male,United-States,<=50K
54.0,398212.0,5.600114343,9.0,5013.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K
19.0,172582.0,5.236995498,10.0,0.0,0.0,50.0,?,Some-college,Never-married,?,Own-child,White,Male,United-States,<=50K
41.0,141327.0,5.15022514,14.0,0.0,0.0,35.0,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
47.0,67716.0,4.830691296,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
38.0,27997.0,4.447111497,11.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
41.0,94113.0,4.973649617,15.0,0.0,0.0,60.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
40.0,100584.0,5.002528903,6.0,0.0,0.0,40.0,Private,10th,Divorced,Craft-repair,Not-in-family,,Male,United-States,<=50K
25.0,98283.0,4.992478404,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,United-States,<=50K
26.0,256263.0,5.408685906,9.0,0.0,0.0,25.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
20.0,32732.0,4.514972543,10.0,0.0,0.0,45.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
32.0,123253.0,5.090797499,12.0,0.0,0.0,42.0,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
25.0,224943.0,5.352072483,10.0,0.0,0.0,40.0,Private,Some-college,,Prof-specialty,Unmarried,Black,Male,United-States,<=50K
17.0,32124.0,4.506829617,5.0,0.0,0.0,9.0,Local-gov,,Never-married,Other-service,Own-child,Black,Male,United-States,<=50K
20.0,170800.0,5.232487866,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Female,United-States,<=50K
20.0,231286.0,5.364149345,10.0,0.0,0.0,15.0,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
52.0,118025.0,5.071974009,13.0,99999.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
49.0,245305.0,5.3897064,6.0,0.0,0.0,42.0,Private,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,>50K
23.0,200973.0,5.303137715,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
24.0,213977.0,5.330367094,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
62.0,134768.0,5.129586783,16.0,7688.0,0.0,40.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,?,>50K
19.0,176570.0,5.246916917,7.0,0.0,0.0,60.0,Private,11th,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
24.0,216129.0,5.334713044,13.0,0.0,0.0,50.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
57.0,68830.0,4.83777777,9.0,0.0,0.0,50.0,State-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
38.0,107513.0,5.03146098,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
51.0,126010.0,5.100405012,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
27.0,127796.0,5.106517261,3.0,0.0,0.0,35.0,Private,5th-6th,Never-married,Farming-fishing,Not-in-family,White,Male,Mexico,<=50K
71.0,133821.0,5.126524271,9.0,0.0,0.0,20.0,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
