age,fnlwgt,logfnl,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
19.0,104112.0,5.017500789,9.0,0,0,30.0,Private,HS-grad,Never-married,Sales,Unmarried,Black,Male,Haiti,<=50K
43.0,241895.0,5.383626892,13.0,0,0,42.0,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
45.0,256649.0,5.409339576,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,<=50K
20.0,350845.0,5.545115292,10.0,0,0,10.0,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
46.0,80914.0,4.908023671,14.0,0,0,30.0,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
38.0,172927.0,5.237862807,9.0,0,0,50.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
29.0,134152.0,5.127597152,9.0,0,0,40.0,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
44.0,162028.0,5.209590071,10.0,0,2415,6.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
34.0,196164.0,5.292619309,9.0,0,0,35.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
44.0,115562.0,5.062815049,10.0,0,0,40.0,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
41.0,445382.0,5.648732661,14.0,0,1977,65.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
46.0,317253.0,5.501405738,9.0,0,0,25.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
35.0,92440.0,4.965859937,8.0,0,0,50.0,Private,12th,Divorced,Craft-repair,Not-in-family,White,Male,United-States,>50K
52.0,190762.0,5.280491867,2.0,0,0,40.0,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico,<=50K
23.0,204653.0,5.311018115,9.0,0,0,72.0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,Dominican-Republic,<=50K
45.0,197332.0,5.295197518,10.0,0,0,55.0,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
42.0,197583.0,5.295749575,12.0,0,0,40.0,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,Male,?,>50K
54.0,288825.0,5.460634782,9.0,0,0,40.0,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K
38.0,33983.0,4.531261715,10.0,0,0,40.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
67.0,49401.0,4.69373574,11.0,0,0,24.0,Private,Assoc-voc,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
45.0,164427.0,5.215973133,13.0,0,0,40.0,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
20.0,262749.0,5.419541072,10.0,0,0,40.0,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
26.0,64293.0,4.808163691,10.0,0,0,35.0,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
47.0,543162.0,5.734929379,9.0,0,0,40.0,Local-gov,HS-grad,Separated,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
25.0,267044.0,5.426582825,10.0,0,0,20.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,,Female,United-States,<=50K
36.0,197202.0,5.294911315,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,<=50K
41.0,101739.0,5.007487465,12.0,0,0,50.0,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
67.0,231559.0,5.364661665,15.0,20051,0,48.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
34.0,148291.0,5.171114794,9.0,0,0,32.0,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,<=50K
45.0,433665.0,5.637154373,4.0,0,0,40.0,Private,7th-8th,Separated,Other-service,Unmarried,White,Female,Mexico,<=50K
29.0,110663.0,5.044002439,9.0,0,0,35.0,Self-emp-not-inc,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,United-States,<=50K
55.0,105138.0,5.021759711,9.0,0,0,40.0,?,HS-grad,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,United-States,<=50K
23.0,117789.0,5.071104735,13.0,0,0,40.0,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
35.0,194404.0,5.288705197,12.0,0,0,40.0,Self-emp-not-inc,Assoc-acdm,Never-married,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
30.0,369027.0,5.567058143,9.0,0,0,45.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K
49.0,120451.0,5.08081041,6.0,0,0,40.0,Local-gov,10th,Separated,Other-service,Unmarried,Black,Female,United-States,<=50K
43.0,154374.0,5.188574157,10.0,15024,0,60.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
31.0,55849.0,4.747015401,10.0,0,0,45.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
37.0,161141.0,5.207206054,11.0,0,0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,Portugal,>50K
35.0,203628.0,5.308837496,14.0,0,0,60.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,>50K
30.0,189620.0,5.277884142,13.0,0,0,40.0,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,Poland,<=50K
31.0,243605.0,5.386686198,13.0,0,1380,40.0,Private,Bachelors,Widowed,Sales,Unmarried,White,Female,Cuba,<=50K
31.0,80145.0,4.903876433,10.0,0,0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
19.0,378418.0,5.577971786,9.0,0,0,40.0,State-gov,HS-grad,Never-married,Tech-support,Own-child,White,Female,United-States,<=50K
22.0,214399.0,5.331222755,10.0,0,0,15.0,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
33.0,182556.0,5.261396111,9.0,0,0,40.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
31.0,223212.0,5.348717539,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,Mexico,<=50K
46.0,193047.0,5.285663057,13.0,0,0,37.0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
33.0,120064.0,5.079412808,13.0,0,0,45.0,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
37.0,327323.0,5.514976523,3.0,0,0,32.0,Private,5th-6th,Separated,Farming-fishing,Not-in-family,White,Male,Guatemala,<=50K
61.0,36671.0,4.564322753,9.0,0,2352,50.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
59.0,192130.0,5.283595183,9.0,0,0,16.0,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
43.0,154538.0,5.189035287,12.0,0,0,40.0,Private,Assoc-acdm,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
47.0,93208.0,4.969453189,9.0,0,0,75.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,Italy,<=50K
31.0,171871.0,5.235202604,14.0,0,0,46.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
72.0,28929.0,4.461333421,7.0,0,0,24.0,?,11th,Widowed,?,Not-in-family,White,Female,United-States,<=50K
37.0,86551.0,4.93727209,13.0,0,0,45.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
26.0,90980.0,4.958945932,11.0,0,0,55.0,Private,Assoc-voc,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
38.0,411797.0,5.614683178,11.0,0,0,40.0,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
37.0,211154.0,5.324599313,10.0,0,0,52.0,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
23.0,543028.0,5.734822224,9.0,0,0,40.0,Private,HS-grad,Never-married,Sales,Own-child,Black,Male,United-States,<=50K
67.0,76860.0,4.88570038,9.0,0,0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,United-States,>50K
37.0,214738.0,5.331908904,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
42.0,176286.0,5.246217824,12.0,0,0,40.0,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
32.0,169240.0,5.228503017,9.0,0,0,38.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
55.0,189721.0,5.278115405,9.0,0,0,20.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
48.0,164966.0,5.217394444,13.0,0,0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,India,>50K
67.0,105252.0,5.022230357,13.0,0,2392,40.0,Private,Bachelors,Widowed,Exec-managerial,Not-in-family,White,Male,United-States,>50K
51.0,122159.0,5.086925469,10.0,3325,0,40.0,Private,Some-college,Widowed,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
41.0,194636.0,5.289223171,11.0,0,0,40.0,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
26.0,109186.0,5.038166956,10.0,0,0,50.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,Germany,<=50K
38.0,173208.0,5.238567947,14.0,0,0,25.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
41.0,198316.0,5.297357754,10.0,0,0,50.0,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,Japan,<=50K
23.0,129042.0,5.110731085,9.0,0,0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Female,United-States,<=50K
37.0,123785.0,5.092668021,9.0,0,0,75.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
34.0,164309.0,5.215661352,7.0,0,0,8.0,?,11th,Married-civ-spouse,?,Wife,White,Female,United-States,<=50K
28.0,187160.0,5.272213037,15.0,0,0,55.0,Private,Prof-school,Divorced,Prof-specialty,Unmarried,White,Male,United-States,<=50K
32.0,87643.0,4.942717235,13.0,0,0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
30.0,106742.0,5.028335336,8.0,0,0,75.0,Self-emp-not-inc,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
43.0,277647.0,5.443492985,9.0,0,0,35.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
49.0,175958.0,5.245409017,10.0,0,0,80.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
17.0,220384.0,5.343180061,7.0,0,0,15.0,Private,11th,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
19.0,167816.0,5.224833365,9.0,0,0,35.0,Local-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
48.0,95244.0,4.978837626,10.0,0,0,35.0,Private,Some-college,Divorced,Other-service,Unmarried,Black,Female,United-States,<=50K
30.0,347132.0,5.54049465,10.0,0,0,40.0,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,Female,United-States,<=50K
34.0,181934.0,5.259913868,9.0,0,0,40.0,?,HS-grad,Divorced,?,Not-in-family,White,Female,United-States,<=50K
34.0,117529.0,5.070145041,10.0,0,0,54.0,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,Mexico,<=50K
51.0,284329.0,5.453821158,9.0,0,0,40.0,Private,HS-grad,Widowed,Transport-moving,Unmarried,White,Male,United-States,<=50K
33.0,114691.0,5.059529339,13.0,0,0,60.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
50.0,133963.0,5.126984865,13.0,0,1977,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
33.0,178506.0,5.251652818,9.0,0,0,40.0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Black,Female,United-States,<=50K
65.0,350498.0,5.544685544,13.0,10605,0,20.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
51.0,241346.0,5.382640105,9.0,0,0,43.0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
50.0,157043.0,5.196018583,7.0,0,0,40.0,Private,11th,Divorced,Other-service,Not-in-family,Black,Female,United-States,<=50K
37.0,166497.0,5.221406413,13.0,0,0,35.0,Private,Bachelors,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
44.0,320984.0,5.506483385,10.0,5178,0,60.0,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
20.0,205839.0,5.313527663,10.0,0,0,16.0,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
36.0,354078.0,5.549098943,13.0,0,0,60.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
55.0,326297.0,5.513613081,9.0,0,0,25.0,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
51.0,229465.0,5.360716453,14.0,15024,0,50.0,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
47.0,386136.0,5.586740293,9.0,0,0,35.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
50.0,88926.0,4.949028758,9.0,5178,0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
63.0,795830.0,5.900820306,2.0,0,0,30.0,Self-emp-not-inc,1st-4th,Widowed,Other-service,Unmarried,White,Female,El-Salvador,<=50K
36.0,113397.0,5.054601565,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
23.0,275244.0,5.439717861,9.0,0,0,35.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,Male,United-States,<=50K
39.0,174938.0,5.242884157,13.0,0,0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
40.0,155190.0,5.190863733,6.0,0,0,55.0,Private,10th,Never-married,Craft-repair,Other-relative,Black,Male,United-States,<=50K
36.0,191161.0,5.281399294,9.0,0,0,50.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
51.0,203435.0,5.308425673,10.0,0,0,40.0,Private,Some-college,Divorced,Sales,Unmarried,White,Female,Italy,<=50K
52.0,152234.0,5.182511659,9.0,99999,0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Japan,>50K
43.0,169203.0,5.228408059,11.0,0,0,35.0,Local-gov,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
65.0,198766.0,5.298342098,14.0,20051,0,40.0,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
23.0,37072.0,4.569046016,13.0,0,0,50.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
37.0,137314.0,5.137714818,9.0,0,0,60.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
19.0,234151.0,5.369496017,9.0,0,0,40.0,Federal-gov,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
40.0,260696.0,5.416134368,9.0,0,0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
46.0,134727.0,5.129454639,7.0,0,0,43.0,Private,11th,Divorced,Machine-op-inspct,Unmarried,,Male,Germany,<=50K
41.0,141327.0,5.15022514,14.0,0,0,35.0,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
60.0,185749.0,5.268926484,7.0,0,0,40.0,Private,11th,Widowed,Transport-moving,Unmarried,Black,Male,United-States,<=50K
48.0,192945.0,5.285433529,9.0,7688,0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
35.0,67728.0,4.830768251,10.0,0,2051,45.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
61.0,120939.0,5.082566373,15.0,0,0,5.0,Private,Prof-school,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
25.0,224943.0,5.352072483,10.0,0,0,40.0,Private,Some-college,,Prof-specialty,Unmarried,Black,Male,United-States,<=50K
30.0,197058.0,5.294594071,12.0,0,0,40.0,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
59.0,165695.0,5.219309403,10.0,0,0,40.0,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
62.0,134768.0,5.129586783,16.0,7688,0,40.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,?,>50K
31.0,169104.0,5.228153881,13.0,0,0,40.0,Private,Bachelors,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,?,<=50K
57.0,236944.0,5.374645716,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,>50K
58.0,211547.0,5.325406871,8.0,0,0,52.0,Self-emp-not-inc,12th,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
26.0,310907.0,5.4926305,10.0,0,0,35.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K
51.0,126010.0,5.100405012,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
67.0,258973.0,5.413254488,9.0,0,0,24.0,Local-gov,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
43.0,83756.0,4.923015928,10.0,0,0,50.0,Private,Some-college,Never-married,Exec-managerial,Unmarried,White,Male,United-States,<=50K
53.0,117496.0,5.070023082,5.0,0,0,36.0,Private,,Divorced,Other-service,Not-in-family,White,Female,Canada,<=50K
19.0,375077.0,5.574120434,9.0,0,0,50.0,Private,HS-grad,Never-married,Sales,Own-child,White,Male,United-States,<=50K
44.0,202565.0,5.306564408,9.0,0,0,45.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
32.0,158784.0,5.200806738,4.0,0,0,40.0,?,7th-8th,Widowed,?,Not-in-family,White,Female,United-States,<=50K
31.0,367314.0,5.565037482,9.0,0,0,40.0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
44.0,303521.0,5.482188744,10.0,0,0,40.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
53.0,196328.0,5.292982242,9.0,0,0,45.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K
66.0,142723.0,5.154493966,3.0,0,0,40.0,Private,5th-6th,,Handlers-cleaners,Unmarried,White,Female,Puerto-Rico,<=50K
30.0,188569.0,5.275470298,5.0,0,0,40.0,Federal-gov,,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
45.0,166107.0,5.220387935,14.0,0,0,40.0,Private,Masters,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,Philippines,<=50K
28.0,429507.0,5.632970246,12.0,0,0,40.0,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United-States,<=50K
51.0,221532.0,5.345436468,13.0,0,0,40.0,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Male,United-States,>50K
23.0,64292.0,4.808156936,9.0,0,0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
21.0,163665.0,5.213955815,10.0,0,0,40.0,?,Some-college,Never-married,?,Own-child,White,Female,United-States,<=50K
29.0,229842.0,5.361429392,9.0,0,0,45.0,Self-emp-not-inc,HS-grad,Never-married,Transport-moving,Unmarried,Black,Male,United-States,<=50K
46.0,138999.0,5.143011676,10.0,0,0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
44.0,246862.0,5.392454243,9.0,0,0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,Italy,>50K
27.0,508336.0,5.706150867,13.0,0,0,48.0,Federal-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,Male,United-States,<=50K
68.0,107910.0,5.033061693,9.0,0,0,40.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
55.0,184425.0,5.265819792,10.0,0,0,,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
44.0,161819.0,5.209029513,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
21.0,124242.0,5.094268434,10.0,0,0,40.0,?,Some-college,Never-married,?,Own-child,White,Female,United-States,<=50K
27.0,278581.0,5.444951493,13.0,0,0,40.0,Private,Bachelors,Never-married,Sales,Own-child,White,Female,United-States,<=50K
28.0,162551.0,5.210989646,4.0,0,0,48.0,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,China,<=50K
25.0,169990.0,5.230423374,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
49.0,268022.0,5.428170444,13.0,0,0,50.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
28.0,291374.0,5.464450796,9.0,0,0,40.0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
55.0,189933.0,5.278600428,6.0,0,0,40.0,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
35.0,343403.0,5.535804085,10.0,0,0,40.0,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
47.0,363418.0,5.560406434,10.0,0,0,70.0,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States,>50K
51.0,196504.0,5.293371395,9.0,0,0,38.0,State-gov,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,United-States,<=50K
72.0,74141.0,4.870058439,5.0,0,0,48.0,Private,,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,United-States,>50K
