userId,venueId,venueCategoryId,venueCategory,latitude,longitude,timezoneOffset,utcTimestamp
472,4f9762a7e4b0f20f8d70fd6b,4bf58dd8d48988d103941735,Home (private),40.65635876,-73.74190168,-240,Sat May 05 04:07:42 +0000 2012
472,4c741ce7c219224bdded9e28,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.67044217,-73.71622894,-240,Sat May 05 19:28:20 +0000 2012
472,4f9762a7e4b0f20f8d70fd6b,4bf58dd8d48988d103941735,Home (private),40.65635876,-73.74190168,-240,Mon May 07 02:24:45 +0000 2012
472,4e723af48998183ccf268244,4bf58dd8d48988d1fe931735,Bus Station,40.65753498,-73.7363594,-240,Mon May 07 10:59:48 +0000 2012
472,4ae467c3f964a5205e9a21e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.779968,-73.976893,-240,Mon May 07 12:48:25 +0000 2012
1016,4d72a06ff7c38cfaa94aaa3d,4bf58dd8d48988d1e7941735,Playground,40.93253437,-74.00992625,-240,Tue Apr 03 18:39:29 +0000 2012
1016,4e5dbf1e1f6e3022a71c242b,4bf58dd8d48988d103941735,Home (private),40.91220464,-74.01238511,-240,Tue Apr 03 18:55:51 +0000 2012
1016,4c6bf59399b9236af82ce1c9,4bf58dd8d48988d1f6941735,Department Store,40.86679532,-74.10016537,-240,Tue Apr 03 23:07:43 +0000 2012
1016,4bbd63494e069c7494c59ee3,4bf58dd8d48988d13d941735,High School,40.94246719,-74.02115822,-240,Wed Apr 04 11:41:45 +0000 2012
1016,4dc345587d8b14fb45f4813e,4bf58dd8d48988d121941735,Bar,40.91514193,-74.01833847,-240,Sun Apr 15 15:33:30 +0000 2012
1016,4e48a00a18a8f9804ce6802d,4bf58dd8d48988d103941735,Home (private),40.93190934,-74.01238511,-240,Sun Apr 15 15:41:32 +0000 2012
1016,4bbd63494e069c7494c59ee3,4bf58dd8d48988d13d941735,High School,40.94246719,-74.02115822,-240,Mon Apr 16 11:44:08 +0000 2012
1016,4bbd63494e069c7494c59ee3,4bf58dd8d48988d13d941735,High School,40.94246719,-74.02115822,-240,Tue Apr 17 11:55:08 +0000 2012
1016,4c6bf59399b9236af82ce1c9,4bf58dd8d48988d1f6941735,Department Store,40.86679532,-74.10016537,-240,Tue Apr 17 21:05:24 +0000 2012
1016,4e2dfee81f6ed9df90120319,4d954b0ea243a5684a65b473,Convenience Store,40.92647324,-74.02700278,-240,Tue Apr 17 23:49:35 +0000 2012
1016,4bfaae0d5ec320a1fcfd8bd3,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.927002,-73.99781723,-240,Wed Apr 18 00:18:14 +0000 2012
1016,4bbd63494e069c7494c59ee3,4bf58dd8d48988d13d941735,High School,40.94246719,-74.02115822,-240,Fri Apr 20 11:55:05 +0000 2012
1016,4e6a3668b0fb8b8a8417c41e,4bf58dd8d48988d13d941735,High School,40.942525,-74.022153,-240,Fri Apr 20 15:51:05 +0000 2012
1016,4e48a00a18a8f9804ce6802d,4bf58dd8d48988d103941735,Home (private),40.93190934,-74.01238511,-240,Sat Apr 21 05:00:14 +0000 2012
1016,4bf3d888370e76b0e672bd4a,4bf58dd8d48988d16e941735,Fast Food Restaurant,40.9124461,-74.03474869,-240,Sat Apr 21 13:48:00 +0000 2012
673,4c911bb157e5b60ce3df5d1c,4bf58dd8d48988d126941735,Government Building,40.7015868,-73.95745343,-240,Tue Apr 03 18:45:15 +0000 2012
673,4cfbe68a0df3236a2a30fca9,4bf58dd8d48988d124951735,Automotive Shop,40.699108,-73.955248,-240,Tue Apr 03 19:14:07 +0000 2012
673,4cfbe68a0df3236a2a30fca9,4bf58dd8d48988d124951735,Automotive Shop,40.699108,-73.955248,-240,Tue Apr 03 23:30:25 +0000 2012
673,4f7b8a25e4b06a80ab201e35,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.69351425,-73.95788392,-240,Tue Apr 03 23:39:21 +0000 2012
673,4bed859b3372c9280ac11114,4bf58dd8d48988d113951735,Gas Station / Garage,40.70058516,-73.96262169,-240,Wed Apr 04 00:57:41 +0000 2012
673,4c7e76bc9221236a772b823d,4bf58dd8d48988d103941735,Home (private),40.64220098,-73.98887973,-240,Wed Apr 04 01:14:37 +0000 2012
673,4c8f8d10d68c6dcba53905a2,4bf58dd8d48988d10a951735,Bank,40.63673571,-73.99040342,-240,Wed Apr 04 15:31:12 +0000 2012
673,4c5eddb07735c9b68ede9272,4bf58dd8d48988d179941735,Bagel Shop,40.6365,-73.98679,-240,Wed Apr 04 23:19:51 +0000 2012
673,4ca21c392fb1a143ecb20a41,4bf58dd8d48988d1e0931735,Coffee Shop,40.639901,-73.983202,-240,Fri Apr 06 13:34:52 +0000 2012
673,4bb9c82e7421a59301ffc240,4bf58dd8d48988d1c4941735,Restaurant,40.637357,-73.99001,-240,Fri Apr 06 13:40:44 +0000 2012
673,4e762a87ae60c3285172e34c,4bf58dd8d48988d143941735,Breakfast Spot,40.63605512,-73.9911667,-240,Fri Apr 06 13:42:46 +0000 2012
673,4c16348182a3c9b6d8e4fff8,4bf58dd8d48988d179941735,Bagel Shop,40.63546678,-73.99186684,-240,Fri Apr 06 13:48:18 +0000 2012
673,4c8e1ffb58668cfa6d0ecfec,4bf58dd8d48988d139941735,Synagogue,40.63489673,-73.98903181,-240,Fri Apr 06 14:01:49 +0000 2012
673,4c2d20773a4d0f476f5be386,4bf58dd8d48988d139941735,Synagogue,40.64119799,-73.99636033,-240,Mon Apr 09 16:07:20 +0000 2012
673,4cd5ebf57da9a35d56bcecb9,4bf58dd8d48988d103941735,Home (private),40.63396697,-74.00063278,-240,Mon Apr 09 17:12:10 +0000 2012
857,4f1b5dd7e4b0e6badb952793,4bf58dd8d48988d103941735,Home (private),40.78549052,-73.95361626,-240,Wed Apr 04 00:33:55 +0000 2012
857,428d2880f964a520b5231fe3,4bf58dd8d48988d1fa931735,Hotel,40.75673069,-73.97406975,-240,Wed Apr 04 12:42:20 +0000 2012
857,428d2880f964a520b5231fe3,4bf58dd8d48988d1fa931735,Hotel,40.75673069,-73.97406975,-240,Sat Apr 07 18:52:54 +0000 2012
857,3fd66200f964a520d7e81ee3,4bf58dd8d48988d1df931735,BBQ Joint,40.772301,-73.955844,-240,Sun Apr 08 00:03:24 +0000 2012
857,4db44994cda1c57c82583709,4bf58dd8d48988d1f1931735,General Entertainment,40.73939794,-73.99320973,-240,Sun Apr 08 18:35:11 +0000 2012
857,4a6133a6f964a52015c21fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.77242437,-73.9569311,-240,Sun Apr 08 23:14:45 +0000 2012
857,428d2880f964a520b5231fe3,4bf58dd8d48988d1fa931735,Hotel,40.75673069,-73.97406975,-240,Mon Apr 09 13:41:07 +0000 2012
857,4f1b5dd7e4b0e6badb952793,4bf58dd8d48988d103941735,Home (private),40.78549052,-73.95361626,-240,Tue Apr 10 00:46:11 +0000 2012
857,4f1b5dd7e4b0e6badb952793,4bf58dd8d48988d103941735,Home (private),40.78549052,-73.95361626,-240,Wed Apr 11 00:48:44 +0000 2012
857,428d2880f964a520b5231fe3,4bf58dd8d48988d1fa931735,Hotel,40.75673069,-73.97406975,-240,Wed Apr 11 13:36:29 +0000 2012
857,4b4f7fb9f964a520050927e3,4d1cf8421a97d635ce361c31,Tanning Salon,40.78220718,-73.94855063,-240,Wed Apr 11 23:14:47 +0000 2012
857,428d2880f964a520b5231fe3,4bf58dd8d48988d1fa931735,Hotel,40.75673069,-73.97406975,-240,Thu Apr 12 11:44:22 +0000 2012
857,4be1ae703ef676b0e44ec0ca,4bf58dd8d48988d1ec931735,Airport,40.69881196,-73.80872726,-240,Thu Apr 12 17:31:49 +0000 2012
857,4a9ac075f964a5207b3220e3,4bf58dd8d48988d1eb931735,Airport,40.64088867,-73.78684044,-240,Thu Apr 12 17:49:19 +0000 2012
857,4b9e7d7ef964a5208ae836e3,4bf58dd8d48988d1ec931735,Airport,40.6420447,-73.78722668,-240,Mon Apr 16 18:20:03 +0000 2012
974,4a1a4d4df964a520917a1fe3,4bf58dd8d48988d163941735,Park,40.82540356,-73.95661354,-240,Sun Apr 08 21:00:59 +0000 2012
974,4e1273a5d4c07597ff8a0ba3,4bf58dd8d48988d163941735,Park,40.82671052,-73.95518041,-240,Mon Apr 09 19:42:59 +0000 2012
974,4a1a4d4df964a520917a1fe3,4bf58dd8d48988d163941735,Park,40.82540356,-73.95661354,-240,Mon Apr 09 19:54:46 +0000 2012
974,4c0d76a3d64c0f475fc2265d,4bf58dd8d48988d12b951735,Bus Station,40.70611316,-73.83307007,-240,Tue Apr 10 05:09:19 +0000 2012
974,4ea37694b6347b99683dcb09,4bf58dd8d48988d1e4941735,Campground,40.67172008,-73.80660295,-240,Tue Apr 10 05:50:20 +0000 2012
974,4a1a4d4df964a520917a1fe3,4bf58dd8d48988d163941735,Park,40.82540356,-73.95661354,-240,Wed Apr 11 01:13:30 +0000 2012
974,4aaf803ef964a520376420e3,4bf58dd8d48988d1df941735,Bridge,40.78008648,-73.92702341,-240,Wed Apr 11 03:43:34 +0000 2012
974,4c7fc79ed860b60c8ad9619d,4f2a25ac4b909258e854f55f,Neighborhood,40.78122385,-73.91837597,-240,Wed Apr 11 03:44:03 +0000 2012
974,4dd7d3e845ddced8208ffa61,4f2a25ac4b909258e854f55f,Neighborhood,40.72540497,-73.83224487,-240,Wed Apr 11 04:32:31 +0000 2012
974,4c471a5a96abd13a889e6f01,4f2a25ac4b909258e854f55f,Neighborhood,40.67002749,-73.81902695,-240,Wed Apr 11 04:33:08 +0000 2012
974,4c471a5a96abd13a889e6f01,4f2a25ac4b909258e854f55f,Neighborhood,40.67002749,-73.81902695,-240,Wed Apr 11 04:33:38 +0000 2012
974,4ea37694b6347b99683dcb09,4bf58dd8d48988d1e4941735,Campground,40.67172008,-73.80660295,-240,Wed Apr 11 04:34:27 +0000 2012
974,4e4955c0b61c6886484ccb2c,4bf58dd8d48988d130951735,Taxi,40.6717,-73.8066,-240,Wed Apr 11 17:23:42 +0000 2012
974,4c50f101375c0f47b04f1d93,4bf58dd8d48988d1f9931735,Road,40.69713836,-73.81395221,-240,Wed Apr 11 17:25:50 +0000 2012
974,4a513b17f964a520d2b01fe3,4bf58dd8d48988d129951735,Train Station,40.69902344,-73.81001472,-240,Wed Apr 11 17:27:54 +0000 2012
593,4bc4abdf4cdfc9b6f5f69821,4bf58dd8d48988d10a951735,Bank,40.827891,-74.102447,-240,Tue Apr 03 22:23:32 +0000 2012
593,4b8c205cf964a52081bf32e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.84274539,-74.10117837,-240,Tue Apr 03 22:33:06 +0000 2012
593,4cb647b49c7ba35dc7c19006,4bf58dd8d48988d12b951735,Bus Station,40.83664807,-74.11432386,-240,Wed Apr 04 00:09:45 +0000 2012
593,4bf9e8e85ec320a10d0d8bd3,4bf58dd8d48988d1f9931735,Road,40.84066471,-74.1617918,-240,Wed Apr 04 00:39:40 +0000 2012
593,4276bf00f964a5208b211fe3,4bf58dd8d48988d1d8941735,Bar,40.76430758,-73.98882151,-240,Wed Apr 04 01:11:54 +0000 2012
593,4aab7319f964a520935920e3,4bf58dd8d48988d147941735,Diner,40.76443027,-73.987953,-240,Wed Apr 04 08:14:26 +0000 2012
593,4a4821f5f964a52095aa1fe3,4bf58dd8d48988d1f9931735,Road,40.76117086,-74.01128769,-240,Wed Apr 04 08:22:34 +0000 2012
593,4aaaf213f964a520365820e3,4bf58dd8d48988d146941735,Deli / Bodega,40.76484981,-73.98849809,-240,Thu Apr 05 08:57:38 +0000 2012
593,4b117a75f964a520727d23e3,4bf58dd8d48988d146941735,Deli / Bodega,40.76411256,-73.98875713,-240,Thu Apr 05 09:16:35 +0000 2012
593,4840fe6bf964a52030501fe3,4bf58dd8d48988d1fe931735,Bus Station,40.7572213,-73.99154663,-240,Thu Apr 05 09:25:53 +0000 2012
593,4b570791f964a5207f2328e3,4bf58dd8d48988d12b951735,Bus Station,40.75773228,-73.99475922,-240,Thu Apr 05 09:41:17 +0000 2012
593,4bd6cef97b1876b0f9018d86,4bf58dd8d48988d143941735,Breakfast Spot,40.83654656,-74.11412886,-240,Fri Apr 06 12:57:06 +0000 2012
593,4a65a823f964a5208cc71fe3,4bf58dd8d48988d129951735,Train Station,40.76147966,-74.0755105,-240,Sat Apr 07 00:14:34 +0000 2012
593,4ce00461aba88cfabf994cd7,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.86220372,-74.03926986,-240,Mon Apr 09 22:41:55 +0000 2012
593,4bca2915cc8cd13aef1bbdcf,4bf58dd8d48988d103941735,Home (private),40.83838534,-74.11812338,-240,Wed Apr 11 00:09:56 +0000 2012
976,4eb0fd2d0cd6283498fc07ce,4bf58dd8d48988d162941735,Other Great Outdoors,40.7125896,-74.00632024,-240,Tue Apr 03 19:43:17 +0000 2012
976,4c0e90c57189c928ccb5d8b6,4bf58dd8d48988d12b951735,Bus Station,40.71885936,-73.98790956,-240,Tue Apr 03 19:54:07 +0000 2012
976,4d262ad8b7d5236a10401009,4bf58dd8d48988d1fd931735,Subway,40.70024353,-73.9411211,-240,Tue Apr 03 20:05:56 +0000 2012
976,4b5ca9dcf964a520f83c29e3,4bf58dd8d48988d1fd931735,Subway,40.69783673,-73.92736598,-240,Tue Apr 03 20:11:45 +0000 2012
976,4e63eda6b3ad629a3a9d1309,4bf58dd8d48988d103941735,Home (private),40.69321218,-73.93010371,-240,Tue Apr 03 20:38:46 +0000 2012
976,4b5d9f0df964a520d06329e3,4bf58dd8d48988d1fd931735,Subway,40.69308534,-73.92848253,-240,Wed Apr 04 10:28:45 +0000 2012
976,4e034363b61ce80e5d67d09f,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.70652259,-74.00947988,-240,Wed Apr 04 10:58:53 +0000 2012
976,4c93d860f7cfa1cd5331ae15,4bf58dd8d48988d1fd931735,Subway,40.70640872,-74.0110302,-240,Wed Apr 04 19:12:35 +0000 2012
976,4bc5b5525935c9b6b137a6d2,4f2a25ac4b909258e854f55f,Neighborhood,40.69433808,-73.91874075,-240,Thu Apr 05 00:00:54 +0000 2012
976,4f528433e4b0754d57b43d01,4bf58dd8d48988d118951735,Food & Drink Shop,40.69285985,-73.92818917,-240,Thu Apr 05 10:32:47 +0000 2012
976,4b5d9f0df964a520d06329e3,4bf58dd8d48988d1fd931735,Subway,40.69308534,-73.92848253,-240,Thu Apr 05 10:33:56 +0000 2012
976,4e034363b61ce80e5d67d09f,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.70652259,-74.00947988,-240,Thu Apr 05 11:04:07 +0000 2012
976,4f7ecbf9e4b068381402db75,4bf58dd8d48988d131941735,Spiritual Center,40.75570968,-73.98678303,-240,Fri Apr 06 16:33:37 +0000 2012
976,4e63eda6b3ad629a3a9d1309,4bf58dd8d48988d103941735,Home (private),40.69321218,-73.93010371,-240,Sat Apr 07 13:54:04 +0000 2012
976,4ca0026b46978cfaae5ab07f,4bf58dd8d48988d1f6931735,General Travel,40.69304959,-73.93177712,-240,Sat Apr 07 21:06:53 +0000 2012
744,41102700f964a520d60b1fe3,4bf58dd8d48988d1f6941735,Department Store,40.75061379,-73.98856401,-240,Sat Apr 07 17:34:51 +0000 2012
744,4ab6555df964a520a47620e3,4bf58dd8d48988d112941735,Bar,40.74762569,-73.98533014,-240,Sat Apr 07 19:30:57 +0000 2012
744,4a01f87bf964a5201a711fe3,4bf58dd8d48988d103951735,Clothing Store,40.74995545,-73.9875555,-240,Sat Apr 07 19:39:59 +0000 2012
744,4b30f0fdf964a52018fd24e3,4bf58dd8d48988d10a951735,Bank,40.75079785,-73.99122982,-240,Sat Apr 07 20:15:22 +0000 2012
744,3fd66200f964a520aee81ee3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.75712378,-73.98948267,-240,Sat Apr 07 21:00:37 +0000 2012
744,40c10d00f964a520dc001fe3,4bf58dd8d48988d149941735,Thai Restaurant,40.74124837,-73.99290558,-240,Sun Apr 08 03:56:25 +0000 2012
744,4d9259847ac3a35daf38bf25,4bf58dd8d48988d1ca941735,Pizza Place,40.74091393,-73.97859235,-240,Sun Apr 08 07:48:55 +0000 2012
744,4db44994cda1c57c82583709,4bf58dd8d48988d1f1931735,General Entertainment,40.73939794,-73.99320973,-240,Sun Apr 08 15:33:50 +0000 2012
744,4b97f2e5f964a5209a2135e3,4bf58dd8d48988d14e941735,American Restaurant,40.75257191,-73.99460427,-240,Mon Apr 09 11:37:56 +0000 2012
744,4e91f563550342b5a4c99baf,4bf58dd8d48988d12f941735,Library,40.75201987,-73.98174047,-240,Mon Apr 09 17:13:24 +0000 2012
744,4ded13998877a0f0c1cab5d3,4bf58dd8d48988d146941735,Deli / Bodega,40.75009388,-73.98442911,-240,Mon Apr 09 18:03:58 +0000 2012
744,4a9e65cef964a520233a20e3,4bf58dd8d48988d1c5941735,Sandwich Place,40.750648,-73.987191,-240,Wed Apr 11 17:12:16 +0000 2012
744,4a63d085f964a520dac51fe3,4bf58dd8d48988d129951735,Train Station,40.74911015,-73.98845673,-240,Wed Apr 11 22:18:13 +0000 2012
744,4abbe19ef964a520548520e3,4bf58dd8d48988d129951735,Train Station,40.73226701,-74.06304359,-240,Wed Apr 11 22:41:30 +0000 2012
744,4a9bc4d8f964a520303520e3,4bf58dd8d48988d129951735,Train Station,40.73929092,-74.15574074,-240,Wed Apr 11 22:58:24 +0000 2012
34,40da1980f964a5206c011fe3,4bf58dd8d48988d147941735,Diner,40.77062934,-73.91698122,-240,Wed Apr 04 04:07:33 +0000 2012
34,4f106a1de4b067f66e78b229,4bf58dd8d48988d103941735,Home (private),40.76723746,-73.89482953,-240,Wed Apr 04 05:04:35 +0000 2012
34,4528a216f964a520173b1fe3,4bf58dd8d48988d1fd941735,Mall,40.73405558,-73.87084723,-240,Wed Apr 04 17:27:49 +0000 2012
34,4f106a1de4b067f66e78b229,4bf58dd8d48988d103941735,Home (private),40.76723746,-73.89482953,-240,Sat Apr 07 16:38:18 +0000 2012
34,4bb5ec1fef159c742c2b75f7,4bf58dd8d48988d126941735,Government Building,40.69916863,-73.98959423,-240,Sat Apr 07 17:51:04 +0000 2012
34,4f106a1de4b067f66e78b229,4bf58dd8d48988d103941735,Home (private),40.76723746,-73.89482953,-240,Sun Apr 08 02:41:10 +0000 2012
34,4f106a1de4b067f66e78b229,4bf58dd8d48988d103941735,Home (private),40.76723746,-73.89482953,-240,Sun Apr 08 14:00:41 +0000 2012
34,4bb5ec1fef159c742c2b75f7,4bf58dd8d48988d126941735,Government Building,40.69916863,-73.98959423,-240,Sun Apr 08 18:05:59 +0000 2012
34,4ab3163bf964a520766d20e3,4bf58dd8d48988d146941735,Deli / Bodega,40.69813446,-73.99260716,-240,Sun Apr 08 21:35:12 +0000 2012
34,4d9e7b18640b54812969cc2d,4bf58dd8d48988d126941735,Government Building,40.75052332,-73.93994018,-240,Mon Apr 09 11:08:59 +0000 2012
