ifa,age,fnlwgt,logfnl,education_num,capital_gain,capital_loss,hours_per_week,income_label,gender_label
1803a,52,87205,4.940541386,9,0,0,38,0,1
1806a,50,211319,5.324938547,14,0,0,38,0,0
1810a,52,101017,5.004394467,9,0,0,38,0,0
1813a,51,163921,5.214634595,13,0,0,56,1,0
1815a,49,188330,5.274919506,9,0,0,40,1,0
1818a,48,199739,5.300462871,9,0,0,40,0,1
1819a,52,185407,5.268126127,9,0,0,40,0,0
1825a,51,158948,5.201255068,9,0,0,84,1,0
1826a,51,221532,5.345436468,13,0,0,40,1,0
1832a,52,198744,5.298294026,9,0,0,40,0,1
1913a,52,179951,5.255154264,15,0,0,40,0,0
1932a,50,156008,5.193146869,7,0,0,40,0,1
1939a,50,159219,5.201994892,13,0,0,40,1,0
1962a,51,159755,5.20345446,14,0,0,40,1,0
1963a,50,147629,5.169171678,14,15024,0,45,1,0
1964a,49,268022,5.428170444,13,0,0,50,1,0
1979a,48,104790,5.02031984,7,0,0,50,1,0
1982a,49,168232,5.225908608,9,0,0,40,1,0
1994a,50,112351,5.050576942,9,0,0,38,0,0
1997a,49,128132,5.107657605,9,0,0,60,1,0
2000a,51,196504,5.293371395,9,0,0,38,0,0
2038a,50,176924,5.24778675,6,0,0,38,0,0
2039a,49,213307,5.329005108,10,0,0,40,0,0
2074a,51,133050,5.124014879,10,0,0,40,1,0
2077a,51,161482,5.20812412,9,0,0,38,0,1
2087a,51,208302,5.31869344,12,0,0,38,1,0
2094a,51,175339,5.243878525,13,0,0,47,1,0
2096a,49,168211,5.225854393,10,0,1485,40,1,0
2099a,52,266529,5.42574447,10,0,0,45,1,0
2102a,52,150930,5.178775572,11,0,0,40,0,0
2142a,49,122493,5.088111271,9,0,0,40,0,0
2144a,52,54933,4.739833317,14,0,0,40,0,1
2174a,51,270194,5.431675701,5,0,0,40,0,0
2191a,50,156877,5.195559276,7,0,0,70,1,0
2193a,48,300168,5.477364392,8,0,0,40,0,1
2197a,49,214169,5.330756609,10,0,0,40,1,0
2199a,50,137253,5.137521846,13,0,0,40,1,1
2204a,49,34021,4.531747075,13,0,0,50,0,1
2210a,49,52590,4.720903171,9,0,0,40,0,0
2230a,51,224763,5.35172482,4,0,0,40,0,0
2243a,51,204322,5.310315131,11,0,0,40,1,0
2246a,51,128143,5.107694887,10,0,0,40,1,0
2275a,48,119565,5.077604068,9,0,0,40,0,0
2294a,52,284129,5.453515563,10,0,0,40,1,0
2335a,51,191659,5.282529218,10,0,1887,65,1,0
2407a,48,36503,4.562328558,10,0,0,40,1,0
2411a,51,41474,4.617775923,6,0,0,40,0,0
2414a,50,181139,5.258011966,10,0,0,40,0,0
2455a,48,207058,5.316092015,9,0,0,37,0,1
2467a,48,80651,4.906609757,9,0,0,55,0,1
2471a,50,20179,4.30489964,14,0,0,40,1,0
2489a,52,242341,5.384426896,4,0,0,40,0,0
2496a,50,88842,4.948618327,13,7298,0,40,1,0
2504a,52,163027,5.212259537,9,0,0,50,0,1
2518a,51,106728,5.028278371,13,5178,0,60,1,0
2524a,52,198824,5.298468807,11,0,0,35,0,1
2530a,49,213668,5.329739485,14,0,0,56,1,0
2553a,51,249741,5.397489846,10,0,0,40,0,0
2578a,48,207946,5.317950571,9,0,0,52,0,1
2581a,52,147629,5.169171678,9,0,0,60,1,0
2586a,51,103407,5.014549939,9,0,0,40,0,1
2591a,50,221336,5.345052057,9,0,0,40,0,1
2627a,52,30731,4.487576693,9,7298,0,40,1,0
2636a,52,71344,4.853357455,14,0,0,40,0,0
2639a,52,159755,5.20345446,11,0,0,50,1,0
2648a,50,273536,5.437014492,4,0,0,49,0,0
2659a,49,277434,5.443159684,9,0,0,50,0,0
2661a,48,108993,5.037398607,9,0,0,45,1,0
2664a,48,183486,5.263602933,11,0,0,56,1,1
2670a,49,23074,4.363122888,10,0,0,40,1,1
2671a,51,237735,5.376093124,9,3103,0,40,1,0
2687a,49,188823,5.276054893,9,0,0,42,0,0
2698a,48,320421,5.505720971,9,0,0,50,0,0
2699a,50,174752,5.242422155,9,0,0,40,0,0
2708a,52,64045,4.80648523,15,99999,0,45,1,0
2711a,50,92079,4.964160594,10,0,0,45,1,0
2719a,51,209912,5.322037267,13,0,0,50,0,0
2734a,49,109705,5.040226422,10,0,0,32,0,1
2760a,48,121124,5.083230205,9,0,0,50,1,0
2763a,51,234057,5.369321634,9,0,0,45,1,0
2776a,49,133917,5.126835712,16,0,1902,60,1,0
2816a,50,237735,5.376093124,3,0,0,37,0,0
2846a,50,121685,5.085237046,10,0,0,45,1,0
2847a,48,75104,4.875663068,13,0,0,50,0,0
2895a,48,186172,5.269914364,13,0,0,45,1,0
2926a,49,101320,5.005695181,12,0,1902,40,1,1
2928a,52,91048,4.95927041,9,0,0,35,0,1
2936a,50,177705,5.249699648,10,0,1740,48,0,0
2952a,48,125933,5.100139549,10,0,1669,38,0,1
2958a,49,288548,5.460218068,14,0,0,50,0,1
2960a,48,26145,4.417388646,6,0,0,80,0,0
2969a,49,102771,5.011870582,13,0,0,52,1,0
2993a,49,165134,5.217836501,11,0,0,35,0,1
3008a,49,44434,4.647715411,10,0,0,35,0,0
3020a,49,36032,4.556688369,10,0,0,40,0,1
3021a,51,172962,5.237950698,16,0,0,40,1,0
3023a,51,24185,4.383546092,13,0,0,40,1,0
3041a,50,125417,5.098356408,15,0,0,52,1,1
3052a,48,119199,5.076272612,13,0,0,44,0,1
3070a,48,176140,5.245857992,7,0,0,40,0,1
3090a,51,145409,5.162591288,13,15024,0,50,1,0
3092a,48,331482,5.52045995,15,0,1977,40,1,0
3094a,48,193188,5.285980146,13,0,0,40,1,0
3096a,48,200471,5.302051557,13,0,0,40,1,0
3117a,52,210736,5.323738732,13,0,0,60,0,0
3135a,48,326048,5.513281541,13,0,0,44,1,0
3138a,51,252903,5.402953981,6,0,1977,40,1,0
3177a,49,160647,5.20587262,13,0,0,40,1,1
3192a,51,135190,5.130944568,4,0,0,30,0,1
3198a,51,180195,5.255742736,9,0,0,50,0,0
3205a,50,100029,5.000125927,13,0,0,65,1,0
3213a,49,199029,5.298916361,13,0,2415,55,1,0
3232a,52,134447,5.128551116,10,0,0,50,0,0
3234a,52,141301,5.150145235,9,0,0,40,0,1
3246a,48,235646,5.372260072,10,3103,0,40,1,0
3251a,49,203039,5.307579466,7,0,0,40,0,0
3255a,49,211762,5.32584803,9,0,0,40,1,0
3275a,52,317733,5.502062323,13,7688,0,40,1,0
3290a,49,240859,5.381762879,7,0,0,40,0,0
3306a,50,391016,5.592194529,13,0,0,30,0,0
3354a,49,186172,5.269914364,9,7688,0,45,1,0
3366a,51,138847,5.142536501,13,0,0,40,1,0
3388a,51,163998,5.214838552,9,0,0,20,1,0
3390a,51,293196,5.467158041,16,15024,0,60,1,0
3397a,50,198103,5.296891052,13,0,0,40,0,1
3408a,52,117674,5.070680516,10,0,0,40,1,0
3415a,52,194791,5.289568887,10,0,0,40,0,0
3431a,50,363405,5.560390898,13,0,0,50,1,1
3436a,50,93690,4.971693239,9,0,0,40,1,0
3449a,50,44368,4.647069852,9,15024,0,55,1,0
3455a,49,249289,5.396703115,13,0,0,40,0,1
3468a,50,170050,5.230576636,4,0,0,40,0,0
3470a,50,400004,5.602064334,10,0,0,60,0,0
3512a,52,366232,5.563756289,5,0,0,40,0,1
3519a,51,199688,5.300351967,13,0,0,40,1,0
3524a,52,338816,5.529963911,10,15024,0,45,1,0
3537a,49,183710,5.264132797,16,0,0,50,1,0
3560a,51,159910,5.203875623,13,10520,0,40,1,0
3564a,51,35576,4.551157116,9,0,0,38,0,0
3613a,52,617021,5.790299945,13,7688,0,40,1,0
3621a,52,363405,5.560390898,9,0,0,40,0,1
3667a,51,255412,5.407241298,13,0,0,50,1,0
3684a,48,62605,4.79660902,9,0,0,35,0,1
3686a,51,53197,4.725887141,9,0,0,40,0,0
3727a,50,217083,5.336625815,9,0,0,40,1,1
3740a,49,115613,5.063006671,5,0,0,40,0,0
3772a,51,195105,5.290268399,9,0,0,40,0,1
3773a,52,101752,5.007542954,11,0,0,56,0,0
3775a,49,362654,5.559492472,10,15024,0,50,1,0
3781a,51,237729,5.376082164,10,0,0,40,0,1
3785a,49,185859,5.269183596,9,0,0,43,0,0
3789a,52,164135,5.215201199,9,0,0,50,1,0
3809a,51,420917,5.624196466,13,0,0,45,0,0
3818a,51,304955,5.484235758,14,0,0,50,1,0
3832a,48,202467,5.306354248,13,0,1485,40,1,0
3837a,52,90363,4.955990641,15,99999,0,35,1,0
3838a,49,83444,4.921395114,9,0,0,40,0,0
3842a,49,117095,5.068538351,9,0,0,40,0,1
3858a,51,179010,5.252877293,10,0,0,60,0,1
3860a,48,316101,5.49982587,9,0,0,40,0,1
3862a,51,175750,5.244895334,9,0,0,40,0,0
3865a,50,229272,5.360351019,9,0,0,40,1,0
3870a,49,107425,5.031105362,14,0,0,35,0,1
3879a,51,166459,5.221307281,11,0,0,40,0,0
3883a,51,254230,5.405226797,10,0,0,40,1,0
3885a,51,116286,5.065527432,14,0,0,60,1,0
3894a,50,176969,5.247897197,9,0,1590,40,0,0
3911a,48,185039,5.267263273,9,0,0,30,0,1
3913a,49,82649,4.917237603,13,5013,0,45,0,0
3914a,48,109275,5.038520815,10,0,0,40,0,0
3916a,51,186338,5.27030143,9,0,0,40,1,0
3925a,50,116287,5.065531167,12,0,0,60,0,0
3927a,52,326156,5.513425372,10,0,0,40,1,0
3944a,49,371299,5.56972378,9,0,0,35,0,1
3958a,52,103794,5.016172249,11,0,0,35,0,1
3967a,49,101825,5.007854419,14,0,1977,40,1,1
3969a,48,413363,5.6163316,7,0,2002,40,0,0
3979a,50,386397,5.587033746,13,0,0,60,0,0
3980a,48,96798,4.985866384,14,0,0,35,0,0
3983a,50,139464,5.144462117,13,0,0,36,0,1
3985a,49,68505,4.835722271,5,0,0,37,0,0
3989a,52,192390,5.284182495,9,0,0,40,1,0
3993a,52,177858,5.250073404,9,0,0,55,1,0
4048a,50,163708,5.214069903,9,0,0,40,0,1
4049a,51,240358,5.380858582,10,0,0,20,0,0
4056a,50,156623,5.194855538,15,7688,0,50,1,0
4064a,51,306785,5.486834121,9,0,0,40,0,1
4083a,52,202956,5.307401895,4,0,0,40,0,0
4103a,51,146181,5.164890928,5,0,0,40,0,0
4108a,52,416129,5.619227983,1,0,0,40,0,0
4118a,50,144968,5.161272147,9,0,0,15,0,0
4122a,49,87928,4.944127195,9,0,0,40,1,0
4145a,52,114062,5.057140982,9,0,0,40,0,1
4163a,49,157569,5.197470779,9,0,0,40,0,0
4165a,52,379682,5.579420009,11,0,0,20,1,1
4172a,50,169182,5.228354155,9,0,0,49,0,1
4176a,49,289707,5.461958989,9,0,0,45,0,0
4179a,49,166789,5.222167405,9,0,0,40,0,0
4198a,51,45334,4.65642404,10,0,0,70,0,0
4207a,48,107682,5.032143113,9,0,0,10,0,1
4228a,51,88120,4.945074488,9,0,0,40,0,0
4249a,51,302146,5.480216849,7,0,0,40,0,1
4265a,49,204629,5.310967182,13,0,0,40,1,0
4268a,49,329603,5.517991156,13,0,1902,40,1,0
4271a,52,129177,5.111185194,9,0,0,40,0,1
4291a,49,200471,5.302051557,9,0,0,40,0,0
4293a,49,176684,5.247197223,11,0,0,40,0,1
4315a,48,177775,5.249870687,9,0,0,40,0,1
4331a,51,240358,5.380858582,9,0,0,40,1,0
4345a,51,162632,5.211206003,9,7298,0,60,1,0
4357a,50,36489,4.562161961,10,0,0,40,0,0
4382a,48,133694,5.126111917,13,0,0,40,1,0
4383a,49,148398,5.171428048,9,0,0,40,0,1
4388a,52,117700,5.070776463,9,0,0,40,0,1
4391a,48,317360,5.501552187,13,0,0,20,1,1
4402a,48,31264,4.495044542,10,5178,0,40,1,1
4408a,52,100506,5.002191989,10,15024,0,50,1,0
4409a,52,29658,4.472141861,9,0,0,40,0,0
4415a,51,194908,5.289829665,9,0,0,40,0,1
4421a,52,131631,5.119358181,7,0,0,40,0,0
4434a,52,149650,5.175076721,16,0,0,40,1,0
4447a,49,119182,5.076210669,9,0,0,35,0,1
4449a,52,23780,4.37621185,10,0,0,40,0,0
4456a,48,213140,5.328664961,4,0,0,40,0,0
4464a,49,197418,5.295386748,9,0,0,20,0,1
4466a,49,185041,5.267267967,14,0,1977,40,1,0
4467a,51,159604,5.203043771,10,0,0,40,1,1
4475a,50,146603,5.166142858,15,0,0,40,1,0
4496a,50,103063,5.01310278,13,0,0,40,1,0
4503a,49,149337,5.174167423,13,0,0,40,1,0
4508a,52,165998,5.220102856,10,0,0,40,0,0
4536a,48,377757,5.577212521,6,0,0,70,0,0
4546a,50,125417,5.098356408,12,0,0,40,1,1
4553a,51,55507,4.744347756,9,0,0,40,0,0
4578a,52,349795,5.543813597,13,0,0,40,0,0
4579a,48,229846,5.36143695,11,0,0,40,0,1
4604a,48,189462,5.277522117,10,7688,0,40,1,0
4623a,49,110243,5.042351023,13,0,0,45,1,0
4650a,48,398843,5.600801974,10,0,0,35,0,1
4653a,48,54759,4.738455509,9,0,0,38,0,1
4669a,50,162632,5.211206003,9,0,0,45,0,0
4687a,51,110965,5.045186017,14,0,0,40,0,0
4707a,48,216292,5.335040456,9,0,0,43,0,0
4749a,51,183611,5.263898696,12,0,0,55,0,0
4755a,50,174855,5.242678056,9,0,0,40,0,1
4781a,49,65087,4.813494254,14,15024,0,50,1,0
4795a,48,175925,5.24532756,9,0,0,48,0,0
4802a,50,22428,4.350790547,14,0,0,40,0,0
4805a,48,34186,4.533848288,9,0,0,70,0,0
4806a,51,282680,5.451295083,16,0,1564,70,1,1
4809a,49,55938,4.747706935,13,0,0,40,1,0
4823a,51,182187,5.260517385,13,0,0,35,0,0
4831a,52,188644,5.275642997,3,0,0,40,0,0
4862a,48,145041,5.161490785,9,0,0,40,0,0
4875a,50,184424,5.265817437,10,0,1902,38,1,1
4876a,49,337768,5.528618502,14,0,0,50,1,0
4891a,51,149220,5.173827036,10,0,0,75,0,0
4929a,48,170142,5.230811534,14,0,0,40,1,0
4948a,49,164799,5.216954572,9,0,0,40,1,0
4954a,49,142287,5.153165223,10,0,1902,50,1,0
4966a,51,305147,5.484509105,13,0,0,40,0,0
4971a,51,203953,5.309530098,9,0,0,40,1,0
4990a,52,270142,5.431592111,11,0,0,60,0,1
5014a,48,142719,5.154481794,14,0,0,40,1,0
5029a,52,416164,5.619264509,9,0,0,49,0,0
5035a,50,175456,5.244168224,9,0,0,50,0,0
5046a,48,121124,5.083230205,10,0,0,35,1,0
5051a,52,155434,5.191546023,9,0,0,48,0,0
5052a,52,99185,4.996445998,9,7298,0,50,1,0
5074a,48,192894,5.285318719,16,0,0,40,1,0
5110a,52,236180,5.373243118,13,0,0,50,0,0
5116a,49,234320,5.369809359,4,0,0,45,0,0
5122a,50,71417,4.853801603,9,3103,0,40,1,0
5135a,52,178983,5.252811783,7,0,0,40,0,0
5138a,49,158685,5.200535876,9,0,2377,40,1,1
5152a,51,218311,5.339075619,10,0,0,50,0,1
5158a,49,43910,4.642563437,9,0,0,30,0,1
5168a,49,194895,5.289800698,10,7298,0,40,1,0
5180a,49,349633,5.543612417,14,0,0,50,1,1
5190a,51,147954,5.170126711,9,3411,0,38,0,1
5220a,51,166386,5.221116781,13,0,0,35,0,1
5225a,51,193720,5.28717446,13,0,0,45,1,0
5227a,51,162944,5.212038373,9,0,0,40,0,0
5228a,50,186888,5.271581416,9,0,0,40,1,1
5232a,52,202930,5.307346255,13,0,0,40,1,0
5234a,49,197332,5.295197518,10,0,0,60,0,0
5240a,52,102346,5.010070874,10,0,0,35,0,1
5242a,50,207367,5.316739645,10,0,0,40,0,1
5244a,50,202296,5.305987296,11,0,0,40,0,1
5246a,48,94342,4.974705079,13,0,0,45,0,0
5250a,52,41496,4.618006235,10,0,0,45,0,0
5265a,51,224207,5.350649168,10,0,0,40,1,0
5275a,50,343847,5.53636524,9,0,0,38,1,0
5298a,49,268234,5.428513826,4,0,0,40,0,0
5320a,49,155489,5.19169967,13,0,0,40,0,0
5328a,52,145548,5.163006242,12,0,0,40,1,0
5335a,49,332355,5.521602217,9,0,0,40,0,0
5336a,49,204057,5.309751497,12,0,0,40,0,1
5355a,49,114797,5.059930539,13,0,0,40,0,1
5366a,49,145290,5.162235724,3,0,0,40,0,0
5401a,50,127315,5.104879574,13,15024,0,60,1,0
5414a,50,117791,5.071112109,9,0,0,40,0,1
5432a,51,143741,5.157580662,10,0,0,40,1,1
5436a,52,310045,5.491424732,5,0,0,30,0,1
5445a,48,115585,5.062901477,13,0,0,40,0,0
5466a,49,30751,4.487859243,11,0,0,60,0,0
5479a,51,254211,5.405194339,13,0,0,20,1,0
5485a,49,227800,5.35755372,4,0,0,32,0,0
5512a,48,94461,4.975252539,9,0,0,16,0,1
5541a,50,128378,5.108490606,3,0,0,55,0,0
5550a,51,33863,4.529725431,14,0,0,45,0,0
5552a,51,277024,5.442517396,9,0,0,40,0,0
5621a,49,187563,5.273147171,10,0,0,50,1,0
5635a,51,146574,5.16605694,14,0,0,50,1,0
5645a,48,265083,5.423381877,6,0,0,38,0,1
5654a,50,96586,4.984914181,11,0,0,40,0,0
5669a,51,306108,5.48587468,16,0,0,40,1,0
5679a,49,178749,5.252243621,14,0,0,40,0,1
5698a,51,300816,5.478300932,13,0,0,20,0,0
5699a,51,240988,5.381995417,7,0,0,40,0,0
5701a,49,168216,5.225867302,4,0,0,48,0,0
5735a,49,200471,5.302051557,2,0,0,40,0,0
5755a,48,355320,5.550619653,13,0,0,45,1,0
5757a,50,69345,4.841015152,11,3103,0,55,1,0
5768a,50,123429,5.09141721,10,0,0,40,1,0
5769a,49,420282,5.62354079,10,0,0,40,0,1
5770a,48,498325,5.697512675,12,0,0,50,0,0
5774a,52,206054,5.31398105,10,0,0,40,0,0
5788a,52,447579,5.650869702,9,0,0,40,0,1
5795a,51,163052,5.21232613,9,0,0,40,1,0
5799a,49,349230,5.543111544,11,0,0,60,1,0
5826a,49,59612,4.775333693,6,0,0,70,0,0
5840a,48,96359,4.983892284,13,0,0,60,1,0
5842a,50,196193,5.292683508,14,0,0,60,0,0
5865a,48,348144,5.541758915,10,3325,0,53,0,0
5867a,51,25932,4.413836013,9,0,0,60,0,0
5870a,50,86373,4.936378004,9,0,0,50,0,0
5871a,51,320513,5.505845649,4,0,0,50,0,0
5907a,48,186203,5.269986674,9,0,0,50,0,0
5937a,52,218550,5.339550811,10,14084,0,16,1,1
5939a,52,124993,5.096885692,9,0,0,55,0,0
5957a,51,115851,5.063899787,9,0,0,40,0,0
5975a,49,115784,5.063648549,9,0,0,40,0,0
6003a,51,44000,4.643452676,14,99999,0,50,1,1
