ifa,age,fnlwgt,logfnl,education_num,capital_gain,capital_loss,hours_per_week,income_label,gender_label
1202a,30,235271,5.371568398,13,0,0,50,1,0
1226a,29,236436,5.373713603,9,0,0,40,0,1
1253a,30,283767,5.452961889,9,0,0,40,0,0
1255a,28,218555,5.339560747,10,0,1762,40,0,0
1256a,29,128604,5.109254477,9,0,0,40,0,0
1261a,30,236770,5.374326674,9,0,0,40,0,0
1273a,28,150296,5.176947422,12,0,0,80,0,1
1301a,29,301010,5.478580924,10,0,0,60,0,0
1302a,29,419721,5.622960699,9,0,0,40,0,1
1305a,30,209103,5.320360264,11,0,0,48,0,0
1307a,29,256956,5.409858763,11,0,0,40,0,0
1312a,28,192932,5.285404266,13,0,0,40,0,1
1330a,29,285290,5.455286549,7,0,0,40,0,1
1341a,28,225904,5.353923921,15,0,0,40,0,0
1407a,30,30226,4.480380678,7,0,0,40,0,0
1416a,28,73211,4.864576339,10,0,0,20,0,0
1437a,28,441620,5.645048733,13,0,0,43,0,0
1463a,30,177675,5.249626324,10,0,0,40,1,0
1473a,28,216481,5.335419785,13,0,0,40,0,1
1487a,30,57651,4.760806845,9,0,2001,42,0,0
1496a,28,210295,5.322828947,7,0,0,50,1,0
1512a,30,167990,5.22528343,11,15024,0,65,1,0
1523a,30,31985,4.504946355,10,0,0,40,0,1
1536a,30,197058,5.294594071,12,0,0,40,0,1
1567a,29,111900,5.048830087,10,0,0,40,0,0
1583a,29,200511,5.302138203,13,0,0,50,0,0
1588a,28,125442,5.09844297,9,0,0,40,0,0
1601a,30,27207,4.434680657,7,0,0,45,0,0
1638a,28,89718,4.952879584,9,2202,0,48,0,1
1648a,30,39054,4.591665522,9,0,0,40,0,0
1704a,29,112031,5.049338213,9,0,0,50,0,1
1728a,29,247445,5.393478683,9,0,0,45,0,0
1741a,30,117963,5.071745809,13,0,0,40,1,0
1764a,28,215873,5.334198327,6,0,0,45,0,0
1771a,29,52199,4.717662183,9,0,0,40,0,0
1783a,29,183523,5.2636905,6,0,0,40,0,0
1791a,30,188569,5.275470298,5,0,0,40,0,0
1798a,28,429507,5.632970246,12,0,0,40,0,0
1801a,28,186792,5.271358272,13,0,0,40,0,0
1839a,30,246439,5.391709438,10,0,0,40,0,0
1854a,28,236861,5.374493558,13,0,0,50,0,0
1855a,29,229842,5.361429392,9,0,0,45,0,0
1880a,30,399088,5.601068669,10,0,0,45,0,1
1901a,29,149943,5.175926196,10,0,1590,40,0,0
1918a,28,218990,5.340424284,11,0,0,46,0,0
1926a,30,230224,5.362150595,13,0,0,55,1,0
1927a,30,204374,5.310425645,13,0,1741,48,0,0
1933a,28,162551,5.210989646,4,0,0,48,0,1
1949a,29,303446,5.482081417,13,0,0,25,0,0
1953a,30,226013,5.35413342,13,0,0,40,0,0
1965a,28,188711,5.275797216,13,0,0,20,0,0
1966a,29,452205,5.65533536,9,0,0,36,0,1
1968a,28,291374,5.464450796,9,0,0,40,0,1
1974a,30,111415,5.046943665,9,0,0,55,0,0
1986a,29,421065,5.624349143,9,0,0,48,0,0
1988a,28,169631,5.229505222,12,0,0,3,0,1
1990a,30,181992,5.260052298,10,0,0,35,0,1
1995a,30,204704,5.311126329,13,0,0,45,1,1
2002a,28,104024,5.01713355,10,0,0,40,0,1
2009a,28,246595,5.391984267,9,0,0,70,0,0
2015a,30,212237,5.326821098,13,0,1740,45,0,0
2049a,28,303954,5.482807863,9,0,1848,42,1,0
2056a,30,261319,5.417170988,4,0,0,40,0,0
2085a,28,308493,5.489245314,9,0,0,17,0,1
2092a,29,410351,5.613155496,13,0,0,40,0,0
2103a,30,343699,5.536178269,9,0,0,40,0,1
2111a,30,203277,5.308088243,9,0,0,60,1,0
2131a,28,130620,5.116009679,7,0,0,40,0,1
2150a,29,75648,4.878797451,10,0,0,55,0,0
2151a,28,201175,5.30357401,7,0,0,40,0,0
2152a,30,19302,4.285602311,10,0,0,48,0,0
2189a,29,54131,4.73344605,10,0,0,30,0,0
2194a,30,488720,5.689060112,5,0,0,40,0,0
2202a,28,183151,5.262809294,12,0,0,60,0,0
2227a,30,270577,5.432290877,9,0,0,40,0,1
2259a,29,241431,5.382793033,14,7298,0,40,1,0
2280a,29,107411,5.03104876,15,0,0,70,0,1
2285a,29,40083,4.602960219,16,0,0,40,0,0
2306a,30,190385,5.279632728,13,0,0,40,1,1
2346a,29,214858,5.332151529,13,0,0,40,1,0
2356a,28,111900,5.048830087,12,0,0,30,0,0
2364a,28,42734,4.630773546,9,0,0,40,0,0
2391a,30,78530,4.895035597,9,0,0,65,1,0
2423a,29,121523,5.084658482,7,0,0,60,0,0
2448a,29,32897,4.517156295,9,0,0,25,0,1
2449a,29,251854,5.401148853,9,0,0,40,0,1
2459a,29,180916,5.257476977,10,0,0,38,0,1
2473a,30,432565,5.636051377,11,0,0,40,1,1
2475a,29,125190,5.097569639,9,0,0,40,0,0
2515a,29,490332,5.690490237,10,0,0,45,1,0
2519a,28,173649,5.239672287,9,0,0,40,0,1
2569a,29,29616,4.471526401,9,0,0,65,0,0
2583a,28,203776,5.309153033,6,0,0,50,0,0
2640a,28,128509,5.108933544,3,0,0,40,0,1
2650a,28,185957,5.269412531,9,0,0,40,0,1
2726a,28,355259,5.550545089,14,0,0,40,1,1
2727a,30,68330,4.834611421,13,0,0,40,1,0
2744a,30,199539,5.300027791,9,0,1902,40,0,0
2787a,30,255885,5.408044828,10,0,0,50,0,0
2795a,28,192200,5.283753383,13,0,0,40,0,0
2810a,30,272451,5.435288406,13,0,0,40,0,1
2835a,29,161478,5.208113362,13,0,0,40,0,1
2839a,28,270366,5.431952076,6,0,0,40,0,1
2854a,28,369114,5.567160518,9,0,0,40,0,1
2858a,28,157813,5.198142776,7,0,0,58,0,1
2865a,29,277788,5.443713481,10,0,0,25,0,1
2866a,30,103435,5.014667519,9,0,0,40,0,0
2867a,30,37646,4.575718838,10,0,0,40,0,0
2870a,28,335357,5.525507376,9,0,0,40,0,0
2876a,29,227890,5.357725268,9,0,0,40,0,0
2882a,28,334368,5.524224707,10,0,0,40,0,1
2899a,29,123983,5.093362141,14,0,0,40,0,0
2911a,28,159001,5.201399856,9,0,0,30,0,0
2914a,30,131776,5.119836321,14,0,0,40,0,1
2918a,30,177304,5.248718533,9,0,0,40,1,0
2929a,28,298696,5.475229407,13,0,0,40,0,1
2934a,29,132686,5.122825102,15,0,0,50,1,0
2944a,28,107218,5.030267702,13,0,0,20,0,0
2979a,29,190562,5.280036302,9,0,0,56,0,0
2985a,28,115971,5.064349402,10,0,0,40,0,1
2989a,29,112754,5.052131958,10,0,0,40,0,0
2994a,29,100405,5.00175534,6,0,0,40,0,1
3015a,28,132686,5.122825102,9,0,0,40,1,0
3027a,28,480861,5.682019555,9,0,0,45,0,0
3030a,28,52636,4.721282878,14,0,0,40,0,0
3035a,30,398827,5.600784552,9,0,0,60,0,0
3053a,30,107793,5.032590559,10,0,0,56,1,0
3059a,29,173652,5.23967979,10,0,0,40,0,1
3073a,28,192569,5.284586375,9,0,0,40,0,0
3080a,28,90196,4.955187278,13,0,0,45,1,0
3084a,28,169069,5.228063984,9,0,0,40,0,0
3105a,28,206351,5.314606578,10,0,0,40,0,0
3109a,28,119545,5.077531416,10,7688,0,50,1,0
3181a,30,326104,5.513356126,9,0,0,40,1,0
3183a,29,100219,5.000950065,12,0,0,45,0,0
3195a,28,430084,5.633553286,9,0,0,35,0,0
3196a,30,125279,5.097878278,9,0,0,40,0,0
3202a,28,142264,5.153095015,5,0,0,50,0,0
3238a,30,423770,5.627130208,10,0,0,40,0,0
3243a,29,406662,5.609233592,9,0,0,40,0,0
3254a,30,91145,4.959732849,9,0,0,55,0,0
3267a,30,186269,5.270140583,13,0,0,40,0,0
3269a,30,403433,5.60577142,13,0,0,50,1,0
3273a,30,123178,5.090533148,6,0,0,50,0,0
3287a,29,457402,5.660298059,3,0,0,25,0,0
3349a,30,116508,5.066355747,9,0,0,40,0,0
3352a,30,96851,4.986104109,10,0,1719,25,0,1
3357a,29,129856,5.113462021,11,0,0,40,0,1
3363a,29,136277,5.134422564,6,0,0,32,0,1
3380a,30,179446,5.253933782,9,0,0,40,0,1
3381a,28,208965,5.320073551,5,0,0,40,0,0
3409a,29,169815,5.229976049,12,0,0,50,1,0
3422a,30,295612,5.47072206,9,0,0,40,0,1
3444a,28,259351,5.413887927,6,0,0,40,0,0
3493a,30,75755,4.879411303,11,0,0,40,0,0
3521a,30,221043,5.344476766,9,0,0,35,0,0
3527a,29,367706,5.565500716,10,0,0,40,0,0
3546a,29,151476,5.180343828,10,0,0,40,0,1
3561a,30,117570,5.070296518,9,0,0,60,0,1
3583a,29,95465,4.979844177,9,0,0,40,0,0
3587a,28,50814,4.705983383,9,0,0,40,0,1
3616a,30,19847,4.29769487,10,0,0,40,0,1
3631a,30,352542,5.547210864,13,0,0,40,0,1
3660a,30,206051,5.313974727,9,0,0,40,1,0
3675a,30,55291,4.742654445,13,0,0,40,1,0
3689a,30,306383,5.486264664,10,0,0,50,0,0
3698a,28,241895,5.383626892,9,0,1628,40,0,0
3718a,29,194197,5.288242517,13,0,0,40,0,0
3728a,30,97757,4.990147865,11,0,0,36,1,1
3729a,30,151868,5.181466274,5,0,0,40,0,0
3730a,28,25864,4.412695692,9,0,0,35,0,1
3736a,30,125762,5.099549435,10,0,0,30,0,0
3743a,30,173647,5.239667285,10,0,0,40,0,0
3744a,29,31166,4.493681066,9,0,0,30,0,1
3751a,29,174163,5.240955897,10,0,0,40,0,1
3756a,28,154863,5.189947668,9,0,1876,40,0,0
3769a,28,209109,5.320372725,13,0,0,50,0,0
3799a,30,504725,5.703054817,6,0,0,18,0,0
3800a,28,132870,5.123426935,7,0,0,45,0,0
3802a,30,35644,4.551986435,9,0,0,10,0,0
3817a,29,175262,5.243687763,14,0,0,35,0,0
3841a,29,56630,4.753046562,11,0,0,40,0,0
3847a,29,57596,4.760392323,10,0,0,40,0,1
3849a,28,282398,5.450861617,10,0,0,40,1,0
3856a,30,117393,5.069642201,9,0,0,40,0,1
3872a,30,363032,5.559944908,9,0,0,40,0,0
3876a,30,23778,4.376175323,4,0,0,40,0,0
3899a,29,95393,4.979516507,9,0,0,20,0,0
3908a,28,247445,5.393478683,9,0,0,40,0,0
3909a,28,199566,5.300086553,13,0,0,40,0,0
3922a,29,183627,5.263936539,7,0,0,40,0,0
3934a,28,250679,5.399117954,9,0,0,40,0,0
3942a,28,339897,5.531347331,2,0,0,43,0,0
3943a,28,37215,4.570718023,13,0,0,45,0,0
3951a,29,315026,5.498346399,9,0,0,40,0,1
3953a,30,173005,5.238058655,10,0,0,50,1,0
3956a,30,219318,5.341074277,9,0,0,35,0,1
3963a,30,207253,5.316500826,11,0,0,40,0,0
3982a,29,159768,5.203489799,9,3325,0,40,0,0
3987a,30,159442,5.202602733,9,0,0,40,0,1
4000a,28,124905,5.096579824,4,0,0,30,0,0
4003a,28,157391,5.196979895,13,0,0,40,0,1
4016a,28,356555,5.552126531,10,0,0,48,0,0
4017a,28,66473,4.822645279,9,0,0,40,0,0
4031a,29,329426,5.517757873,9,0,0,40,0,0
4038a,28,312588,5.494972302,6,0,0,40,0,1
4046a,29,57423,4.759085878,11,0,0,48,0,0
4050a,28,25955,4.414221033,11,0,0,40,0,0
4052a,29,227890,5.357725268,13,0,0,40,0,0
4062a,28,210867,5.324008619,7,0,0,40,0,0
4085a,28,407672,5.610310884,10,0,0,40,0,1
4105a,30,68330,4.834611421,10,0,0,50,0,0
4119a,29,190539,5.279983882,13,6849,0,48,0,0
4140a,29,205903,5.313662674,9,0,0,40,0,0
4142a,30,219838,5.342102764,8,0,0,40,0,0
4143a,28,19395,4.287689784,10,0,0,38,0,1
4158a,28,152951,5.184552321,9,0,0,40,0,0
4166a,29,446559,5.649878847,12,0,0,50,0,1
4188a,30,98733,4.994462333,10,0,0,20,0,1
4191a,30,327202,5.51481595,8,0,0,40,0,0
4214a,30,58597,4.767875382,9,0,0,44,0,0
4234a,30,66194,4.820818626,13,0,0,60,0,1
4238a,29,237865,5.376330544,14,0,0,40,0,0
4251a,28,214858,5.332151529,9,0,0,48,0,0
4275a,30,73796,4.868032822,13,0,0,40,0,1
4281a,30,488720,5.689060112,11,0,0,40,0,0
4295a,28,212640,5.327644964,15,0,0,85,0,1
4307a,30,65278,4.81476684,9,0,0,40,1,0
4329a,30,195750,5.291701771,9,0,0,27,0,0
4334a,28,115705,5.063352127,10,0,0,50,0,0
4341a,28,98010,4.991270389,10,0,0,40,0,1
4348a,29,270379,5.431972957,9,0,0,40,0,1
4353a,28,87239,4.940710679,9,0,0,50,0,0
4365a,29,355569,5.55092389,11,0,0,50,0,1
4371a,29,200515,5.302146867,10,0,0,38,0,0
4372a,29,52636,4.721282878,9,0,0,40,0,0
4389a,29,37215,4.570718023,9,0,0,55,0,0
4392a,30,425627,5.62902917,10,0,0,40,0,0
4396a,28,185061,5.267314905,7,0,0,40,0,0
4426a,29,209301,5.320771303,13,0,0,40,0,0
4427a,29,120986,5.082735118,9,0,0,65,0,0
4461a,29,168873,5.227560219,10,0,0,30,0,1
4463a,28,309620,5.490829006,10,0,0,60,0,0
4481a,30,302149,5.480221161,13,0,0,40,0,0
4490a,28,191027,5.281094755,12,0,0,40,0,0
4491a,29,107458,5.031238753,13,0,0,50,0,0
4504a,29,36601,4.563492951,13,0,0,50,0,1
4513a,29,193260,5.286141975,13,0,0,30,0,0
4529a,28,33035,4.518974311,8,0,0,30,0,1
4537a,30,364310,5.561471092,13,0,0,40,0,1
4563a,29,370494,5.568781179,9,0,0,40,0,1
4589a,30,126242,5.101203866,10,0,0,40,0,1
4611a,30,350979,5.545281132,9,0,0,40,0,0
4625a,29,89030,4.949536373,9,0,0,40,0,1
4629a,29,250679,5.399117954,9,0,0,40,0,0
4631a,30,142675,5.154347881,8,0,0,50,0,0
4636a,28,176683,5.247194765,12,0,0,40,0,0
4640a,30,125159,5.097462085,13,14084,0,45,1,0
4647a,30,312667,5.495082047,9,0,0,40,0,0
4654a,30,155343,5.191291688,9,5013,0,40,0,0
4683a,29,250967,5.399616619,11,0,0,40,0,0
4691a,29,376680,5.575972562,9,0,0,40,0,0
4697a,28,216178,5.334811495,9,0,0,40,0,0
4728a,29,114224,5.057757365,13,0,0,40,1,0
4734a,29,228075,5.358077684,9,0,0,35,0,0
4738a,29,194200,5.288249226,10,0,0,45,0,0
4743a,30,226443,5.3549589,14,0,1887,45,1,0
4747a,28,78870,4.896911841,13,8614,0,40,1,0
4766a,30,112115,5.049663721,9,0,0,60,1,0
4775a,30,53158,4.725568633,12,0,0,40,0,1
4779a,28,200819,5.3028048,4,0,0,84,0,0
4785a,30,174789,5.242514098,12,0,1848,50,1,0
4797a,29,232914,5.367195594,11,0,0,40,0,1
4801a,29,319149,5.503993488,8,0,0,40,0,0
4815a,30,205204,5.312185822,9,0,0,40,0,1
4817a,30,112115,5.049663721,13,0,0,50,1,0
4836a,28,291374,5.464450796,6,0,0,40,0,1
4883a,29,206351,5.314606578,6,5013,0,40,0,0
4890a,28,196564,5.293503981,9,0,0,45,0,0
4894a,30,156718,5.195118881,9,0,0,40,0,1
4923a,30,247328,5.393273286,10,0,0,40,0,0
4926a,28,290267,5.462797664,13,0,0,18,0,0
4927a,29,119170,5.076166939,10,0,0,40,0,1
4940a,28,286310,5.456836517,9,0,0,40,0,1
4962a,28,51331,4.710379725,12,0,0,16,1,1
4973a,30,315640,5.499192035,16,0,1977,40,1,0
4976a,29,77760,4.890756252,9,0,0,45,0,0
4986a,29,299705,5.476693988,10,0,0,37,0,0
4992a,29,266043,5.424951836,5,0,0,40,0,0
5004a,28,161674,5.208640183,9,0,0,40,0,1
5031a,29,103111,5.013304999,9,0,0,30,0,0
5038a,28,134566,5.128935343,13,0,0,45,0,0
5049a,30,296509,5.47203788,4,0,0,45,0,0
5081a,30,211840,5.326007968,10,0,0,16,0,1
5088a,28,142443,5.153641112,9,0,0,40,0,0
5098a,29,235168,5.371378226,12,0,0,60,0,0
5115a,29,160786,5.206248231,9,0,0,55,0,0
5124a,28,250135,5.398174464,14,0,1902,55,0,1
5145a,28,273929,5.437638012,9,0,1628,60,0,0
5147a,28,56179,4.749574004,10,2174,0,55,0,0
5150a,28,199600,5.300160537,9,0,0,40,0,0
5155a,28,263728,5.421156241,13,0,0,40,0,0
5165a,29,207064,5.316104599,9,0,0,40,1,0
5205a,30,33308,4.522548556,9,0,0,40,0,0
5206a,30,158420,5.199810009,13,0,0,50,0,0
5209a,28,149734,5.175320427,9,0,0,52,0,1
5217a,28,33895,4.530135638,13,0,0,45,0,0
5247a,30,41493,4.617974836,10,0,0,35,0,1
5249a,29,164607,5.2164483,9,0,0,40,0,0
5254a,30,154935,5.190149536,12,0,0,40,0,0
5258a,28,94880,4.977174676,10,0,0,43,0,0
5296a,30,137606,5.138637371,9,5013,0,40,0,0
5305a,28,60772,4.783703529,13,0,0,45,0,1
5307a,29,141185,5.149788558,10,0,0,55,0,0
5313a,28,144063,5.158552454,9,0,0,40,0,0
5321a,28,230704,5.363055124,9,0,0,40,0,0
5326a,29,255476,5.407350108,4,0,0,30,0,0
5339a,28,230743,5.363128535,12,0,0,40,0,1
5343a,28,212091,5.32652224,9,2580,0,40,0,0
5346a,30,140011,5.146162157,11,0,0,53,0,0
5352a,30,156464,5.194414429,14,0,0,45,1,0
5364a,28,160786,5.206248231,9,0,0,40,0,0
5370a,30,1184622,6.073579794,10,0,0,35,0,0
5374a,29,148550,5.171872656,9,0,0,40,0,0
5394a,29,188986,5.276429633,11,0,1590,64,0,1
5405a,29,88432,4.946609447,11,0,0,50,0,0
5420a,28,183780,5.264298247,9,0,1740,40,0,0
5428a,29,95423,4.979653066,14,0,0,36,0,0
5453a,28,153475,5.186037642,13,0,0,16,0,1
5462a,28,375482,5.574589122,13,0,0,40,0,0
5488a,29,105422,5.022931251,9,0,0,40,1,0
5503a,28,96337,4.983793118,10,0,0,40,0,1
5506a,29,632593,5.801124382,9,0,0,40,0,0
5551a,29,132874,5.123440009,9,0,0,40,0,0
5564a,30,172403,5.236544819,9,0,0,30,0,0
5568a,30,303867,5.482683538,9,0,0,44,0,0
5579a,29,290740,5.463504786,12,0,0,50,0,1
5590a,30,149184,5.173722248,13,0,0,45,1,0
5592a,28,308709,5.489549291,13,0,0,48,0,1
5593a,30,257295,5.410431347,10,0,2258,40,0,0
5594a,29,168479,5.226545776,14,0,0,40,1,0
5600a,29,176683,5.247194765,13,0,0,50,1,0
5617a,28,224964,5.352113025,9,0,0,25,0,1
5648a,30,164190,5.215346703,9,0,0,38,0,0
5668a,30,190040,5.278845022,13,0,0,40,0,1
5670a,30,220148,5.342714744,9,0,1848,50,1,0
5671a,30,381645,5.581659577,13,0,0,50,0,0
5673a,30,213722,5.32984923,10,0,0,50,1,0
5705a,30,188798,5.275997389,9,0,0,40,0,1
5721a,28,55950,4.747800091,13,0,0,40,0,1
5737a,28,190367,5.279591666,9,0,0,45,0,0
5738a,30,174704,5.242302849,7,0,0,40,0,0
5745a,30,72630,4.861116044,13,0,0,50,0,0
5838a,30,133602,5.12581296,13,0,0,40,0,0
5874a,30,45796,4.660827547,10,0,0,40,0,0
5879a,28,65389,4.815504696,9,0,0,30,0,0
5881a,28,161607,5.208460168,10,0,0,45,0,0
5887a,29,35032,4.544464932,9,0,0,40,0,0
5895a,30,346122,5.539229205,12,5013,0,45,0,0
5901a,29,38353,4.58379934,9,0,0,45,0,0
5903a,30,243665,5.386793152,9,0,0,50,0,0
5916a,29,283760,5.452951175,13,0,0,40,0,1
5936a,29,427965,5.631408253,13,0,0,40,0,1
5955a,29,201454,5.304175895,10,0,0,40,0,1
5960a,29,83003,4.919093789,9,0,0,40,0,1
5977a,28,53063,4.7247918,13,0,0,45,0,0
5978a,29,134566,5.128935343,16,0,0,50,1,0
5993a,28,183639,5.263964919,9,0,0,40,0,0
6004a,30,154843,5.189891577,9,0,0,40,0,0
6013a,28,39232,4.593640449,13,0,0,45,0,0
6020a,29,179008,5.25287244,12,0,0,50,0,0
6026a,29,240738,5.381544648,9,0,0,40,1,0
6027a,29,297544,5.473551197,9,0,0,40,0,0
6077a,29,187327,5.272600378,13,0,0,40,0,0
6082a,30,188403,5.275087814,10,0,0,40,0,0
6095a,30,248384,5.395123617,9,0,0,40,0,1
6140a,30,108023,5.033516234,10,0,0,40,0,0
6144a,28,191177,5.281435642,14,0,0,20,1,1
6161a,30,162623,5.211181968,13,0,0,40,0,1
6163a,28,179512,5.254093486,9,0,0,50,0,1
6176a,30,268575,5.429065584,9,0,0,40,0,0
6183a,29,183523,5.2636905,10,0,0,40,0,0
6202a,28,119793,5.078431441,13,0,0,40,0,0
6219a,30,523095,5.718580569,10,0,0,45,0,0
6295a,30,177596,5.24943318,10,0,0,36,0,1
6302a,30,229741,5.361238507,9,0,0,40,0,0
6319a,29,221366,5.345110918,13,5013,0,40,0,0
6321a,30,172304,5.23629536,11,0,0,55,0,0
6354a,29,301031,5.478611221,9,0,0,40,0,0
6355a,30,74966,4.874864339,11,0,0,24,0,1
6358a,29,225024,5.35222884,9,0,0,40,0,0
6377a,30,179112,5.253124683,13,0,0,40,0,0
6399a,28,138283,5.140768793,11,0,0,40,0,1
6422a,30,177216,5.24850293,15,0,1740,40,0,0
6431a,29,191355,5.281839815,14,0,0,40,0,0
6442a,28,338376,5.529399552,13,0,0,40,0,0
6488a,28,114967,5.060573199,13,0,0,40,1,0
6489a,29,464536,5.667019376,13,0,0,40,0,0
6514a,29,280344,5.447691266,13,0,0,40,1,0
6522a,28,201844,5.305015844,9,0,0,40,0,1
6524a,30,185336,5.267959786,10,0,0,37,0,1
6538a,28,176972,5.247904559,13,0,0,45,1,0
6549a,28,158834,5.200943473,14,0,0,50,1,0
6550a,30,203834,5.309276627,13,0,0,50,0,1
6551a,29,110442,5.043134263,9,0,0,45,0,0
6571a,28,123983,5.093362141,10,0,0,63,0,0
6597a,28,125527,5.09873715,10,0,0,50,0,0
6611a,29,178272,5.251083137,9,0,0,40,0,0
6628a,29,183061,5.26259583,9,0,0,48,0,0
6651a,28,265628,5.424273852,11,0,0,40,0,1
6653a,29,177413,5.24898544,9,0,0,40,1,0
6685a,30,281030,5.448752683,9,0,0,66,0,0
6692a,28,61487,4.788783304,9,0,0,40,0,0
6727a,28,32291,4.509081495,13,2174,0,40,0,1
6730a,30,363296,5.560260616,9,0,0,72,0,0
6732a,28,30070,4.478133428,13,0,0,50,0,0
6766a,28,38918,4.590150514,10,0,0,50,1,0
6771a,30,378723,5.578321681,10,0,0,55,0,1
6773a,28,192591,5.284635988,13,0,0,45,0,1
6778a,29,293287,5.467292813,10,0,0,40,0,1
6789a,28,243762,5.386966004,7,0,0,40,0,1
6802a,29,178469,5.25156279,9,0,0,40,0,1
6834a,28,209205,5.32057206,14,0,0,45,1,0
6871a,30,170154,5.230842163,13,0,0,40,1,1
